Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-07-07,00:00,Cow_1,0,0,15,34.4,Cloudy
2023-07-07,00:00,Cow_2,11,1,3,34.4,Cloudy
2023-07-07,00:00,Cow_3,11,3,1,34.4,Cloudy
2023-07-07,00:00,Cow_4,12,1,2,34.4,Cloudy
2023-07-07,00:00,Cow_5,13,1,1,34.4,Cloudy
2023-07-07,00:00,Cow_6,12,1,2,34.4,Cloudy
2023-07-07,00:00,Cow_7,1,6,8,34.4,Cloudy
2023-07-07,00:00,Cow_8,7,5,3,34.4,Cloudy
2023-07-07,00:00,Cow_9,4,5,6,34.4,Cloudy
2023-07-07,00:00,Cow_10,6,7,2,34.4,Cloudy
2023-07-07,00:15,Cow_1,14,1,0,29.4,Sunny
2023-07-07,00:15,Cow_2,10,0,5,29.4,Sunny
2023-07-07,00:15,Cow_3,9,5,1,29.4,Sunny
2023-07-07,00:15,Cow_4,2,13,0,29.4,Sunny
2023-07-07,00:15,Cow_5,2,1,12,29.4,Sunny
2023-07-07,00:15,Cow_6,0,15,0,29.4,Sunny
2023-07-07,00:15,Cow_7,1,11,3,29.4,Sunny
2023-07-07,00:15,Cow_8,13,0,2,29.4,Sunny
2023-07-07,00:15,Cow_9,2,4,9,29.4,Sunny
2023-07-07,00:15,Cow_10,13,2,0,29.4,Sunny
2023-07-07,00:30,Cow_1,13,1,1,31.6,Sunny
2023-07-07,00:30,Cow_2,5,2,8,31.6,Sunny
2023-07-07,00:30,Cow_3,1,1,13,31.6,Sunny
2023-07-07,00:30,Cow_4,6,9,0,31.6,Sunny
2023-07-07,00:30,Cow_5,10,4,1,31.6,Sunny
2023-07-07,00:30,Cow_6,1,11,3,31.6,Sunny
2023-07-07,00:30,Cow_7,1,11,3,31.6,Sunny
2023-07-07,00:30,Cow_8,0,1,14,31.6,Sunny
2023-07-07,00:30,Cow_9,2,3,10,31.6,Sunny
2023-07-07,00:30,Cow_10,1,11,3,31.6,Sunny
2023-07-07,00:45,Cow_1,8,1,6,27.8,Cloudy
2023-07-07,00:45,Cow_2,4,4,7,27.8,Cloudy
2023-07-07,00:45,Cow_3,3,2,10,27.8,Cloudy
2023-07-07,00:45,Cow_4,11,2,2,27.8,Cloudy
2023-07-07,00:45,Cow_5,2,6,7,27.8,Cloudy
2023-07-07,00:45,Cow_6,11,1,3,27.8,Cloudy
2023-07-07,00:45,Cow_7,7,7,1,27.8,Cloudy
2023-07-07,00:45,Cow_8,8,7,0,27.8,Cloudy
2023-07-07,00:45,Cow_9,1,5,9,27.8,Cloudy
2023-07-07,00:45,Cow_10,9,2,4,27.8,Cloudy
2023-07-07,01:00,Cow_1,4,2,9,25.5,Clear
2023-07-07,01:00,Cow_2,1,9,5,25.5,Clear
2023-07-07,01:00,Cow_3,7,3,5,25.5,Clear
2023-07-07,01:00,Cow_4,13,2,0,25.5,Clear
2023-07-07,01:00,Cow_5,7,1,7,25.5,Clear
2023-07-07,01:00,Cow_6,6,8,1,25.5,Clear
2023-07-07,01:00,Cow_7,0,10,5,25.5,Clear
2023-07-07,01:00,Cow_8,8,6,1,25.5,Clear
2023-07-07,01:00,Cow_9,14,0,1,25.5,Clear
2023-07-07,01:00,Cow_10,9,6,0,25.5,Clear
2023-07-07,01:15,Cow_1,1,1,13,25.5,Rainy
2023-07-07,01:15,Cow_2,1,11,3,25.5,Rainy
2023-07-07,01:15,Cow_3,3,5,7,25.5,Rainy
2023-07-07,01:15,Cow_4,9,2,4,25.5,Rainy
2023-07-07,01:15,Cow_5,14,1,0,25.5,Rainy
2023-07-07,01:15,Cow_6,0,9,6,25.5,Rainy
2023-07-07,01:15,Cow_7,10,2,3,25.5,Rainy
2023-07-07,01:15,Cow_8,0,13,2,25.5,Rainy
2023-07-07,01:15,Cow_9,1,12,2,25.5,Rainy
2023-07-07,01:15,Cow_10,7,1,7,25.5,Rainy
2023-07-07,01:30,Cow_1,13,2,0,30.4,Cloudy
2023-07-07,01:30,Cow_2,6,7,2,30.4,Cloudy
2023-07-07,01:30,Cow_3,3,9,3,30.4,Cloudy
2023-07-07,01:30,Cow_4,3,8,4,30.4,Cloudy
2023-07-07,01:30,Cow_5,10,0,5,30.4,Cloudy
2023-07-07,01:30,Cow_6,13,2,0,30.4,Cloudy
2023-07-07,01:30,Cow_7,12,0,3,30.4,Cloudy
2023-07-07,01:30,Cow_8,15,0,0,30.4,Cloudy
2023-07-07,01:30,Cow_9,5,6,4,30.4,Cloudy
2023-07-07,01:30,Cow_10,3,5,7,30.4,Cloudy
2023-07-07,01:45,Cow_1,10,0,5,31.6,Sunny
2023-07-07,01:45,Cow_2,2,10,3,31.6,Sunny
2023-07-07,01:45,Cow_3,5,6,4,31.6,Sunny
2023-07-07,01:45,Cow_4,0,6,9,31.6,Sunny
2023-07-07,01:45,Cow_5,0,1,14,31.6,Sunny
2023-07-07,01:45,Cow_6,5,1,9,31.6,Sunny
2023-07-07,01:45,Cow_7,2,2,11,31.6,Sunny
2023-07-07,01:45,Cow_8,5,0,10,31.6,Sunny
2023-07-07,01:45,Cow_9,11,1,3,31.6,Sunny
2023-07-07,01:45,Cow_10,14,0,1,31.6,Sunny
2023-07-07,02:00,Cow_1,4,11,0,28.5,Sunny
2023-07-07,02:00,Cow_2,9,6,0,28.5,Sunny
2023-07-07,02:00,Cow_3,6,3,6,28.5,Sunny
2023-07-07,02:00,Cow_4,14,0,1,28.5,Sunny
2023-07-07,02:00,Cow_5,2,0,13,28.5,Sunny
2023-07-07,02:00,Cow_6,15,0,0,28.5,Sunny
2023-07-07,02:00,Cow_7,2,3,10,28.5,Sunny
2023-07-07,02:00,Cow_8,5,10,0,28.5,Sunny
2023-07-07,02:00,Cow_9,2,11,2,28.5,Sunny
2023-07-07,02:00,Cow_10,5,10,0,28.5,Sunny
2023-07-07,02:15,Cow_1,13,1,1,25.0,Cloudy
2023-07-07,02:15,Cow_2,13,1,1,25.0,Cloudy
2023-07-07,02:15,Cow_3,7,8,0,25.0,Cloudy
2023-07-07,02:15,Cow_4,9,0,6,25.0,Cloudy
2023-07-07,02:15,Cow_5,2,8,5,25.0,Cloudy
2023-07-07,02:15,Cow_6,2,12,1,25.0,Cloudy
2023-07-07,02:15,Cow_7,15,0,0,25.0,Cloudy
2023-07-07,02:15,Cow_8,4,7,4,25.0,Cloudy
2023-07-07,02:15,Cow_9,14,1,0,25.0,Cloudy
2023-07-07,02:15,Cow_10,5,8,2,25.0,Cloudy
2023-07-07,02:30,Cow_1,1,7,7,32.8,Cloudy
2023-07-07,02:30,Cow_2,14,1,0,32.8,Cloudy
2023-07-07,02:30,Cow_3,15,0,0,32.8,Cloudy
2023-07-07,02:30,Cow_4,8,3,4,32.8,Cloudy
2023-07-07,02:30,Cow_5,11,0,4,32.8,Cloudy
2023-07-07,02:30,Cow_6,10,3,2,32.8,Cloudy
2023-07-07,02:30,Cow_7,1,7,7,32.8,Cloudy
2023-07-07,02:30,Cow_8,9,6,0,32.8,Cloudy
2023-07-07,02:30,Cow_9,5,7,3,32.8,Cloudy
2023-07-07,02:30,Cow_10,12,3,0,32.8,Cloudy
2023-07-07,02:45,Cow_1,13,2,0,26.1,Sunny
2023-07-07,02:45,Cow_2,0,3,12,26.1,Sunny
2023-07-07,02:45,Cow_3,12,0,3,26.1,Sunny
2023-07-07,02:45,Cow_4,9,0,6,26.1,Sunny
2023-07-07,02:45,Cow_5,9,4,2,26.1,Sunny
2023-07-07,02:45,Cow_6,3,2,10,26.1,Sunny
2023-07-07,02:45,Cow_7,5,2,8,26.1,Sunny
2023-07-07,02:45,Cow_8,5,0,10,26.1,Sunny
2023-07-07,02:45,Cow_9,5,3,7,26.1,Sunny
2023-07-07,02:45,Cow_10,3,0,12,26.1,Sunny
2023-07-07,03:00,Cow_1,4,10,1,28.6,Sunny
2023-07-07,03:00,Cow_2,12,0,3,28.6,Sunny
2023-07-07,03:00,Cow_3,0,9,6,28.6,Sunny
2023-07-07,03:00,Cow_4,9,2,4,28.6,Sunny
2023-07-07,03:00,Cow_5,2,13,0,28.6,Sunny
2023-07-07,03:00,Cow_6,0,9,6,28.6,Sunny
2023-07-07,03:00,Cow_7,5,4,6,28.6,Sunny
2023-07-07,03:00,Cow_8,11,1,3,28.6,Sunny
2023-07-07,03:00,Cow_9,10,2,3,28.6,Sunny
2023-07-07,03:00,Cow_10,12,0,3,28.6,Sunny
2023-07-07,03:15,Cow_1,6,6,3,34.5,Cloudy
2023-07-07,03:15,Cow_2,6,3,6,34.5,Cloudy
2023-07-07,03:15,Cow_3,1,3,11,34.5,Cloudy
2023-07-07,03:15,Cow_4,5,5,5,34.5,Cloudy
2023-07-07,03:15,Cow_5,12,3,0,34.5,Cloudy
2023-07-07,03:15,Cow_6,13,2,0,34.5,Cloudy
2023-07-07,03:15,Cow_7,8,7,0,34.5,Cloudy
2023-07-07,03:15,Cow_8,15,0,0,34.5,Cloudy
2023-07-07,03:15,Cow_9,14,1,0,34.5,Cloudy
2023-07-07,03:15,Cow_10,8,4,3,34.5,Cloudy
2023-07-07,03:30,Cow_1,13,2,0,32.7,Sunny
2023-07-07,03:30,Cow_2,8,1,6,32.7,Sunny
2023-07-07,03:30,Cow_3,4,10,1,32.7,Sunny
2023-07-07,03:30,Cow_4,13,0,2,32.7,Sunny
2023-07-07,03:30,Cow_5,15,0,0,32.7,Sunny
2023-07-07,03:30,Cow_6,2,10,3,32.7,Sunny
2023-07-07,03:30,Cow_7,5,2,8,32.7,Sunny
2023-07-07,03:30,Cow_8,3,0,12,32.7,Sunny
2023-07-07,03:30,Cow_9,3,0,12,32.7,Sunny
2023-07-07,03:30,Cow_10,11,3,1,32.7,Sunny
2023-07-07,03:45,Cow_1,1,2,12,30.9,Rainy
2023-07-07,03:45,Cow_2,14,0,1,30.9,Rainy
2023-07-07,03:45,Cow_3,13,0,2,30.9,Rainy
2023-07-07,03:45,Cow_4,13,1,1,30.9,Rainy
2023-07-07,03:45,Cow_5,4,6,5,30.9,Rainy
2023-07-07,03:45,Cow_6,7,6,2,30.9,Rainy
2023-07-07,03:45,Cow_7,6,7,2,30.9,Rainy
2023-07-07,03:45,Cow_8,6,0,9,30.9,Rainy
2023-07-07,03:45,Cow_9,12,3,0,30.9,Rainy
2023-07-07,03:45,Cow_10,0,13,2,30.9,Rainy
2023-07-07,04:00,Cow_1,6,9,0,29.4,Cloudy
2023-07-07,04:00,Cow_2,5,4,6,29.4,Cloudy
2023-07-07,04:00,Cow_3,15,0,0,29.4,Cloudy
2023-07-07,04:00,Cow_4,2,3,10,29.4,Cloudy
2023-07-07,04:00,Cow_5,5,5,5,29.4,Cloudy
2023-07-07,04:00,Cow_6,1,2,12,29.4,Cloudy
2023-07-07,04:00,Cow_7,3,11,1,29.4,Cloudy
2023-07-07,04:00,Cow_8,0,7,8,29.4,Cloudy
2023-07-07,04:00,Cow_9,6,6,3,29.4,Cloudy
2023-07-07,04:00,Cow_10,5,3,7,29.4,Cloudy
2023-07-07,04:15,Cow_1,3,6,6,31.7,Sunny
2023-07-07,04:15,Cow_2,6,5,4,31.7,Sunny
2023-07-07,04:15,Cow_3,10,0,5,31.7,Sunny
2023-07-07,04:15,Cow_4,7,1,7,31.7,Sunny
2023-07-07,04:15,Cow_5,4,11,0,31.7,Sunny
2023-07-07,04:15,Cow_6,2,7,6,31.7,Sunny
2023-07-07,04:15,Cow_7,15,0,0,31.7,Sunny
2023-07-07,04:15,Cow_8,4,6,5,31.7,Sunny
2023-07-07,04:15,Cow_9,12,2,1,31.7,Sunny
2023-07-07,04:15,Cow_10,9,4,2,31.7,Sunny
2023-07-07,04:30,Cow_1,4,5,6,28.0,Cloudy
2023-07-07,04:30,Cow_2,5,4,6,28.0,Cloudy
2023-07-07,04:30,Cow_3,15,0,0,28.0,Cloudy
2023-07-07,04:30,Cow_4,5,3,7,28.0,Cloudy
2023-07-07,04:30,Cow_5,10,4,1,28.0,Cloudy
2023-07-07,04:30,Cow_6,8,3,4,28.0,Cloudy
2023-07-07,04:30,Cow_7,6,8,1,28.0,Cloudy
2023-07-07,04:30,Cow_8,9,5,1,28.0,Cloudy
2023-07-07,04:30,Cow_9,3,1,11,28.0,Cloudy
2023-07-07,04:30,Cow_10,13,2,0,28.0,Cloudy
2023-07-07,04:45,Cow_1,6,6,3,31.3,Cloudy
2023-07-07,04:45,Cow_2,14,0,1,31.3,Cloudy
2023-07-07,04:45,Cow_3,9,6,0,31.3,Cloudy
2023-07-07,04:45,Cow_4,9,0,6,31.3,Cloudy
2023-07-07,04:45,Cow_5,1,13,1,31.3,Cloudy
2023-07-07,04:45,Cow_6,8,3,4,31.3,Cloudy
2023-07-07,04:45,Cow_7,1,14,0,31.3,Cloudy
2023-07-07,04:45,Cow_8,8,6,1,31.3,Cloudy
2023-07-07,04:45,Cow_9,8,6,1,31.3,Cloudy
2023-07-07,04:45,Cow_10,9,6,0,31.3,Cloudy
2023-07-07,05:00,Cow_1,8,3,4,34.9,Cloudy
2023-07-07,05:00,Cow_2,15,0,0,34.9,Cloudy
2023-07-07,05:00,Cow_3,13,1,1,34.9,Cloudy
2023-07-07,05:00,Cow_4,12,1,2,34.9,Cloudy
2023-07-07,05:00,Cow_5,3,9,3,34.9,Cloudy
2023-07-07,05:00,Cow_6,10,0,5,34.9,Cloudy
2023-07-07,05:00,Cow_7,1,8,6,34.9,Cloudy
2023-07-07,05:00,Cow_8,7,3,5,34.9,Cloudy
2023-07-07,05:00,Cow_9,0,14,1,34.9,Cloudy
2023-07-07,05:00,Cow_10,5,0,10,34.9,Cloudy
