Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-03-06,00:00,Cow_1,13,2,0,32.2,Sunny
2024-03-06,00:00,Cow_2,3,12,0,32.2,Sunny
2024-03-06,00:00,Cow_3,0,2,13,32.2,Sunny
2024-03-06,00:00,Cow_4,10,3,2,32.2,Sunny
2024-03-06,00:00,Cow_5,1,14,0,32.2,Sunny
2024-03-06,00:00,Cow_6,3,12,0,32.2,Sunny
2024-03-06,00:00,Cow_7,1,14,0,32.2,Sunny
2024-03-06,00:00,Cow_8,6,4,5,32.2,Sunny
2024-03-06,00:00,Cow_9,5,1,9,32.2,Sunny
2024-03-06,00:00,Cow_10,9,5,1,32.2,Sunny
2024-03-06,00:15,Cow_1,14,1,0,33.9,Sunny
2024-03-06,00:15,Cow_2,12,2,1,33.9,Sunny
2024-03-06,00:15,Cow_3,9,3,3,33.9,Sunny
2024-03-06,00:15,Cow_4,1,8,6,33.9,Sunny
2024-03-06,00:15,Cow_5,13,0,2,33.9,Sunny
2024-03-06,00:15,Cow_6,11,1,3,33.9,Sunny
2024-03-06,00:15,Cow_7,11,2,2,33.9,Sunny
2024-03-06,00:15,Cow_8,0,13,2,33.9,Sunny
2024-03-06,00:15,Cow_9,0,15,0,33.9,Sunny
2024-03-06,00:15,Cow_10,11,2,2,33.9,Sunny
2024-03-06,00:30,Cow_1,0,3,12,27.5,Clear
2024-03-06,00:30,Cow_2,15,0,0,27.5,Clear
2024-03-06,00:30,Cow_3,2,5,8,27.5,Clear
2024-03-06,00:30,Cow_4,12,1,2,27.5,Clear
2024-03-06,00:30,Cow_5,7,4,4,27.5,Clear
2024-03-06,00:30,Cow_6,12,0,3,27.5,Clear
2024-03-06,00:30,Cow_7,3,0,12,27.5,Clear
2024-03-06,00:30,Cow_8,9,3,3,27.5,Clear
2024-03-06,00:30,Cow_9,11,1,3,27.5,Clear
2024-03-06,00:30,Cow_10,0,15,0,27.5,Clear
2024-03-06,00:45,Cow_1,9,2,4,33.5,Sunny
2024-03-06,00:45,Cow_2,3,2,10,33.5,Sunny
2024-03-06,00:45,Cow_3,11,1,3,33.5,Sunny
2024-03-06,00:45,Cow_4,6,3,6,33.5,Sunny
2024-03-06,00:45,Cow_5,15,0,0,33.5,Sunny
2024-03-06,00:45,Cow_6,1,2,12,33.5,Sunny
2024-03-06,00:45,Cow_7,4,11,0,33.5,Sunny
2024-03-06,00:45,Cow_8,7,4,4,33.5,Sunny
2024-03-06,00:45,Cow_9,9,6,0,33.5,Sunny
2024-03-06,00:45,Cow_10,12,0,3,33.5,Sunny
2024-03-06,01:00,Cow_1,9,2,4,25.7,Sunny
2024-03-06,01:00,Cow_2,6,1,8,25.7,Sunny
2024-03-06,01:00,Cow_3,4,6,5,25.7,Sunny
2024-03-06,01:00,Cow_4,0,1,14,25.7,Sunny
2024-03-06,01:00,Cow_5,1,11,3,25.7,Sunny
2024-03-06,01:00,Cow_6,13,0,2,25.7,Sunny
2024-03-06,01:00,Cow_7,4,4,7,25.7,Sunny
2024-03-06,01:00,Cow_8,0,13,2,25.7,Sunny
2024-03-06,01:00,Cow_9,3,3,9,25.7,Sunny
2024-03-06,01:00,Cow_10,6,6,3,25.7,Sunny
2024-03-06,01:15,Cow_1,13,1,1,29.7,Cloudy
2024-03-06,01:15,Cow_2,3,9,3,29.7,Cloudy
2024-03-06,01:15,Cow_3,7,8,0,29.7,Cloudy
2024-03-06,01:15,Cow_4,12,2,1,29.7,Cloudy
2024-03-06,01:15,Cow_5,4,8,3,29.7,Cloudy
2024-03-06,01:15,Cow_6,9,4,2,29.7,Cloudy
2024-03-06,01:15,Cow_7,14,0,1,29.7,Cloudy
2024-03-06,01:15,Cow_8,1,8,6,29.7,Cloudy
2024-03-06,01:15,Cow_9,15,0,0,29.7,Cloudy
2024-03-06,01:15,Cow_10,11,3,1,29.7,Cloudy
2024-03-06,01:30,Cow_1,13,1,1,34.0,Cloudy
2024-03-06,01:30,Cow_2,5,3,7,34.0,Cloudy
2024-03-06,01:30,Cow_3,7,6,2,34.0,Cloudy
2024-03-06,01:30,Cow_4,7,7,1,34.0,Cloudy
2024-03-06,01:30,Cow_5,14,1,0,34.0,Cloudy
