Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-01-17,00:00,Cow_1,15,0,0,26.1,Sunny,
2023-01-17,00:00,Cow_2,0,1,14,26.1,Sunny,
2023-01-17,00:00,Cow_3,11,0,4,26.1,Sunny,
2023-01-17,00:00,Cow_4,14,0,1,26.1,Sunny,
2023-01-17,00:00,Cow_5,5,7,3,26.1,Sunny,
2023-01-17,00:00,Cow_6,1,14,0,26.1,Sunny,
2023-01-17,00:00,Cow_7,14,1,0,26.1,Sunny,
2023-01-17,00:00,Cow_8,11,0,4,26.1,Sunny,
2023-01-17,00:00,Cow_9,5,6,4,26.1,Sunny,
2023-01-17,00:00,Cow_10,2,2,11,26.1,Sunny,
2023-01-17,00:15,Cow_1,3,1,11,26.7,Rainy,
2023-01-17,00:15,Cow_2,9,5,1,26.7,Rainy,
2023-01-17,00:15,Cow_3,9,0,6,26.7,Rainy,
2023-01-17,00:15,Cow_4,11,0,4,26.7,Rainy,
2023-01-17,00:15,Cow_5,0,1,14,26.7,Rainy,
2023-01-17,00:15,Cow_6,7,7,1,26.7,Rainy,
2023-01-17,00:15,Cow_7,14,0,1,26.7,Rainy,
2023-01-17,00:15,Cow_8,15,0,0,26.7,Rainy,
2023-01-17,00:15,Cow_9,13,1,1,26.7,Rainy,
2023-01-17,00:15,Cow_10,2,0,13,26.7,Rainy,
2023-01-17,00:30,Cow_1,9,5,1,29.8,Clear,
2023-01-17,00:30,Cow_2,9,4,2,29.8,Clear,
2023-01-17,00:30,Cow_3,2,4,9,29.8,Clear,
2023-01-17,00:30,Cow_4,2,7,6,29.8,Clear,
2023-01-17,00:30,Cow_5,8,3,4,29.8,Clear,
2023-01-17,00:30,Cow_6,9,2,4,29.8,Clear,
2023-01-17,00:30,Cow_7,4,8,3,29.8,Clear,
2023-01-17,00:30,Cow_8,15,0,0,29.8,Clear,
2023-01-17,00:30,Cow_9,4,8,3,29.8,Clear,
2023-01-17,00:30,Cow_10,15,0,0,29.8,Clear,
2023-01-17,00:45,Cow_1,9,1,5,25.7,Rainy,
2023-01-17,00:45,Cow_2,3,6,6,25.7,Rainy,
2023-01-17,00:45,Cow_3,6,0,9,25.7,Rainy,
2023-01-17,00:45,Cow_4,1,14,0,25.7,Rainy,
2023-01-17,00:45,Cow_5,6,2,7,25.7,Rainy,
2023-01-17,00:45,Cow_6,4,10,1,25.7,Rainy,
2023-01-17,00:45,Cow_7,9,0,6,25.7,Rainy,
2023-01-17,00:45,Cow_8,4,2,9,25.7,Rainy,
2023-01-17,00:45,Cow_9,11,3,1,25.7,Rainy,
2023-01-17,00:45,Cow_10,6,7,2,25.7,Rainy,
2023-01-17,01:00,Cow_1,13,1,1,33.3,Sunny,
2023-01-17,01:00,Cow_2,12,0,3,33.3,Sunny,
2023-01-17,01:00,Cow_3,7,1,7,33.3,Sunny,
2023-01-17,01:00,Cow_4,10,1,4,33.3,Sunny,
2023-01-17,01:00,Cow_5,2,8,5,33.3,Sunny,
2023-01-17,01:00,Cow_6,11,3,1,33.3,Sunny,
2023-01-17,01:00,Cow_7,8,1,6,33.3,Sunny,
2023-01-17,01:00,Cow_8,7,3,5,33.3,Sunny,
2023-01-17,01:00,Cow_9,0,3,12,33.3,Sunny,
2023-01-17,01:00,Cow_10,12,0,3,33.3,Sunny,
2023-01-17,01:15,Cow_1,4,5,6,29.3,Cloudy,
2023-01-17,01:15,Cow_2,0,4,11,29.3,Cloudy,
2023-01-17,01:15,Cow_3,6,3,6,29.3,Cloudy,
2023-01-17,01:15,Cow_4,14,1,0,29.3,Cloudy,
2023-01-17,01:15,Cow_5,15,0,0,29.3,Cloudy,
2023-01-17,01:15,Cow_6,3,6,6,29.3,Cloudy,
2023-01-17,01:15,Cow_7,8,2,5,29.3,Cloudy,
2023-01-17,01:15,Cow_8,4,9,2,29.3,Cloudy,
2023-01-17,01:15,Cow_9,3,5,7,29.3,Cloudy,
2023-01-17,01:15,Cow_10,9,5,1,29.3,Cloudy,
2023-01-17,01:30,Cow_1,2,10,3,27.5,Cloudy,
2023-01-17,01:30,Cow_2,6,4,5,27.5,Cloudy,
2023-01-17,01:30,Cow_3,12,3,0,27.5,Cloudy,
2023-01-17,01:30,Cow_4,9,0,6,27.5,Cloudy,
2023-01-17,01:30,Cow_5,0,12,3,27.5,Cloudy,
2023-01-17,01:30,Cow_6,10,2,3,27.5,Cloudy,
2023-01-17,01:30,Cow_7,4,9,2,27.5,Cloudy,
2023-01-17,01:30,Cow_8,5,1,9,27.5,Cloudy,
2023-01-17,01:30,Cow_9,11,4,0,27.5,Cloudy,
2023-01-17,01:30,Cow_10,7,1,7,27.5,Cloudy,
2023-01-17,01:45,Cow_1,7,3,5,26.9,Sunny,
2023-01-17,01:45,Cow_2,0,3,12,26.9,Sunny,
2023-01-17,01:45,Cow_3,5,8,2,26.9,Sunny,
2023-01-17,01:45,Cow_4,1,10,4,26.9,Sunny,
2023-01-17,01:45,Cow_5,4,10,1,26.9,Sunny,
2023-01-17,01:45,Cow_6,11,0,4,26.9,Sunny,
2023-01-17,01:45,Cow_7,0,15,0,26.9,Sunny,
2023-01-17,01:45,Cow_8,5,3,7,26.9,Sunny,
2023-01-17,01:45,Cow_9,13,1,1,26.9,Sunny,
2023-01-17,01:45,Cow_10,5,10,0,26.9,Sunny,
2023-01-17,02:00,Cow_1,1,4,10,28.2,Clear,
2023-01-17,02:00,Cow_2,14,1,0,28.2,Clear,
2023-01-17,02:00,Cow_3,15,0,0,28.2,Clear,
2023-01-17,02:00,Cow_4,6,3,6,28.2,Clear,
2023-01-17,02:00,Cow_5,12,2,1,28.2,Clear,
2023-01-17,02:00,Cow_6,4,11,0,28.2,Clear,
2023-01-17,02:00,Cow_7,2,2,11,28.2,Clear,
2023-01-17,02:00,Cow_8,0,12,3,28.2,Clear,
2023-01-17,02:00,Cow_9,1,10,4,28.2,Clear,
2023-01-17,02:00,Cow_10,7,0,8,28.2,Clear,
2023-01-17,02:15,Cow_1,5,10,0,25.7,Clear,
2023-01-17,02:15,Cow_2,11,1,3,25.7,Clear,
2023-01-17,02:15,Cow_3,2,6,7,25.7,Clear,
2023-01-17,02:15,Cow_4,0,8,7,25.7,Clear,
2023-01-17,02:15,Cow_5,12,1,2,25.7,Clear,
2023-01-17,02:15,Cow_6,6,2,7,25.7,Clear,
2023-01-17,02:15,Cow_7,3,12,0,25.7,Clear,
2023-01-17,02:15,Cow_8,2,10,3,25.7,Clear,
2023-01-17,02:15,Cow_9,7,1,7,25.7,Clear,
2023-01-17,02:15,Cow_10,14,0,1,25.7,Clear,
2023-01-17,02:30,Cow_1,11,3,1,30.2,Rainy,
2023-01-17,02:30,Cow_2,0,10,5,30.2,Rainy,
2023-01-17,02:30,Cow_3,14,1,0,30.2,Rainy,
2023-01-17,02:30,Cow_4,3,6,6,30.2,Rainy,
2023-01-17,02:30,Cow_5,8,6,1,30.2,Rainy,
2023-01-17,02:30,Cow_6,8,5,2,30.2,Rainy,
2023-01-17,02:30,Cow_7,8,6,1,30.2,Rainy,
