Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-02-05,00:00,Cow_1,7,3,5,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_2,5,4,6,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_3,9,4,2,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_4,6,11,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_5,9,4,2,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_6,11,9,0,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_7,7,2,6,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_8,11,6,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_9,0,7,8,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_10,7,4,4,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_11,0,0,0,15,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_12,6,4,5,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_13,5,7,3,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_14,2,8,5,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_15,4,3,8,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_16,1,8,6,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_17,5,7,3,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_18,10,0,7,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_19,2,7,6,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_20,7,0,8,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_21,13,3,0,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_22,13,0,3,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_23,5,3,7,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_24,5,10,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_25,12,0,3,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_26,5,5,5,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_27,6,4,5,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_28,11,0,7,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_29,2,8,5,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_30,12,0,6,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_31,6,4,5,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_32,8,4,3,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_33,11,1,3,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_34,12,0,6,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_35,0,10,7,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_36,8,7,0,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_37,6,1,8,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_38,13,10,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_39,13,4,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_40,5,6,4,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_41,3,7,5,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_42,0,0,0,15,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_43,12,5,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_44,6,6,3,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_45,9,3,3,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_46,6,9,0,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_47,12,6,0,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_48,6,3,6,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_49,13,6,0,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_50,10,6,0,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_51,9,4,2,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_52,0,11,9,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_53,14,0,7,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_54,5,6,4,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_55,6,5,4,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_56,14,0,7,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_57,9,0,7,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_58,6,6,3,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_59,10,10,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_60,1,6,8,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_61,6,6,3,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_62,9,4,2,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_63,0,10,7,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_64,13,4,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_65,14,0,3,0,31.8,Cloudy,Field A
2024-02-05,00:00,Cow_66,7,4,4,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_67,3,7,5,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_68,2,9,4,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_69,14,0,5,0,31.8,Cloudy,Field C
2024-02-05,00:00,Cow_70,12,10,0,0,31.8,Cloudy,Field B
2024-02-05,00:00,Cow_71,0,10,7,0,31.8,Cloudy,Field C
