Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-07-26,00:00,Cow_1,7,0,8,25.9,Rainy
2023-07-26,00:00,Cow_2,3,4,8,25.9,Rainy
2023-07-26,00:00,Cow_3,8,7,0,25.9,Rainy
2023-07-26,00:00,Cow_4,5,1,9,25.9,Rainy
2023-07-26,00:00,Cow_5,14,0,1,25.9,Rainy
2023-07-26,00:00,Cow_6,5,10,0,25.9,Rainy
2023-07-26,00:00,Cow_7,1,5,9,25.9,Rainy
2023-07-26,00:00,Cow_8,11,4,0,25.9,Rainy
2023-07-26,00:00,Cow_9,7,8,0,25.9,Rainy
2023-07-26,00:00,Cow_10,12,1,2,25.9,Rainy
2023-07-26,00:15,Cow_1,7,6,2,31.6,Rainy
2023-07-26,00:15,Cow_2,1,13,1,31.6,Rainy
2023-07-26,00:15,Cow_3,15,0,0,31.6,Rainy
2023-07-26,00:15,Cow_4,9,3,3,31.6,Rainy
2023-07-26,00:15,Cow_5,0,6,9,31.6,Rainy
2023-07-26,00:15,Cow_6,10,5,0,31.6,Rainy
2023-07-26,00:15,Cow_7,6,9,0,31.6,Rainy
2023-07-26,00:15,Cow_8,1,13,1,31.6,Rainy
2023-07-26,00:15,Cow_9,2,9,4,31.6,Rainy
2023-07-26,00:15,Cow_10,3,6,6,31.6,Rainy
2023-07-26,00:30,Cow_1,3,6,6,31.4,Rainy
2023-07-26,00:30,Cow_2,15,0,0,31.4,Rainy
2023-07-26,00:30,Cow_3,0,3,12,31.4,Rainy
2023-07-26,00:30,Cow_4,3,10,2,31.4,Rainy
2023-07-26,00:30,Cow_5,15,0,0,31.4,Rainy
2023-07-26,00:30,Cow_6,11,4,0,31.4,Rainy
2023-07-26,00:30,Cow_7,9,1,5,31.4,Rainy
2023-07-26,00:30,Cow_8,4,8,3,31.4,Rainy
2023-07-26,00:30,Cow_9,2,8,5,31.4,Rainy
2023-07-26,00:30,Cow_10,6,9,0,31.4,Rainy
2023-07-26,00:45,Cow_1,9,3,3,31.2,Cloudy
2023-07-26,00:45,Cow_2,13,0,2,31.2,Cloudy
2023-07-26,00:45,Cow_3,8,1,6,31.2,Cloudy
2023-07-26,00:45,Cow_4,14,1,0,31.2,Cloudy
2023-07-26,00:45,Cow_5,8,5,2,31.2,Cloudy
2023-07-26,00:45,Cow_6,1,14,0,31.2,Cloudy
2023-07-26,00:45,Cow_7,15,0,0,31.2,Cloudy
2023-07-26,00:45,Cow_8,9,1,5,31.2,Cloudy
2023-07-26,00:45,Cow_9,0,10,5,31.2,Cloudy
2023-07-26,00:45,Cow_10,8,0,7,31.2,Cloudy
2023-07-26,01:00,Cow_1,5,6,4,27.9,Rainy
2023-07-26,01:00,Cow_2,15,0,0,27.9,Rainy
2023-07-26,01:00,Cow_3,15,0,0,27.9,Rainy
2023-07-26,01:00,Cow_4,3,9,3,27.9,Rainy
2023-07-26,01:00,Cow_5,14,1,0,27.9,Rainy
2023-07-26,01:00,Cow_6,8,1,6,27.9,Rainy
2023-07-26,01:00,Cow_7,14,1,0,27.9,Rainy
2023-07-26,01:00,Cow_8,2,2,11,27.9,Rainy
2023-07-26,01:00,Cow_9,12,3,0,27.9,Rainy
2023-07-26,01:00,Cow_10,13,1,1,27.9,Rainy
2023-07-26,01:15,Cow_1,10,5,0,32.5,Sunny
2023-07-26,01:15,Cow_2,0,12,3,32.5,Sunny
2023-07-26,01:15,Cow_3,14,0,1,32.5,Sunny
2023-07-26,01:15,Cow_4,13,0,2,32.5,Sunny
2023-07-26,01:15,Cow_5,11,3,1,32.5,Sunny
2023-07-26,01:15,Cow_6,6,8,1,32.5,Sunny
2023-07-26,01:15,Cow_7,3,6,6,32.5,Sunny
2023-07-26,01:15,Cow_8,12,1,2,32.5,Sunny
2023-07-26,01:15,Cow_9,0,14,1,32.5,Sunny
2023-07-26,01:15,Cow_10,9,2,4,32.5,Sunny
2023-07-26,01:30,Cow_1,14,1,0,33.5,Cloudy
2023-07-26,01:30,Cow_2,2,0,13,33.5,Cloudy
2023-07-26,01:30,Cow_3,7,8,0,33.5,Cloudy
2023-07-26,01:30,Cow_4,3,0,12,33.5,Cloudy
2023-07-26,01:30,Cow_5,13,0,2,33.5,Cloudy
2023-07-26,01:30,Cow_6,9,3,3,33.5,Cloudy
2023-07-26,01:30,Cow_7,4,4,7,33.5,Cloudy
2023-07-26,01:30,Cow_8,7,7,1,33.5,Cloudy
2023-07-26,01:30,Cow_9,14,1,0,33.5,Cloudy
2023-07-26,01:30,Cow_10,6,6,3,33.5,Cloudy
2023-07-26,01:45,Cow_1,12,2,1,34.0,Sunny
2023-07-26,01:45,Cow_2,7,8,0,34.0,Sunny
2023-07-26,01:45,Cow_3,15,0,0,34.0,Sunny
2023-07-26,01:45,Cow_4,9,3,3,34.0,Sunny
2023-07-26,01:45,Cow_5,4,6,5,34.0,Sunny
2023-07-26,01:45,Cow_6,6,4,5,34.0,Sunny
2023-07-26,01:45,Cow_7,0,13,2,34.0,Sunny
2023-07-26,01:45,Cow_8,15,0,0,34.0,Sunny
2023-07-26,01:45,Cow_9,1,3,11,34.0,Sunny
2023-07-26,01:45,Cow_10,3,10,2,34.0,Sunny
2023-07-26,02:00,Cow_1,9,2,4,34.8,Clear
2023-07-26,02:00,Cow_2,3,10,2,34.8,Clear
2023-07-26,02:00,Cow_3,8,3,4,34.8,Clear
2023-07-26,02:00,Cow_4,11,0,4,34.8,Clear
2023-07-26,02:00,Cow_5,13,1,1,34.8,Clear
