Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-01-13,00:00,Cow_1,2,12,1,32.2,Cloudy
2023-01-13,00:00,Cow_2,1,13,1,32.2,Cloudy
2023-01-13,00:00,Cow_3,11,3,1,32.2,Cloudy
2023-01-13,00:00,Cow_4,3,4,8,32.2,Cloudy
2023-01-13,00:00,Cow_5,4,4,7,32.2,Cloudy
2023-01-13,00:00,Cow_6,8,6,1,32.2,Cloudy
2023-01-13,00:00,Cow_7,6,6,3,32.2,Cloudy
2023-01-13,00:00,Cow_8,1,3,11,32.2,Cloudy
2023-01-13,00:00,Cow_9,11,2,2,32.2,Cloudy
2023-01-13,00:00,Cow_10,13,0,2,32.2,Cloudy
2023-01-13,00:15,Cow_1,13,2,0,34.2,Cloudy
2023-01-13,00:15,Cow_2,9,0,6,34.2,Cloudy
2023-01-13,00:15,Cow_3,14,0,1,34.2,Cloudy
2023-01-13,00:15,Cow_4,4,8,3,34.2,Cloudy
2023-01-13,00:15,Cow_5,11,2,2,34.2,Cloudy
2023-01-13,00:15,Cow_6,3,0,12,34.2,Cloudy
2023-01-13,00:15,Cow_7,5,3,7,34.2,Cloudy
2023-01-13,00:15,Cow_8,2,12,1,34.2,Cloudy
2023-01-13,00:15,Cow_9,14,1,0,34.2,Cloudy
2023-01-13,00:15,Cow_10,14,0,1,34.2,Cloudy
2023-01-13,00:30,Cow_1,14,1,0,28.9,Sunny
2023-01-13,00:30,Cow_2,4,2,9,28.9,Sunny
2023-01-13,00:30,Cow_3,0,15,0,28.9,Sunny
2023-01-13,00:30,Cow_4,9,4,2,28.9,Sunny
2023-01-13,00:30,Cow_5,2,13,0,28.9,Sunny
2023-01-13,00:30,Cow_6,11,2,2,28.9,Sunny
2023-01-13,00:30,Cow_7,7,4,4,28.9,Sunny
2023-01-13,00:30,Cow_8,14,0,1,28.9,Sunny
2023-01-13,00:30,Cow_9,2,9,4,28.9,Sunny
2023-01-13,00:30,Cow_10,11,0,4,28.9,Sunny
2023-01-13,00:45,Cow_1,9,0,6,32.7,Rainy
2023-01-13,00:45,Cow_2,5,4,6,32.7,Rainy
2023-01-13,00:45,Cow_3,4,2,9,32.7,Rainy
2023-01-13,00:45,Cow_4,14,1,0,32.7,Rainy
2023-01-13,00:45,Cow_5,8,0,7,32.7,Rainy
2023-01-13,00:45,Cow_6,0,0,15,32.7,Rainy
2023-01-13,00:45,Cow_7,1,2,12,32.7,Rainy
2023-01-13,00:45,Cow_8,0,15,0,32.7,Rainy
2023-01-13,00:45,Cow_9,7,7,1,32.7,Rainy
2023-01-13,00:45,Cow_10,0,0,15,32.7,Rainy
2023-01-13,01:00,Cow_1,15,0,0,27.0,Cloudy
2023-01-13,01:00,Cow_2,8,3,4,27.0,Cloudy
2023-01-13,01:00,Cow_3,2,7,6,27.0,Cloudy
2023-01-13,01:00,Cow_4,13,0,2,27.0,Cloudy
2023-01-13,01:00,Cow_5,12,2,1,27.0,Cloudy
2023-01-13,01:00,Cow_6,12,3,0,27.0,Cloudy
2023-01-13,01:00,Cow_7,11,2,2,27.0,Cloudy
2023-01-13,01:00,Cow_8,9,2,4,27.0,Cloudy
2023-01-13,01:00,Cow_9,12,2,1,27.0,Cloudy
2023-01-13,01:00,Cow_10,2,3,10,27.0,Cloudy
2023-01-13,01:15,Cow_1,0,0,15,28.6,Rainy
2023-01-13,01:15,Cow_2,4,9,2,28.6,Rainy
2023-01-13,01:15,Cow_3,6,9,0,28.6,Rainy
2023-01-13,01:15,Cow_4,2,10,3,28.6,Rainy
2023-01-13,01:15,Cow_5,9,5,1,28.6,Rainy
2023-01-13,01:15,Cow_6,4,11,0,28.6,Rainy
2023-01-13,01:15,Cow_7,10,2,3,28.6,Rainy
2023-01-13,01:15,Cow_8,8,5,2,28.6,Rainy
2023-01-13,01:15,Cow_9,7,7,1,28.6,Rainy
2023-01-13,01:15,Cow_10,1,2,12,28.6,Rainy
2023-01-13,01:30,Cow_1,7,0,8,30.2,Sunny
2023-01-13,01:30,Cow_2,6,5,4,30.2,Sunny
2023-01-13,01:30,Cow_3,2,9,4,30.2,Sunny
2023-01-13,01:30,Cow_4,12,3,0,30.2,Sunny
2023-01-13,01:30,Cow_5,4,1,10,30.2,Sunny
2023-01-13,01:30,Cow_6,7,5,3,30.2,Sunny
2023-01-13,01:30,Cow_7,11,0,4,30.2,Sunny
2023-01-13,01:30,Cow_8,12,2,1,30.2,Sunny
2023-01-13,01:30,Cow_9,6,9,0,30.2,Sunny
2023-01-13,01:30,Cow_10,1,2,12,30.2,Sunny
2023-01-13,01:45,Cow_1,14,0,1,25.4,Sunny
2023-01-13,01:45,Cow_2,8,7,0,25.4,Sunny
2023-01-13,01:45,Cow_3,6,2,7,25.4,Sunny
2023-01-13,01:45,Cow_4,2,5,8,25.4,Sunny
2023-01-13,01:45,Cow_5,9,1,5,25.4,Sunny
2023-01-13,01:45,Cow_6,14,1,0,25.4,Sunny
2023-01-13,01:45,Cow_7,13,0,2,25.4,Sunny
2023-01-13,01:45,Cow_8,1,10,4,25.4,Sunny
2023-01-13,01:45,Cow_9,15,0,0,25.4,Sunny
2023-01-13,01:45,Cow_10,6,6,3,25.4,Sunny
2023-01-13,02:00,Cow_1,13,0,2,34.3,Clear
2023-01-13,02:00,Cow_2,9,2,4,34.3,Clear
2023-01-13,02:00,Cow_3,0,11,4,34.3,Clear
2023-01-13,02:00,Cow_4,1,12,2,34.3,Clear
2023-01-13,02:00,Cow_5,12,1,2,34.3,Clear
2023-01-13,02:00,Cow_6,0,1,14,34.3,Clear
2023-01-13,02:00,Cow_7,15,0,0,34.3,Clear
2023-01-13,02:00,Cow_8,13,0,2,34.3,Clear
2023-01-13,02:00,Cow_9,11,2,2,34.3,Clear
2023-01-13,02:00,Cow_10,10,1,4,34.3,Clear
2023-01-13,02:15,Cow_1,7,5,3,30.6,Rainy
2023-01-13,02:15,Cow_2,7,6,2,30.6,Rainy
2023-01-13,02:15,Cow_3,5,6,4,30.6,Rainy
2023-01-13,02:15,Cow_4,14,0,1,30.6,Rainy
2023-01-13,02:15,Cow_5,7,4,4,30.6,Rainy
2023-01-13,02:15,Cow_6,2,1,12,30.6,Rainy
2023-01-13,02:15,Cow_7,15,0,0,30.6,Rainy
2023-01-13,02:15,Cow_8,15,0,0,30.6,Rainy
2023-01-13,02:15,Cow_9,2,8,5,30.6,Rainy
2023-01-13,02:15,Cow_10,1,12,2,30.6,Rainy
2023-01-13,02:30,Cow_1,14,0,1,31.0,Sunny
2023-01-13,02:30,Cow_2,8,3,4,31.0,Sunny
2023-01-13,02:30,Cow_3,1,3,11,31.0,Sunny
2023-01-13,02:30,Cow_4,9,1,5,31.0,Sunny
2023-01-13,02:30,Cow_5,3,1,11,31.0,Sunny
2023-01-13,02:30,Cow_6,9,2,4,31.0,Sunny
2023-01-13,02:30,Cow_7,12,2,1,31.0,Sunny
2023-01-13,02:30,Cow_8,8,7,0,31.0,Sunny
2023-01-13,02:30,Cow_9,7,1,7,31.0,Sunny
2023-01-13,02:30,Cow_10,6,9,0,31.0,Sunny
2023-01-13,02:45,Cow_1,15,0,0,26.3,Clear
2023-01-13,02:45,Cow_2,10,5,0,26.3,Clear
2023-01-13,02:45,Cow_3,0,13,2,26.3,Clear
2023-01-13,02:45,Cow_4,14,1,0,26.3,Clear
2023-01-13,02:45,Cow_5,1,4,10,26.3,Clear
2023-01-13,02:45,Cow_6,12,1,2,26.3,Clear
2023-01-13,02:45,Cow_7,14,0,1,26.3,Clear
2023-01-13,02:45,Cow_8,1,5,9,26.3,Clear
2023-01-13,02:45,Cow_9,5,2,8,26.3,Clear
2023-01-13,02:45,Cow_10,11,1,3,26.3,Clear
2023-01-13,03:00,Cow_1,2,2,11,26.9,Cloudy
2023-01-13,03:00,Cow_2,11,4,0,26.9,Cloudy
2023-01-13,03:00,Cow_3,0,6,9,26.9,Cloudy
2023-01-13,03:00,Cow_4,6,7,2,26.9,Cloudy
2023-01-13,03:00,Cow_5,11,3,1,26.9,Cloudy
2023-01-13,03:00,Cow_6,7,6,2,26.9,Cloudy
2023-01-13,03:00,Cow_7,2,3,10,26.9,Cloudy
2023-01-13,03:00,Cow_8,4,4,7,26.9,Cloudy
2023-01-13,03:00,Cow_9,5,3,7,26.9,Cloudy
2023-01-13,03:00,Cow_10,10,5,0,26.9,Cloudy
2023-01-13,03:15,Cow_1,5,5,5,29.4,Cloudy
2023-01-13,03:15,Cow_2,3,7,5,29.4,Cloudy
2023-01-13,03:15,Cow_3,9,1,5,29.4,Cloudy
2023-01-13,03:15,Cow_4,2,7,6,29.4,Cloudy
2023-01-13,03:15,Cow_5,7,7,1,29.4,Cloudy
2023-01-13,03:15,Cow_6,10,2,3,29.4,Cloudy
2023-01-13,03:15,Cow_7,4,8,3,29.4,Cloudy
2023-01-13,03:15,Cow_8,13,2,0,29.4,Cloudy
2023-01-13,03:15,Cow_9,0,2,13,29.4,Cloudy
2023-01-13,03:15,Cow_10,1,6,8,29.4,Cloudy
2023-01-13,03:30,Cow_1,0,9,6,31.7,Sunny
2023-01-13,03:30,Cow_2,2,11,2,31.7,Sunny
2023-01-13,03:30,Cow_3,6,0,9,31.7,Sunny
2023-01-13,03:30,Cow_4,15,0,0,31.7,Sunny
2023-01-13,03:30,Cow_5,6,6,3,31.7,Sunny
2023-01-13,03:30,Cow_6,12,0,3,31.7,Sunny
2023-01-13,03:30,Cow_7,11,3,1,31.7,Sunny
2023-01-13,03:30,Cow_8,3,1,11,31.7,Sunny
2023-01-13,03:30,Cow_9,1,6,8,31.7,Sunny
2023-01-13,03:30,Cow_10,10,4,1,31.7,Sunny
2023-01-13,03:45,Cow_1,1,13,1,34.1,Sunny
2023-01-13,03:45,Cow_2,11,2,2,34.1,Sunny
2023-01-13,03:45,Cow_3,7,4,4,34.1,Sunny
2023-01-13,03:45,Cow_4,3,0,12,34.1,Sunny
2023-01-13,03:45,Cow_5,2,9,4,34.1,Sunny
2023-01-13,03:45,Cow_6,1,9,5,34.1,Sunny
2023-01-13,03:45,Cow_7,8,2,5,34.1,Sunny
2023-01-13,03:45,Cow_8,2,10,3,34.1,Sunny
2023-01-13,03:45,Cow_9,2,7,6,34.1,Sunny
2023-01-13,03:45,Cow_10,0,3,12,34.1,Sunny
2023-01-13,04:00,Cow_1,15,0,0,32.2,Cloudy
2023-01-13,04:00,Cow_2,7,7,1,32.2,Cloudy
2023-01-13,04:00,Cow_3,8,2,5,32.2,Cloudy
2023-01-13,04:00,Cow_4,3,6,6,32.2,Cloudy
2023-01-13,04:00,Cow_5,11,2,2,32.2,Cloudy
2023-01-13,04:00,Cow_6,4,6,5,32.2,Cloudy
2023-01-13,04:00,Cow_7,0,2,13,32.2,Cloudy
2023-01-13,04:00,Cow_8,8,7,0,32.2,Cloudy
2023-01-13,04:00,Cow_9,2,13,0,32.2,Cloudy
2023-01-13,04:00,Cow_10,6,3,6,32.2,Cloudy
2023-01-13,04:15,Cow_1,11,2,2,28.2,Rainy
2023-01-13,04:15,Cow_2,4,5,6,28.2,Rainy
2023-01-13,04:15,Cow_3,3,6,6,28.2,Rainy
2023-01-13,04:15,Cow_4,12,2,1,28.2,Rainy
2023-01-13,04:15,Cow_5,11,3,1,28.2,Rainy
2023-01-13,04:15,Cow_6,4,9,2,28.2,Rainy
2023-01-13,04:15,Cow_7,4,3,8,28.2,Rainy
2023-01-13,04:15,Cow_8,11,0,4,28.2,Rainy
2023-01-13,04:15,Cow_9,8,4,3,28.2,Rainy
2023-01-13,04:15,Cow_10,2,6,7,28.2,Rainy
2023-01-13,04:30,Cow_1,12,0,3,26.9,Cloudy
2023-01-13,04:30,Cow_2,10,4,1,26.9,Cloudy
2023-01-13,04:30,Cow_3,2,6,7,26.9,Cloudy
2023-01-13,04:30,Cow_4,13,2,0,26.9,Cloudy
2023-01-13,04:30,Cow_5,6,8,1,26.9,Cloudy
2023-01-13,04:30,Cow_6,4,6,5,26.9,Cloudy
2023-01-13,04:30,Cow_7,9,4,2,26.9,Cloudy
2023-01-13,04:30,Cow_8,11,1,3,26.9,Cloudy
2023-01-13,04:30,Cow_9,1,14,0,26.9,Cloudy
2023-01-13,04:30,Cow_10,6,2,7,26.9,Cloudy
2023-01-13,04:45,Cow_1,5,0,10,33.5,Cloudy
2023-01-13,04:45,Cow_2,7,1,7,33.5,Cloudy
2023-01-13,04:45,Cow_3,1,10,4,33.5,Cloudy
2023-01-13,04:45,Cow_4,14,1,0,33.5,Cloudy
2023-01-13,04:45,Cow_5,2,10,3,33.5,Cloudy
2023-01-13,04:45,Cow_6,4,3,8,33.5,Cloudy
2023-01-13,04:45,Cow_7,15,0,0,33.5,Cloudy
2023-01-13,04:45,Cow_8,6,0,9,33.5,Cloudy
2023-01-13,04:45,Cow_9,9,0,6,33.5,Cloudy
2023-01-13,04:45,Cow_10,15,0,0,33.5,Cloudy
2023-01-13,05:00,Cow_1,5,2,8,25.3,Cloudy
2023-01-13,05:00,Cow_2,8,7,0,25.3,Cloudy
2023-01-13,05:00,Cow_3,11,1,3,25.3,Cloudy
2023-01-13,05:00,Cow_4,11,2,2,25.3,Cloudy
2023-01-13,05:00,Cow_5,4,6,5,25.3,Cloudy
2023-01-13,05:00,Cow_6,15,0,0,25.3,Cloudy
2023-01-13,05:00,Cow_7,13,0,2,25.3,Cloudy
2023-01-13,05:00,Cow_8,0,8,7,25.3,Cloudy
2023-01-13,05:00,Cow_9,5,4,6,25.3,Cloudy
2023-01-13,05:00,Cow_10,1,13,1,25.3,Cloudy
2023-01-13,05:15,Cow_1,2,3,10,28.2,Rainy
2023-01-13,05:15,Cow_2,2,0,13,28.2,Rainy
2023-01-13,05:15,Cow_3,2,10,3,28.2,Rainy
2023-01-13,05:15,Cow_4,1,6,8,28.2,Rainy
2023-01-13,05:15,Cow_5,4,5,6,28.2,Rainy
2023-01-13,05:15,Cow_6,12,2,1,28.2,Rainy
2023-01-13,05:15,Cow_7,0,6,9,28.2,Rainy
2023-01-13,05:15,Cow_8,8,5,2,28.2,Rainy
2023-01-13,05:15,Cow_9,13,1,1,28.2,Rainy
2023-01-13,05:15,Cow_10,14,0,1,28.2,Rainy
2023-01-13,05:30,Cow_1,5,3,7,33.9,Cloudy
2023-01-13,05:30,Cow_2,4,1,10,33.9,Cloudy
2023-01-13,05:30,Cow_3,10,4,1,33.9,Cloudy
2023-01-13,05:30,Cow_4,0,11,4,33.9,Cloudy
2023-01-13,05:30,Cow_5,4,10,1,33.9,Cloudy
2023-01-13,05:30,Cow_6,8,6,1,33.9,Cloudy
2023-01-13,05:30,Cow_7,1,11,3,33.9,Cloudy
2023-01-13,05:30,Cow_8,12,1,2,33.9,Cloudy
