Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-09-14,00:00,Cow_1,11,1,3,27.3,Rainy,
2023-09-14,00:00,Cow_2,0,11,4,27.3,Rainy,
2023-09-14,00:00,Cow_3,13,0,2,27.3,Rainy,
2023-09-14,00:00,Cow_4,6,1,8,27.3,Rainy,
2023-09-14,00:00,Cow_5,6,5,4,27.3,Rainy,
2023-09-14,00:00,Cow_6,11,1,3,27.3,Rainy,
2023-09-14,00:00,Cow_7,11,3,1,27.3,Rainy,
2023-09-14,00:00,Cow_8,9,3,3,27.3,Rainy,
2023-09-14,00:00,Cow_9,5,0,10,27.3,Rainy,
2023-09-14,00:00,Cow_10,12,0,3,27.3,Rainy,
2023-09-14,00:15,Cow_1,10,1,4,32.3,Clear,
2023-09-14,00:15,Cow_2,9,3,3,32.3,Clear,
2023-09-14,00:15,Cow_3,6,2,7,32.3,Clear,
2023-09-14,00:15,Cow_4,7,8,0,32.3,Clear,
2023-09-14,00:15,Cow_5,1,6,8,32.3,Clear,
2023-09-14,00:15,Cow_6,11,3,1,32.3,Clear,
2023-09-14,00:15,Cow_7,12,3,0,32.3,Clear,
2023-09-14,00:15,Cow_8,7,2,6,32.3,Clear,
2023-09-14,00:15,Cow_9,2,0,13,32.3,Clear,
2023-09-14,00:15,Cow_10,2,13,0,32.3,Clear,
2023-09-14,00:30,Cow_1,2,6,7,32.4,Cloudy,
2023-09-14,00:30,Cow_2,14,0,1,32.4,Cloudy,
2023-09-14,00:30,Cow_3,10,2,3,32.4,Cloudy,
2023-09-14,00:30,Cow_4,11,2,2,32.4,Cloudy,
2023-09-14,00:30,Cow_5,3,9,3,32.4,Cloudy,
2023-09-14,00:30,Cow_6,5,0,10,32.4,Cloudy,
2023-09-14,00:30,Cow_7,10,0,5,32.4,Cloudy,
2023-09-14,00:30,Cow_8,6,2,7,32.4,Cloudy,
2023-09-14,00:30,Cow_9,11,0,4,32.4,Cloudy,
2023-09-14,00:30,Cow_10,14,0,1,32.4,Cloudy,
2023-09-14,00:45,Cow_1,3,11,1,34.4,Clear,
2023-09-14,00:45,Cow_2,9,0,6,34.4,Clear,
2023-09-14,00:45,Cow_3,10,3,2,34.4,Clear,
