Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-07-05,00:00,Cow_1,5,8,2,28.8,Clear,
2023-07-05,00:00,Cow_2,3,0,12,28.8,Clear,
2023-07-05,00:00,Cow_3,7,8,0,28.8,Clear,
2023-07-05,00:00,Cow_4,8,5,2,28.8,Clear,
2023-07-05,00:00,Cow_5,5,9,1,28.8,Clear,
2023-07-05,00:00,Cow_6,15,0,0,28.8,Clear,
2023-07-05,00:00,Cow_7,15,0,0,28.8,Clear,
2023-07-05,00:00,Cow_8,11,4,0,28.8,Clear,
2023-07-05,00:00,Cow_9,11,2,2,28.8,Clear,
2023-07-05,00:00,Cow_10,15,0,0,28.8,Clear,
2023-07-05,00:15,Cow_1,4,9,2,27.1,Cloudy,
2023-07-05,00:15,Cow_2,14,1,0,27.1,Cloudy,
2023-07-05,00:15,Cow_3,9,2,4,27.1,Cloudy,
2023-07-05,00:15,Cow_4,15,0,0,27.1,Cloudy,
2023-07-05,00:15,Cow_5,13,1,1,27.1,Cloudy,
2023-07-05,00:15,Cow_6,11,2,2,27.1,Cloudy,
2023-07-05,00:15,Cow_7,13,1,1,27.1,Cloudy,
2023-07-05,00:15,Cow_8,6,6,3,27.1,Cloudy,
2023-07-05,00:15,Cow_9,4,2,9,27.1,Cloudy,
2023-07-05,00:15,Cow_10,2,10,3,27.1,Cloudy,
2023-07-05,00:30,Cow_1,9,2,4,34.5,Sunny,
2023-07-05,00:30,Cow_2,11,0,4,34.5,Sunny,
2023-07-05,00:30,Cow_3,15,0,0,34.5,Sunny,
2023-07-05,00:30,Cow_4,9,0,6,34.5,Sunny,
2023-07-05,00:30,Cow_5,5,10,0,34.5,Sunny,
2023-07-05,00:30,Cow_6,15,0,0,34.5,Sunny,
2023-07-05,00:30,Cow_7,10,1,4,34.5,Sunny,
2023-07-05,00:30,Cow_8,15,0,0,34.5,Sunny,
2023-07-05,00:30,Cow_9,15,0,0,34.5,Sunny,
2023-07-05,00:30,Cow_10,0,4,11,34.5,Sunny,
2023-07-05,00:45,Cow_1,7,5,3,28.7,Sunny,
2023-07-05,00:45,Cow_2,1,7,7,28.7,Sunny,
2023-07-05,00:45,Cow_3,12,3,0,28.7,Sunny,
2023-07-05,00:45,Cow_4,0,7,8,28.7,Sunny,
2023-07-05,00:45,Cow_5,5,6,4,28.7,Sunny,
2023-07-05,00:45,Cow_6,13,0,2,28.7,Sunny,
2023-07-05,00:45,Cow_7,5,9,1,28.7,Sunny,
2023-07-05,00:45,Cow_8,7,6,2,28.7,Sunny,
2023-07-05,00:45,Cow_9,2,4,9,28.7,Sunny,
2023-07-05,00:45,Cow_10,12,3,0,28.7,Sunny,
2023-07-05,01:00,Cow_1,13,2,0,32.5,Cloudy,
2023-07-05,01:00,Cow_2,4,5,6,32.5,Cloudy,
2023-07-05,01:00,Cow_3,6,0,9,32.5,Cloudy,
2023-07-05,01:00,Cow_4,14,0,1,32.5,Cloudy,
2023-07-05,01:00,Cow_5,13,0,2,32.5,Cloudy,
2023-07-05,01:00,Cow_6,12,1,2,32.5,Cloudy,
2023-07-05,01:00,Cow_7,12,3,0,32.5,Cloudy,
2023-07-05,01:00,Cow_8,9,4,2,32.5,Cloudy,
2023-07-05,01:00,Cow_9,7,6,2,32.5,Cloudy,
2023-07-05,01:00,Cow_10,7,5,3,32.5,Cloudy,
2023-07-05,01:15,Cow_1,3,6,6,34.2,Cloudy,
2023-07-05,01:15,Cow_2,0,11,4,34.2,Cloudy,
2023-07-05,01:15,Cow_3,11,0,4,34.2,Cloudy,
2023-07-05,01:15,Cow_4,13,1,1,34.2,Cloudy,
2023-07-05,01:15,Cow_5,0,12,3,34.2,Cloudy,
2023-07-05,01:15,Cow_6,3,5,7,34.2,Cloudy,
2023-07-05,01:15,Cow_7,8,0,7,34.2,Cloudy,
2023-07-05,01:15,Cow_8,0,5,10,34.2,Cloudy,
2023-07-05,01:15,Cow_9,10,3,2,34.2,Cloudy,
2023-07-05,01:15,Cow_10,5,6,4,34.2,Cloudy,
2023-07-05,01:30,Cow_1,10,3,2,29.1,Sunny,
2023-07-05,01:30,Cow_2,3,7,5,29.1,Sunny,
2023-07-05,01:30,Cow_3,6,9,0,29.1,Sunny,
2023-07-05,01:30,Cow_4,3,12,0,29.1,Sunny,
2023-07-05,01:30,Cow_5,15,0,0,29.1,Sunny,
2023-07-05,01:30,Cow_6,8,7,0,29.1,Sunny,
