Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-06-01,00:00,Cow_1,5,9,1,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_2,0,0,0,15,25.4,Rainy,Field B
2022-06-01,00:00,Cow_3,10,0,5,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_4,4,7,4,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_5,10,0,8,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_6,7,4,4,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_7,2,10,3,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_8,7,5,3,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_9,8,1,6,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_10,6,6,3,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_11,0,9,6,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_12,13,0,6,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_13,9,9,0,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_14,15,0,6,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_15,9,7,0,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_16,6,8,1,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_17,8,3,4,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_18,5,7,3,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_19,13,0,5,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_20,13,0,7,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_21,13,0,3,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_22,6,1,8,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_23,0,0,0,15,25.4,Rainy,Field B
2022-06-01,00:00,Cow_24,14,0,8,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_25,1,10,4,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_26,0,6,10,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_27,9,3,3,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_28,13,3,0,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_29,10,0,5,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_30,6,2,7,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_31,14,0,3,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_32,8,6,1,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_33,12,0,8,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_34,0,10,6,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_35,4,5,6,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_36,12,7,0,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_37,13,0,7,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_38,7,4,4,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_39,1,8,6,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_40,6,2,7,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_41,0,9,8,0,25.4,Rainy,Field B
2022-06-01,00:00,Cow_42,0,0,0,15,25.4,Rainy,Field C
2022-06-01,00:00,Cow_43,12,9,0,0,25.4,Rainy,Field C
2022-06-01,00:00,Cow_44,5,7,3,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_45,4,7,4,0,25.4,Rainy,Field A
2022-06-01,00:00,Cow_46,0,9,8,0,25.4,Rainy,Field C
