Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-04-09,00:00,Cow_1,1,9,5,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_2,14,3,0,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_3,14,10,0,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_4,8,0,7,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_5,11,6,0,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_6,5,10,0,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_7,2,5,8,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_8,12,0,8,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_9,3,10,2,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_10,8,4,3,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_11,13,0,4,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_12,9,2,4,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_13,5,7,3,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_14,5,3,7,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_15,12,4,0,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_16,4,5,6,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_17,6,3,6,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_18,11,4,0,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_19,11,6,0,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_20,9,2,4,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_21,11,1,3,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_22,6,5,4,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_23,1,6,8,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_24,10,0,5,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_25,11,0,7,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_26,5,8,2,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_27,6,4,5,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_28,9,0,8,0,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_29,9,6,0,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_30,5,5,5,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_31,11,9,0,0,36.7,Cloudy,Field A
2022-04-09,00:00,Cow_32,11,1,3,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_33,11,7,0,0,36.7,Cloudy,Field B
2022-04-09,00:00,Cow_34,0,0,0,15,36.7,Cloudy,Field C
2022-04-09,00:00,Cow_35,2,10,3,0,36.7,Cloudy,Field A
