Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-02-12,00:00,Cow_1,15,0,0,27.5,Clear
2024-02-12,00:00,Cow_2,10,2,3,27.5,Clear
2024-02-12,00:00,Cow_3,10,2,3,27.5,Clear
2024-02-12,00:00,Cow_4,14,0,1,27.5,Clear
2024-02-12,00:00,Cow_5,7,7,1,27.5,Clear
2024-02-12,00:00,Cow_6,0,0,15,27.5,Clear
2024-02-12,00:00,Cow_7,1,7,7,27.5,Clear
2024-02-12,00:00,Cow_8,7,0,8,27.5,Clear
2024-02-12,00:00,Cow_9,4,5,6,27.5,Clear
2024-02-12,00:00,Cow_10,5,5,5,27.5,Clear
2024-02-12,00:15,Cow_1,5,8,2,33.3,Rainy
2024-02-12,00:15,Cow_2,12,3,0,33.3,Rainy
2024-02-12,00:15,Cow_3,5,3,7,33.3,Rainy
2024-02-12,00:15,Cow_4,8,6,1,33.3,Rainy
2024-02-12,00:15,Cow_5,14,0,1,33.3,Rainy
2024-02-12,00:15,Cow_6,6,2,7,33.3,Rainy
2024-02-12,00:15,Cow_7,6,5,4,33.3,Rainy
2024-02-12,00:15,Cow_8,13,0,2,33.3,Rainy
2024-02-12,00:15,Cow_9,12,1,2,33.3,Rainy
2024-02-12,00:15,Cow_10,0,6,9,33.3,Rainy
2024-02-12,00:30,Cow_1,1,4,10,26.7,Sunny
2024-02-12,00:30,Cow_2,7,4,4,26.7,Sunny
2024-02-12,00:30,Cow_3,11,2,2,26.7,Sunny
2024-02-12,00:30,Cow_4,5,3,7,26.7,Sunny
2024-02-12,00:30,Cow_5,12,2,1,26.7,Sunny
2024-02-12,00:30,Cow_6,4,5,6,26.7,Sunny
2024-02-12,00:30,Cow_7,13,0,2,26.7,Sunny
2024-02-12,00:30,Cow_8,10,1,4,26.7,Sunny
2024-02-12,00:30,Cow_9,11,1,3,26.7,Sunny
2024-02-12,00:30,Cow_10,6,0,9,26.7,Sunny
2024-02-12,00:45,Cow_1,11,0,4,32.7,Sunny
2024-02-12,00:45,Cow_2,8,3,4,32.7,Sunny
2024-02-12,00:45,Cow_3,5,4,6,32.7,Sunny
2024-02-12,00:45,Cow_4,10,3,2,32.7,Sunny
2024-02-12,00:45,Cow_5,6,6,3,32.7,Sunny
2024-02-12,00:45,Cow_6,13,1,1,32.7,Sunny
2024-02-12,00:45,Cow_7,3,8,4,32.7,Sunny
2024-02-12,00:45,Cow_8,10,3,2,32.7,Sunny
2024-02-12,00:45,Cow_9,5,1,9,32.7,Sunny
2024-02-12,00:45,Cow_10,12,2,1,32.7,Sunny
2024-02-12,01:00,Cow_1,8,6,1,34.4,Clear
2024-02-12,01:00,Cow_2,10,1,4,34.4,Clear
2024-02-12,01:00,Cow_3,1,2,12,34.4,Clear
2024-02-12,01:00,Cow_4,0,10,5,34.4,Clear
2024-02-12,01:00,Cow_5,4,10,1,34.4,Clear
2024-02-12,01:00,Cow_6,13,0,2,34.4,Clear
2024-02-12,01:00,Cow_7,6,6,3,34.4,Clear
2024-02-12,01:00,Cow_8,14,1,0,34.4,Clear
2024-02-12,01:00,Cow_9,12,0,3,34.4,Clear
2024-02-12,01:00,Cow_10,1,10,4,34.4,Clear
2024-02-12,01:15,Cow_1,2,8,5,32.2,Cloudy
2024-02-12,01:15,Cow_2,12,1,2,32.2,Cloudy
2024-02-12,01:15,Cow_3,4,7,4,32.2,Cloudy
2024-02-12,01:15,Cow_4,1,4,10,32.2,Cloudy
2024-02-12,01:15,Cow_5,13,2,0,32.2,Cloudy
2024-02-12,01:15,Cow_6,8,2,5,32.2,Cloudy
2024-02-12,01:15,Cow_7,13,2,0,32.2,Cloudy
2024-02-12,01:15,Cow_8,7,6,2,32.2,Cloudy
2024-02-12,01:15,Cow_9,7,2,6,32.2,Cloudy
2024-02-12,01:15,Cow_10,3,1,11,32.2,Cloudy
2024-02-12,01:30,Cow_1,14,0,1,34.3,Rainy
2024-02-12,01:30,Cow_2,14,1,0,34.3,Rainy
2024-02-12,01:30,Cow_3,12,3,0,34.3,Rainy
2024-02-12,01:30,Cow_4,1,1,13,34.3,Rainy
2024-02-12,01:30,Cow_5,0,2,13,34.3,Rainy
2024-02-12,01:30,Cow_6,7,1,7,34.3,Rainy
2024-02-12,01:30,Cow_7,1,2,12,34.3,Rainy
2024-02-12,01:30,Cow_8,14,0,1,34.3,Rainy
2024-02-12,01:30,Cow_9,2,3,10,34.3,Rainy
2024-02-12,01:30,Cow_10,12,3,0,34.3,Rainy
2024-02-12,01:45,Cow_1,9,4,2,31.6,Cloudy
2024-02-12,01:45,Cow_2,3,11,1,31.6,Cloudy
2024-02-12,01:45,Cow_3,10,4,1,31.6,Cloudy
2024-02-12,01:45,Cow_4,2,3,10,31.6,Cloudy
2024-02-12,01:45,Cow_5,4,5,6,31.6,Cloudy
2024-02-12,01:45,Cow_6,2,5,8,31.6,Cloudy
2024-02-12,01:45,Cow_7,14,0,1,31.6,Cloudy
2024-02-12,01:45,Cow_8,6,0,9,31.6,Cloudy
2024-02-12,01:45,Cow_9,0,11,4,31.6,Cloudy
2024-02-12,01:45,Cow_10,9,1,5,31.6,Cloudy
2024-02-12,02:00,Cow_1,0,2,13,25.3,Sunny
2024-02-12,02:00,Cow_2,10,3,2,25.3,Sunny
2024-02-12,02:00,Cow_3,13,2,0,25.3,Sunny
2024-02-12,02:00,Cow_4,2,7,6,25.3,Sunny
2024-02-12,02:00,Cow_5,15,0,0,25.3,Sunny
2024-02-12,02:00,Cow_6,13,1,1,25.3,Sunny
2024-02-12,02:00,Cow_7,1,9,5,25.3,Sunny
2024-02-12,02:00,Cow_8,5,6,4,25.3,Sunny
2024-02-12,02:00,Cow_9,6,7,2,25.3,Sunny
2024-02-12,02:00,Cow_10,15,0,0,25.3,Sunny
2024-02-12,02:15,Cow_1,1,10,4,28.1,Sunny
2024-02-12,02:15,Cow_2,5,0,10,28.1,Sunny
2024-02-12,02:15,Cow_3,11,3,1,28.1,Sunny
2024-02-12,02:15,Cow_4,6,2,7,28.1,Sunny
2024-02-12,02:15,Cow_5,15,0,0,28.1,Sunny
2024-02-12,02:15,Cow_6,4,10,1,28.1,Sunny
2024-02-12,02:15,Cow_7,5,0,10,28.1,Sunny
2024-02-12,02:15,Cow_8,11,3,1,28.1,Sunny
2024-02-12,02:15,Cow_9,1,8,6,28.1,Sunny
2024-02-12,02:15,Cow_10,9,3,3,28.1,Sunny
2024-02-12,02:30,Cow_1,10,2,3,30.9,Cloudy
2024-02-12,02:30,Cow_2,8,6,1,30.9,Cloudy
2024-02-12,02:30,Cow_3,4,10,1,30.9,Cloudy
2024-02-12,02:30,Cow_4,1,8,6,30.9,Cloudy
2024-02-12,02:30,Cow_5,12,1,2,30.9,Cloudy
2024-02-12,02:30,Cow_6,0,13,2,30.9,Cloudy
2024-02-12,02:30,Cow_7,13,0,2,30.9,Cloudy
2024-02-12,02:30,Cow_8,11,3,1,30.9,Cloudy
2024-02-12,02:30,Cow_9,7,2,6,30.9,Cloudy
2024-02-12,02:30,Cow_10,14,0,1,30.9,Cloudy
2024-02-12,02:45,Cow_1,15,0,0,29.3,Rainy
2024-02-12,02:45,Cow_2,4,5,6,29.3,Rainy
2024-02-12,02:45,Cow_3,3,11,1,29.3,Rainy
2024-02-12,02:45,Cow_4,15,0,0,29.3,Rainy
2024-02-12,02:45,Cow_5,4,5,6,29.3,Rainy
