Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-05-21,00:00,Cow_1,0,0,0,15,29.2,Cloudy,Field B
2022-05-21,00:00,Cow_2,8,2,5,0,29.2,Cloudy,Field C
2022-05-21,00:00,Cow_3,8,3,4,0,29.2,Cloudy,Field B
2022-05-21,00:00,Cow_4,8,1,6,0,29.2,Cloudy,Field B
2022-05-21,00:00,Cow_5,8,1,6,0,29.2,Cloudy,Field A
2022-05-21,00:00,Cow_6,8,2,5,0,29.2,Cloudy,Field C
2022-05-21,00:00,Cow_7,11,0,6,0,29.2,Cloudy,Field A
2022-05-21,00:00,Cow_8,9,0,6,0,29.2,Cloudy,Field C
2022-05-21,00:00,Cow_9,0,0,0,15,29.2,Cloudy,Field B
2022-05-21,00:00,Cow_10,9,1,5,0,29.2,Cloudy,Field C
2022-05-21,00:15,Cow_1,9,1,5,0,28.2,Rainy,Field C
2022-05-21,00:15,Cow_2,11,0,5,0,28.2,Rainy,Field B
2022-05-21,00:15,Cow_3,10,1,4,0,28.2,Rainy,Field B
2022-05-21,00:15,Cow_4,0,0,0,15,28.2,Rainy,Field A
2022-05-21,00:15,Cow_5,0,0,0,15,28.2,Rainy,Field B
2022-05-21,00:15,Cow_6,11,0,6,0,28.2,Rainy,Field C
2022-05-21,00:15,Cow_7,12,0,4,0,28.2,Rainy,Field C
2022-05-21,00:15,Cow_8,12,0,5,0,28.2,Rainy,Field C
2022-05-21,00:15,Cow_9,12,0,4,0,28.2,Rainy,Field C
2022-05-21,00:15,Cow_10,10,0,6,0,28.2,Rainy,Field B
2022-05-21,00:30,Cow_1,10,1,4,0,34.0,Clear,Field B
2022-05-21,00:30,Cow_2,8,3,4,0,34.0,Clear,Field C
2022-05-21,00:30,Cow_3,0,0,0,15,34.0,Clear,Field C
2022-05-21,00:30,Cow_4,8,3,4,0,34.0,Clear,Field A
2022-05-21,00:30,Cow_5,8,2,5,0,34.0,Clear,Field C
2022-05-21,00:30,Cow_6,8,2,5,0,34.0,Clear,Field C
2022-05-21,00:30,Cow_7,12,0,4,0,34.0,Clear,Field C
2022-05-21,00:30,Cow_8,12,0,5,0,34.0,Clear,Field C
2022-05-21,00:30,Cow_9,11,0,4,0,34.0,Clear,Field A
2022-05-21,00:30,Cow_10,10,0,6,0,34.0,Clear,Field B
2022-05-21,00:45,Cow_1,8,2,5,0,29.9,Clear,Field A
2022-05-21,00:45,Cow_2,11,0,4,0,29.9,Clear,Field B
2022-05-21,00:45,Cow_3,8,1,6,0,29.9,Clear,Field B
2022-05-21,00:45,Cow_4,8,2,5,0,29.9,Clear,Field B
2022-05-21,00:45,Cow_5,9,0,6,0,29.9,Clear,Field B
2022-05-21,00:45,Cow_6,10,1,4,0,29.9,Clear,Field C
2022-05-21,00:45,Cow_7,9,1,5,0,29.9,Clear,Field B
2022-05-21,00:45,Cow_8,10,0,6,0,29.9,Clear,Field B
2022-05-21,00:45,Cow_9,9,0,6,0,29.9,Clear,Field A
2022-05-21,00:45,Cow_10,9,2,4,0,29.9,Clear,Field B
2022-05-21,01:00,Cow_1,10,0,6,0,31.9,Cloudy,Field C
2022-05-21,01:00,Cow_2,8,3,4,0,31.9,Cloudy,Field C
2022-05-21,01:00,Cow_3,8,1,6,0,31.9,Cloudy,Field B
2022-05-21,01:00,Cow_4,8,1,6,0,31.9,Cloudy,Field A
2022-05-21,01:00,Cow_5,11,0,5,0,31.9,Cloudy,Field A
2022-05-21,01:00,Cow_6,0,0,0,15,31.9,Cloudy,Field C
2022-05-21,01:00,Cow_7,0,0,0,15,31.9,Cloudy,Field A
2022-05-21,01:00,Cow_8,9,2,4,0,31.9,Cloudy,Field A
2022-05-21,01:00,Cow_9,9,0,6,0,31.9,Cloudy,Field C
2022-05-21,01:00,Cow_10,9,2,4,0,31.9,Cloudy,Field A
2022-05-21,01:15,Cow_1,11,0,5,0,30.6,Clear,Field B
2022-05-21,01:15,Cow_2,11,0,4,0,30.6,Clear,Field C
2022-05-21,01:15,Cow_3,11,0,6,0,30.6,Clear,Field C
2022-05-21,01:15,Cow_4,11,0,6,0,30.6,Clear,Field A
2022-05-21,01:15,Cow_5,12,0,4,0,30.6,Clear,Field C
2022-05-21,01:15,Cow_6,0,0,0,15,30.6,Clear,Field A
2022-05-21,01:15,Cow_7,12,0,4,0,30.6,Clear,Field C
2022-05-21,01:15,Cow_8,10,1,4,0,30.6,Clear,Field C
2022-05-21,01:15,Cow_9,10,1,4,0,30.6,Clear,Field C
2022-05-21,01:15,Cow_10,9,0,6,0,30.6,Clear,Field A
2022-05-21,01:30,Cow_1,9,1,5,0,29.6,Sunny,Field A
2022-05-21,01:30,Cow_2,9,1,5,0,29.6,Sunny,Field A
2022-05-21,01:30,Cow_3,9,2,4,0,29.6,Sunny,Field C
2022-05-21,01:30,Cow_4,8,3,4,0,29.6,Sunny,Field A
2022-05-21,01:30,Cow_5,12,0,4,0,29.6,Sunny,Field C
2022-05-21,01:30,Cow_6,8,3,4,0,29.6,Sunny,Field A
2022-05-21,01:30,Cow_7,9,1,5,0,29.6,Sunny,Field C
2022-05-21,01:30,Cow_8,9,1,5,0,29.6,Sunny,Field B
2022-05-21,01:30,Cow_9,10,0,5,0,29.6,Sunny,Field A
2022-05-21,01:30,Cow_10,9,2,4,0,29.6,Sunny,Field C
2022-05-21,01:45,Cow_1,9,2,4,0,32.3,Cloudy,Field A
2022-05-21,01:45,Cow_2,9,1,5,0,32.3,Cloudy,Field A
2022-05-21,01:45,Cow_3,10,0,5,0,32.3,Cloudy,Field C
2022-05-21,01:45,Cow_4,12,0,5,0,32.3,Cloudy,Field C
2022-05-21,01:45,Cow_5,10,0,6,0,32.3,Cloudy,Field C
2022-05-21,01:45,Cow_6,0,0,0,15,32.3,Cloudy,Field B
2022-05-21,01:45,Cow_7,12,0,5,0,32.3,Cloudy,Field A
2022-05-21,01:45,Cow_8,10,0,6,0,32.3,Cloudy,Field B
2022-05-21,01:45,Cow_9,8,1,6,0,32.3,Cloudy,Field B
2022-05-21,01:45,Cow_10,11,0,6,0,32.3,Cloudy,Field A
2022-05-21,02:00,Cow_1,12,0,5,0,29.0,Cloudy,Field A
2022-05-21,02:00,Cow_2,8,3,4,0,29.0,Cloudy,Field C
2022-05-21,02:00,Cow_3,8,3,4,0,29.0,Cloudy,Field B
2022-05-21,02:00,Cow_4,10,0,6,0,29.0,Cloudy,Field C
2022-05-21,02:00,Cow_5,11,0,5,0,29.0,Cloudy,Field C
2022-05-21,02:00,Cow_6,9,1,5,0,29.0,Cloudy,Field C
2022-05-21,02:00,Cow_7,11,0,5,0,29.0,Cloudy,Field B
2022-05-21,02:00,Cow_8,9,1,5,0,29.0,Cloudy,Field C
2022-05-21,02:00,Cow_9,8,1,6,0,29.0,Cloudy,Field B
2022-05-21,02:00,Cow_10,9,1,5,0,29.0,Cloudy,Field A
2022-05-21,02:15,Cow_1,10,1,4,0,26.1,Rainy,Field B
2022-05-21,02:15,Cow_2,8,3,4,0,26.1,Rainy,Field A
2022-05-21,02:15,Cow_3,8,2,5,0,26.1,Rainy,Field B
2022-05-21,02:15,Cow_4,11,0,6,0,26.1,Rainy,Field C
2022-05-21,02:15,Cow_5,11,0,5,0,26.1,Rainy,Field A
2022-05-21,02:15,Cow_6,11,0,5,0,26.1,Rainy,Field C
2022-05-21,02:15,Cow_7,10,1,4,0,26.1,Rainy,Field B
2022-05-21,02:15,Cow_8,12,0,5,0,26.1,Rainy,Field B
2022-05-21,02:15,Cow_9,11,0,4,0,26.1,Rainy,Field B
2022-05-21,02:15,Cow_10,8,3,4,0,26.1,Rainy,Field C
2022-05-21,02:30,Cow_1,9,0,6,0,28.9,Sunny,Field C
2022-05-21,02:30,Cow_2,10,0,5,0,28.9,Sunny,Field A
2022-05-21,02:30,Cow_3,9,2,4,0,28.9,Sunny,Field A
2022-05-21,02:30,Cow_4,8,1,6,0,28.9,Sunny,Field B
2022-05-21,02:30,Cow_5,11,0,4,0,28.9,Sunny,Field B
2022-05-21,02:30,Cow_6,8,1,6,0,28.9,Sunny,Field A
2022-05-21,02:30,Cow_7,10,0,6,0,28.9,Sunny,Field C
2022-05-21,02:30,Cow_8,10,1,4,0,28.9,Sunny,Field A
2022-05-21,02:30,Cow_9,10,0,6,0,28.9,Sunny,Field A
2022-05-21,02:30,Cow_10,10,0,5,0,28.9,Sunny,Field A
2022-05-21,02:45,Cow_1,10,1,4,0,26.1,Rainy,Field B
2022-05-21,02:45,Cow_2,10,1,4,0,26.1,Rainy,Field C
2022-05-21,02:45,Cow_3,0,0,0,15,26.1,Rainy,Field A
2022-05-21,02:45,Cow_4,9,2,4,0,26.1,Rainy,Field B
2022-05-21,02:45,Cow_5,12,0,6,0,26.1,Rainy,Field B
2022-05-21,02:45,Cow_6,12,0,6,0,26.1,Rainy,Field B
2022-05-21,02:45,Cow_7,8,2,5,0,26.1,Rainy,Field A
2022-05-21,02:45,Cow_8,8,1,6,0,26.1,Rainy,Field A
2022-05-21,02:45,Cow_9,11,0,5,0,26.1,Rainy,Field A
2022-05-21,02:45,Cow_10,9,2,4,0,26.1,Rainy,Field A
2022-05-21,03:00,Cow_1,8,1,6,0,34.8,Clear,Field A
2022-05-21,03:00,Cow_2,10,1,4,0,34.8,Clear,Field A
2022-05-21,03:00,Cow_3,10,1,4,0,34.8,Clear,Field C
2022-05-21,03:00,Cow_4,8,1,6,0,34.8,Clear,Field B
2022-05-21,03:00,Cow_5,11,0,6,0,34.8,Clear,Field A
2022-05-21,03:00,Cow_6,9,2,4,0,34.8,Clear,Field A
2022-05-21,03:00,Cow_7,11,0,5,0,34.8,Clear,Field C
2022-05-21,03:00,Cow_8,8,3,4,0,34.8,Clear,Field B
2022-05-21,03:00,Cow_9,10,0,5,0,34.8,Clear,Field B
2022-05-21,03:00,Cow_10,8,2,5,0,34.8,Clear,Field C
2022-05-21,03:15,Cow_1,10,0,6,0,34.7,Clear,Field B
2022-05-21,03:15,Cow_2,8,2,5,0,34.7,Clear,Field A
2022-05-21,03:15,Cow_3,8,3,4,0,34.7,Clear,Field A
2022-05-21,03:15,Cow_4,12,0,6,0,34.7,Clear,Field A
2022-05-21,03:15,Cow_5,10,1,4,0,34.7,Clear,Field C
2022-05-21,03:15,Cow_6,8,3,4,0,34.7,Clear,Field C
2022-05-21,03:15,Cow_7,11,0,5,0,34.7,Clear,Field A
2022-05-21,03:15,Cow_8,12,0,6,0,34.7,Clear,Field A
