Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-08-26,00:00,Cow_1,10,0,5,32.8,Sunny,
2024-08-26,00:00,Cow_2,6,0,9,32.8,Sunny,
2024-08-26,00:00,Cow_3,2,4,9,32.8,Sunny,
2024-08-26,00:00,Cow_4,15,0,0,32.8,Sunny,
2024-08-26,00:00,Cow_5,13,2,0,32.8,Sunny,
2024-08-26,00:00,Cow_6,0,12,3,32.8,Sunny,
2024-08-26,00:00,Cow_7,14,0,1,32.8,Sunny,
2024-08-26,00:00,Cow_8,9,3,3,32.8,Sunny,
2024-08-26,00:00,Cow_9,9,6,0,32.8,Sunny,
2024-08-26,00:00,Cow_10,3,7,5,32.8,Sunny,
2024-08-26,00:15,Cow_1,9,0,6,32.4,Clear,
2024-08-26,00:15,Cow_2,11,2,2,32.4,Clear,
2024-08-26,00:15,Cow_3,5,4,6,32.4,Clear,
2024-08-26,00:15,Cow_4,3,0,12,32.4,Clear,
2024-08-26,00:15,Cow_5,7,6,2,32.4,Clear,
2024-08-26,00:15,Cow_6,15,0,0,32.4,Clear,
2024-08-26,00:15,Cow_7,5,5,5,32.4,Clear,
2024-08-26,00:15,Cow_8,2,2,11,32.4,Clear,
2024-08-26,00:15,Cow_9,11,2,2,32.4,Clear,
2024-08-26,00:15,Cow_10,12,3,0,32.4,Clear,
2024-08-26,00:30,Cow_1,7,1,7,27.8,Sunny,
2024-08-26,00:30,Cow_2,6,7,2,27.8,Sunny,
2024-08-26,00:30,Cow_3,3,0,12,27.8,Sunny,
2024-08-26,00:30,Cow_4,11,0,4,27.8,Sunny,
2024-08-26,00:30,Cow_5,15,0,0,27.8,Sunny,
2024-08-26,00:30,Cow_6,12,0,3,27.8,Sunny,
2024-08-26,00:30,Cow_7,0,3,12,27.8,Sunny,
2024-08-26,00:30,Cow_8,2,1,12,27.8,Sunny,
2024-08-26,00:30,Cow_9,1,14,0,27.8,Sunny,
2024-08-26,00:30,Cow_10,0,3,12,27.8,Sunny,
2024-08-26,00:45,Cow_1,3,5,7,28.7,Clear,
2024-08-26,00:45,Cow_2,14,0,1,28.7,Clear,
2024-08-26,00:45,Cow_3,8,7,0,28.7,Clear,
2024-08-26,00:45,Cow_4,5,9,1,28.7,Clear,
2024-08-26,00:45,Cow_5,2,5,8,28.7,Clear,
2024-08-26,00:45,Cow_6,5,4,6,28.7,Clear,
2024-08-26,00:45,Cow_7,9,6,0,28.7,Clear,
2024-08-26,00:45,Cow_8,13,1,1,28.7,Clear,
2024-08-26,00:45,Cow_9,11,0,4,28.7,Clear,
2024-08-26,00:45,Cow_10,2,7,6,28.7,Clear,
2024-08-26,01:00,Cow_1,7,3,5,29.7,Cloudy,
2024-08-26,01:00,Cow_2,9,5,1,29.7,Cloudy,
2024-08-26,01:00,Cow_3,5,0,10,29.7,Cloudy,
2024-08-26,01:00,Cow_4,8,5,2,29.7,Cloudy,
2024-08-26,01:00,Cow_5,11,3,1,29.7,Cloudy,
2024-08-26,01:00,Cow_6,5,1,9,29.7,Cloudy,
2024-08-26,01:00,Cow_7,12,0,3,29.7,Cloudy,
2024-08-26,01:00,Cow_8,5,0,10,29.7,Cloudy,
2024-08-26,01:00,Cow_9,10,2,3,29.7,Cloudy,
2024-08-26,01:00,Cow_10,7,7,1,29.7,Cloudy,
2024-08-26,01:15,Cow_1,9,2,4,31.4,Rainy,
2024-08-26,01:15,Cow_2,1,3,11,31.4,Rainy,
2024-08-26,01:15,Cow_3,7,8,0,31.4,Rainy,
2024-08-26,01:15,Cow_4,3,4,8,31.4,Rainy,
2024-08-26,01:15,Cow_5,8,1,6,31.4,Rainy,
2024-08-26,01:15,Cow_6,0,9,6,31.4,Rainy,
2024-08-26,01:15,Cow_7,1,3,11,31.4,Rainy,
2024-08-26,01:15,Cow_8,6,0,9,31.4,Rainy,
2024-08-26,01:15,Cow_9,8,0,7,31.4,Rainy,
2024-08-26,01:15,Cow_10,8,0,7,31.4,Rainy,
2024-08-26,01:30,Cow_1,9,0,6,34.2,Rainy,
2024-08-26,01:30,Cow_2,11,0,4,34.2,Rainy,
2024-08-26,01:30,Cow_3,13,1,1,34.2,Rainy,
2024-08-26,01:30,Cow_4,10,2,3,34.2,Rainy,
2024-08-26,01:30,Cow_5,14,1,0,34.2,Rainy,
2024-08-26,01:30,Cow_6,4,3,8,34.2,Rainy,
2024-08-26,01:30,Cow_7,2,2,11,34.2,Rainy,
2024-08-26,01:30,Cow_8,3,10,2,34.2,Rainy,
2024-08-26,01:30,Cow_9,13,2,0,34.2,Rainy,
2024-08-26,01:30,Cow_10,0,4,11,34.2,Rainy,
2024-08-26,01:45,Cow_1,9,4,2,29.9,Cloudy,
2024-08-26,01:45,Cow_2,5,1,9,29.9,Cloudy,
2024-08-26,01:45,Cow_3,13,1,1,29.9,Cloudy,
2024-08-26,01:45,Cow_4,7,6,2,29.9,Cloudy,
2024-08-26,01:45,Cow_5,2,7,6,29.9,Cloudy,
2024-08-26,01:45,Cow_6,10,1,4,29.9,Cloudy,
2024-08-26,01:45,Cow_7,3,4,8,29.9,Cloudy,
2024-08-26,01:45,Cow_8,0,2,13,29.9,Cloudy,
2024-08-26,01:45,Cow_9,0,2,13,29.9,Cloudy,
2024-08-26,01:45,Cow_10,5,4,6,29.9,Cloudy,
2024-08-26,02:00,Cow_1,0,1,14,29.7,Cloudy,
2024-08-26,02:00,Cow_2,0,12,3,29.7,Cloudy,
2024-08-26,02:00,Cow_3,12,1,2,29.7,Cloudy,
2024-08-26,02:00,Cow_4,15,0,0,29.7,Cloudy,
2024-08-26,02:00,Cow_5,8,7,0,29.7,Cloudy,
2024-08-26,02:00,Cow_6,12,2,1,29.7,Cloudy,
2024-08-26,02:00,Cow_7,7,4,4,29.7,Cloudy,
2024-08-26,02:00,Cow_8,13,1,1,29.7,Cloudy,
2024-08-26,02:00,Cow_9,2,5,8,29.7,Cloudy,
2024-08-26,02:00,Cow_10,11,1,3,29.7,Cloudy,
2024-08-26,02:15,Cow_1,8,5,2,27.9,Rainy,
2024-08-26,02:15,Cow_2,14,0,1,27.9,Rainy,
2024-08-26,02:15,Cow_3,11,1,3,27.9,Rainy,
2024-08-26,02:15,Cow_4,14,0,1,27.9,Rainy,
2024-08-26,02:15,Cow_5,12,3,0,27.9,Rainy,
2024-08-26,02:15,Cow_6,9,5,1,27.9,Rainy,
2024-08-26,02:15,Cow_7,6,9,0,27.9,Rainy,
2024-08-26,02:15,Cow_8,9,0,6,27.9,Rainy,
2024-08-26,02:15,Cow_9,11,0,4,27.9,Rainy,
2024-08-26,02:15,Cow_10,4,10,1,27.9,Rainy,
2024-08-26,02:30,Cow_1,15,0,0,30.8,Sunny,
2024-08-26,02:30,Cow_2,1,4,10,30.8,Sunny,
2024-08-26,02:30,Cow_3,13,0,2,30.8,Sunny,
2024-08-26,02:30,Cow_4,7,7,1,30.8,Sunny,
2024-08-26,02:30,Cow_5,5,7,3,30.8,Sunny,
2024-08-26,02:30,Cow_6,15,0,0,30.8,Sunny,
2024-08-26,02:30,Cow_7,9,4,2,30.8,Sunny,
2024-08-26,02:30,Cow_8,5,4,6,30.8,Sunny,
2024-08-26,02:30,Cow_9,15,0,0,30.8,Sunny,
2024-08-26,02:30,Cow_10,8,4,3,30.8,Sunny,
2024-08-26,02:45,Cow_1,1,0,14,29.0,Cloudy,
2024-08-26,02:45,Cow_2,3,7,5,29.0,Cloudy,
2024-08-26,02:45,Cow_3,1,0,14,29.0,Cloudy,
2024-08-26,02:45,Cow_4,14,1,0,29.0,Cloudy,
2024-08-26,02:45,Cow_5,7,1,7,29.0,Cloudy,
2024-08-26,02:45,Cow_6,15,0,0,29.0,Cloudy,
2024-08-26,02:45,Cow_7,10,1,4,29.0,Cloudy,
2024-08-26,02:45,Cow_8,15,0,0,29.0,Cloudy,
2024-08-26,02:45,Cow_9,4,2,9,29.0,Cloudy,
2024-08-26,02:45,Cow_10,13,1,1,29.0,Cloudy,
2024-08-26,03:00,Cow_1,8,1,6,28.8,Rainy,
2024-08-26,03:00,Cow_2,13,2,0,28.8,Rainy,
2024-08-26,03:00,Cow_3,1,5,9,28.8,Rainy,
2024-08-26,03:00,Cow_4,6,5,4,28.8,Rainy,
2024-08-26,03:00,Cow_5,12,0,3,28.8,Rainy,
2024-08-26,03:00,Cow_6,0,11,4,28.8,Rainy,
2024-08-26,03:00,Cow_7,11,3,1,28.8,Rainy,
2024-08-26,03:00,Cow_8,3,8,4,28.8,Rainy,
2024-08-26,03:00,Cow_9,14,1,0,28.8,Rainy,
2024-08-26,03:00,Cow_10,14,0,1,28.8,Rainy,
2024-08-26,03:15,Cow_1,10,3,2,31.1,Clear,
2024-08-26,03:15,Cow_2,7,4,4,31.1,Clear,
2024-08-26,03:15,Cow_3,9,4,2,31.1,Clear,
2024-08-26,03:15,Cow_4,11,0,4,31.1,Clear,
2024-08-26,03:15,Cow_5,11,0,4,31.1,Clear,
2024-08-26,03:15,Cow_6,5,0,10,31.1,Clear,
2024-08-26,03:15,Cow_7,4,5,6,31.1,Clear,
2024-08-26,03:15,Cow_8,7,4,4,31.1,Clear,
2024-08-26,03:15,Cow_9,9,4,2,31.1,Clear,
2024-08-26,03:15,Cow_10,5,7,3,31.1,Clear,
2024-08-26,03:30,Cow_1,6,0,9,28.8,Clear,
2024-08-26,03:30,Cow_2,14,1,0,28.8,Clear,
2024-08-26,03:30,Cow_3,2,12,1,28.8,Clear,
2024-08-26,03:30,Cow_4,11,0,4,28.8,Clear,
2024-08-26,03:30,Cow_5,9,3,3,28.8,Clear,
2024-08-26,03:30,Cow_6,5,8,2,28.8,Clear,
2024-08-26,03:30,Cow_7,3,3,9,28.8,Clear,
2024-08-26,03:30,Cow_8,0,8,7,28.8,Clear,
2024-08-26,03:30,Cow_9,8,2,5,28.8,Clear,
2024-08-26,03:30,Cow_10,3,10,2,28.8,Clear,
2024-08-26,03:45,Cow_1,3,0,12,26.3,Sunny,
2024-08-26,03:45,Cow_2,8,3,4,26.3,Sunny,
2024-08-26,03:45,Cow_3,9,4,2,26.3,Sunny,
2024-08-26,03:45,Cow_4,2,8,5,26.3,Sunny,
2024-08-26,03:45,Cow_5,1,0,14,26.3,Sunny,
2024-08-26,03:45,Cow_6,11,3,1,26.3,Sunny,
2024-08-26,03:45,Cow_7,0,2,13,26.3,Sunny,
2024-08-26,03:45,Cow_8,2,6,7,26.3,Sunny,
2024-08-26,03:45,Cow_9,6,3,6,26.3,Sunny,
2024-08-26,03:45,Cow_10,11,2,2,26.3,Sunny,
2024-08-26,04:00,Cow_1,15,0,0,34.4,Cloudy,
2024-08-26,04:00,Cow_2,2,10,3,34.4,Cloudy,
2024-08-26,04:00,Cow_3,1,11,3,34.4,Cloudy,
2024-08-26,04:00,Cow_4,2,8,5,34.4,Cloudy,
2024-08-26,04:00,Cow_5,5,9,1,34.4,Cloudy,
2024-08-26,04:00,Cow_6,10,1,4,34.4,Cloudy,
2024-08-26,04:00,Cow_7,12,2,1,34.4,Cloudy,
2024-08-26,04:00,Cow_8,15,0,0,34.4,Cloudy,
2024-08-26,04:00,Cow_9,2,1,12,34.4,Cloudy,
2024-08-26,04:00,Cow_10,12,1,2,34.4,Cloudy,
2024-08-26,04:15,Cow_1,0,6,9,28.7,Cloudy,
2024-08-26,04:15,Cow_2,1,6,8,28.7,Cloudy,
