Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-01-18,00:00,Cow_1,13,2,0,27.6,Clear
2024-01-18,00:00,Cow_2,10,4,1,27.6,Clear
2024-01-18,00:00,Cow_3,12,2,1,27.6,Clear
2024-01-18,00:00,Cow_4,8,7,0,27.6,Clear
2024-01-18,00:00,Cow_5,1,11,3,27.6,Clear
2024-01-18,00:00,Cow_6,10,4,1,27.6,Clear
2024-01-18,00:00,Cow_7,12,1,2,27.6,Clear
2024-01-18,00:00,Cow_8,11,0,4,27.6,Clear
2024-01-18,00:00,Cow_9,2,7,6,27.6,Clear
2024-01-18,00:00,Cow_10,2,9,4,27.6,Clear
2024-01-18,00:15,Cow_1,9,2,4,34.3,Cloudy
2024-01-18,00:15,Cow_2,14,1,0,34.3,Cloudy
2024-01-18,00:15,Cow_3,1,3,11,34.3,Cloudy
2024-01-18,00:15,Cow_4,4,5,6,34.3,Cloudy
2024-01-18,00:15,Cow_5,3,3,9,34.3,Cloudy
2024-01-18,00:15,Cow_6,2,6,7,34.3,Cloudy
2024-01-18,00:15,Cow_7,0,2,13,34.3,Cloudy
2024-01-18,00:15,Cow_8,3,1,11,34.3,Cloudy
2024-01-18,00:15,Cow_9,10,5,0,34.3,Cloudy
2024-01-18,00:15,Cow_10,14,1,0,34.3,Cloudy
2024-01-18,00:30,Cow_1,12,0,3,34.8,Cloudy
2024-01-18,00:30,Cow_2,5,9,1,34.8,Cloudy
2024-01-18,00:30,Cow_3,10,5,0,34.8,Cloudy
2024-01-18,00:30,Cow_4,11,2,2,34.8,Cloudy
2024-01-18,00:30,Cow_5,5,10,0,34.8,Cloudy
2024-01-18,00:30,Cow_6,3,4,8,34.8,Cloudy
2024-01-18,00:30,Cow_7,11,0,4,34.8,Cloudy
2024-01-18,00:30,Cow_8,1,3,11,34.8,Cloudy
2024-01-18,00:30,Cow_9,8,7,0,34.8,Cloudy
2024-01-18,00:30,Cow_10,8,0,7,34.8,Cloudy
2024-01-18,00:45,Cow_1,8,5,2,25.3,Sunny
2024-01-18,00:45,Cow_2,3,11,1,25.3,Sunny
2024-01-18,00:45,Cow_3,11,3,1,25.3,Sunny
2024-01-18,00:45,Cow_4,0,5,10,25.3,Sunny
2024-01-18,00:45,Cow_5,13,0,2,25.3,Sunny
