Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-05-18,00:00,Cow_1,9,3,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_2,8,0,8,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_3,5,6,4,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_4,11,0,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_5,14,4,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_6,1,10,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_7,10,5,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_8,4,7,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_9,8,4,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_10,14,3,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_11,11,3,1,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_12,10,2,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_13,5,8,2,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_14,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_15,9,5,1,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_16,2,9,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_17,12,0,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_18,0,0,0,15,34.1,Clear,Field B
2023-05-18,00:00,Cow_19,2,5,8,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_20,10,10,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_21,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_22,9,2,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_23,6,5,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_24,14,0,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_25,10,0,7,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_26,2,8,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_27,8,4,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_28,2,5,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_29,7,4,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_30,2,10,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_31,14,0,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_32,6,10,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_33,4,5,6,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_34,10,0,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_35,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_36,13,0,7,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_37,12,10,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_38,12,0,9,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_39,11,0,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_40,5,4,6,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_41,6,6,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_42,13,0,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_43,13,3,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_44,14,0,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_45,8,3,4,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_46,11,0,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_47,9,2,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_48,13,5,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_49,0,9,6,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_50,6,10,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_51,6,9,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_52,14,6,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_53,2,8,5,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_54,1,9,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_55,5,2,8,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_56,9,9,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_57,5,5,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_58,3,5,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_59,5,3,7,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_60,9,7,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_61,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_62,11,10,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_63,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_64,5,2,8,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_65,13,6,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_66,5,6,4,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_67,6,3,6,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_68,0,8,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_69,13,0,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_70,0,10,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_71,7,8,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_72,5,5,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_73,10,3,2,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_74,0,8,7,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_75,7,3,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_76,11,1,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_77,5,10,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_78,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_79,8,7,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_80,0,10,7,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_81,13,7,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_82,12,9,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_83,7,5,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_84,8,1,6,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_85,15,0,2,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_86,9,0,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_87,1,9,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_88,4,8,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_89,5,10,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_90,8,10,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_91,9,2,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_92,6,4,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_93,11,3,1,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_94,6,1,8,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_95,9,3,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_96,10,8,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_97,5,6,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_98,2,10,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_99,7,5,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_100,3,9,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_101,4,6,5,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_102,4,6,5,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_103,7,7,1,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_104,5,6,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_105,7,0,8,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_106,6,5,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_107,7,8,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_108,7,5,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_109,4,5,6,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_110,8,0,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_111,0,0,0,15,34.1,Clear,Field C
2023-05-18,00:00,Cow_112,8,4,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_113,8,3,4,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_114,12,10,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_115,1,8,6,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_116,9,9,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_117,14,6,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_118,5,5,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_119,0,10,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_120,7,8,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_121,6,4,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_122,13,0,6,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_123,0,0,0,15,34.1,Clear,Field B
2023-05-18,00:00,Cow_124,10,0,6,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_125,7,3,5,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_126,1,10,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_127,4,6,5,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_128,5,6,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_129,12,0,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_130,0,9,6,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_131,0,7,8,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_132,12,3,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_133,5,5,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_134,0,0,0,15,34.1,Clear,Field A
2023-05-18,00:00,Cow_135,8,5,2,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_136,0,0,0,15,34.1,Clear,Field B
2023-05-18,00:00,Cow_137,12,0,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_138,3,8,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_139,4,7,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_140,10,6,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_141,13,4,0,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_142,7,5,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_143,5,5,5,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_144,7,5,3,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_145,9,0,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_146,6,6,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_147,5,2,8,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_148,10,6,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_149,14,5,0,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_150,10,1,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_151,8,3,4,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_152,3,9,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_153,0,8,7,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_154,8,0,8,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_155,4,5,6,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_156,5,8,2,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_157,14,0,3,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_158,5,7,3,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_159,3,8,4,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_160,9,10,0,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_161,7,5,3,0,34.1,Clear,Field B
2023-05-18,00:00,Cow_162,6,5,4,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_163,8,5,2,0,34.1,Clear,Field C
2023-05-18,00:00,Cow_164,6,4,5,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_165,5,3,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_166,4,8,3,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_167,7,1,7,0,34.1,Clear,Field A
2023-05-18,00:00,Cow_168,8,5,2,0,34.1,Clear,Field A
