Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-09-18,00:00,Cow_1,15,0,0,26.1,Clear,
2023-09-18,00:00,Cow_2,7,1,7,26.1,Clear,
2023-09-18,00:00,Cow_3,15,0,0,26.1,Clear,
2023-09-18,00:00,Cow_4,1,1,13,26.1,Clear,
2023-09-18,00:00,Cow_5,1,12,2,26.1,Clear,
2023-09-18,00:00,Cow_6,11,1,3,26.1,Clear,
2023-09-18,00:00,Cow_7,14,1,0,26.1,Clear,
2023-09-18,00:00,Cow_8,10,2,3,26.1,Clear,
2023-09-18,00:00,Cow_9,2,13,0,26.1,Clear,
2023-09-18,00:00,Cow_10,5,0,10,26.1,Clear,
2023-09-18,00:15,Cow_1,15,0,0,29.8,Cloudy,
2023-09-18,00:15,Cow_2,6,1,8,29.8,Cloudy,
2023-09-18,00:15,Cow_3,3,3,9,29.8,Cloudy,
2023-09-18,00:15,Cow_4,9,3,3,29.8,Cloudy,
2023-09-18,00:15,Cow_5,13,0,2,29.8,Cloudy,
2023-09-18,00:15,Cow_6,15,0,0,29.8,Cloudy,
2023-09-18,00:15,Cow_7,8,3,4,29.8,Cloudy,
2023-09-18,00:15,Cow_8,4,7,4,29.8,Cloudy,
2023-09-18,00:15,Cow_9,8,3,4,29.8,Cloudy,
2023-09-18,00:15,Cow_10,13,2,0,29.8,Cloudy,
2023-09-18,00:30,Cow_1,13,1,1,32.9,Clear,
2023-09-18,00:30,Cow_2,14,1,0,32.9,Clear,
2023-09-18,00:30,Cow_3,9,5,1,32.9,Clear,
2023-09-18,00:30,Cow_4,6,0,9,32.9,Clear,
2023-09-18,00:30,Cow_5,3,5,7,32.9,Clear,
2023-09-18,00:30,Cow_6,12,2,1,32.9,Clear,
2023-09-18,00:30,Cow_7,6,0,9,32.9,Clear,
2023-09-18,00:30,Cow_8,14,0,1,32.9,Clear,
2023-09-18,00:30,Cow_9,2,1,12,32.9,Clear,
2023-09-18,00:30,Cow_10,7,0,8,32.9,Clear,
2023-09-18,00:45,Cow_1,12,1,2,30.8,Cloudy,
2023-09-18,00:45,Cow_2,6,6,3,30.8,Cloudy,
2023-09-18,00:45,Cow_3,10,3,2,30.8,Cloudy,
2023-09-18,00:45,Cow_4,3,0,12,30.8,Cloudy,
2023-09-18,00:45,Cow_5,4,4,7,30.8,Cloudy,
2023-09-18,00:45,Cow_6,11,0,4,30.8,Cloudy,
2023-09-18,00:45,Cow_7,13,2,0,30.8,Cloudy,
2023-09-18,00:45,Cow_8,14,0,1,30.8,Cloudy,
2023-09-18,00:45,Cow_9,8,3,4,30.8,Cloudy,
2023-09-18,00:45,Cow_10,15,0,0,30.8,Cloudy,
2023-09-18,01:00,Cow_1,4,11,0,32.6,Clear,
2023-09-18,01:00,Cow_2,2,6,7,32.6,Clear,
2023-09-18,01:00,Cow_3,3,8,4,32.6,Clear,
2023-09-18,01:00,Cow_4,9,4,2,32.6,Clear,
2023-09-18,01:00,Cow_5,4,3,8,32.6,Clear,
2023-09-18,01:00,Cow_6,9,1,5,32.6,Clear,
2023-09-18,01:00,Cow_7,15,0,0,32.6,Clear,
2023-09-18,01:00,Cow_8,11,1,3,32.6,Clear,
2023-09-18,01:00,Cow_9,14,0,1,32.6,Clear,
2023-09-18,01:00,Cow_10,0,7,8,32.6,Clear,
2023-09-18,01:15,Cow_1,12,2,1,26.2,Cloudy,
2023-09-18,01:15,Cow_2,4,3,8,26.2,Cloudy,
2023-09-18,01:15,Cow_3,5,10,0,26.2,Cloudy,
2023-09-18,01:15,Cow_4,6,7,2,26.2,Cloudy,
2023-09-18,01:15,Cow_5,13,0,2,26.2,Cloudy,
2023-09-18,01:15,Cow_6,10,5,0,26.2,Cloudy,
2023-09-18,01:15,Cow_7,6,4,5,26.2,Cloudy,
2023-09-18,01:15,Cow_8,10,2,3,26.2,Cloudy,
2023-09-18,01:15,Cow_9,7,4,4,26.2,Cloudy,
2023-09-18,01:15,Cow_10,11,3,1,26.2,Cloudy,
2023-09-18,01:30,Cow_1,10,3,2,32.8,Cloudy,
2023-09-18,01:30,Cow_2,11,0,4,32.8,Cloudy,
2023-09-18,01:30,Cow_3,2,4,9,32.8,Cloudy,
2023-09-18,01:30,Cow_4,2,1,12,32.8,Cloudy,
2023-09-18,01:30,Cow_5,11,3,1,32.8,Cloudy,
2023-09-18,01:30,Cow_6,15,0,0,32.8,Cloudy,
2023-09-18,01:30,Cow_7,10,5,0,32.8,Cloudy,
2023-09-18,01:30,Cow_8,7,4,4,32.8,Cloudy,
2023-09-18,01:30,Cow_9,13,1,1,32.8,Cloudy,
2023-09-18,01:30,Cow_10,7,1,7,32.8,Cloudy,
2023-09-18,01:45,Cow_1,0,4,11,30.8,Sunny,
2023-09-18,01:45,Cow_2,1,7,7,30.8,Sunny,
2023-09-18,01:45,Cow_3,13,2,0,30.8,Sunny,
2023-09-18,01:45,Cow_4,13,2,0,30.8,Sunny,
2023-09-18,01:45,Cow_5,13,0,2,30.8,Sunny,
2023-09-18,01:45,Cow_6,7,7,1,30.8,Sunny,
2023-09-18,01:45,Cow_7,4,10,1,30.8,Sunny,
2023-09-18,01:45,Cow_8,14,1,0,30.8,Sunny,
2023-09-18,01:45,Cow_9,14,0,1,30.8,Sunny,
2023-09-18,01:45,Cow_10,7,8,0,30.8,Sunny,
2023-09-18,02:00,Cow_1,9,5,1,26.1,Cloudy,
2023-09-18,02:00,Cow_2,12,1,2,26.1,Cloudy,
2023-09-18,02:00,Cow_3,12,0,3,26.1,Cloudy,
2023-09-18,02:00,Cow_4,3,4,8,26.1,Cloudy,
2023-09-18,02:00,Cow_5,6,4,5,26.1,Cloudy,
2023-09-18,02:00,Cow_6,12,0,3,26.1,Cloudy,
2023-09-18,02:00,Cow_7,14,0,1,26.1,Cloudy,
2023-09-18,02:00,Cow_8,14,1,0,26.1,Cloudy,
2023-09-18,02:00,Cow_9,15,0,0,26.1,Cloudy,
2023-09-18,02:00,Cow_10,2,3,10,26.1,Cloudy,
2023-09-18,02:15,Cow_1,2,3,10,34.0,Cloudy,
2023-09-18,02:15,Cow_2,8,3,4,34.0,Cloudy,
2023-09-18,02:15,Cow_3,8,5,2,34.0,Cloudy,
2023-09-18,02:15,Cow_4,0,8,7,34.0,Cloudy,
2023-09-18,02:15,Cow_5,8,0,7,34.0,Cloudy,
2023-09-18,02:15,Cow_6,11,1,3,34.0,Cloudy,
2023-09-18,02:15,Cow_7,11,2,2,34.0,Cloudy,
2023-09-18,02:15,Cow_8,2,12,1,34.0,Cloudy,
