Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2022-10-09,00:00,Cow_1,15,0,0,31.0,Cloudy
2022-10-09,00:00,Cow_2,8,1,6,31.0,Cloudy
2022-10-09,00:00,Cow_3,10,4,1,31.0,Cloudy
2022-10-09,00:00,Cow_4,1,4,10,31.0,Cloudy
2022-10-09,00:00,Cow_5,12,3,0,31.0,Cloudy
2022-10-09,00:00,Cow_6,2,4,9,31.0,Cloudy
2022-10-09,00:00,Cow_7,11,4,0,31.0,Cloudy
2022-10-09,00:00,Cow_8,6,3,6,31.0,Cloudy
2022-10-09,00:00,Cow_9,6,8,1,31.0,Cloudy
2022-10-09,00:00,Cow_10,4,10,1,31.0,Cloudy
2022-10-09,00:15,Cow_1,9,4,2,28.8,Clear
2022-10-09,00:15,Cow_2,3,1,11,28.8,Clear
2022-10-09,00:15,Cow_3,12,0,3,28.8,Clear
2022-10-09,00:15,Cow_4,3,1,11,28.8,Clear
2022-10-09,00:15,Cow_5,2,3,10,28.8,Clear
2022-10-09,00:15,Cow_6,4,6,5,28.8,Clear
2022-10-09,00:15,Cow_7,7,7,1,28.8,Clear
2022-10-09,00:15,Cow_8,5,8,2,28.8,Clear
2022-10-09,00:15,Cow_9,1,0,14,28.8,Clear
2022-10-09,00:15,Cow_10,6,7,2,28.8,Clear
2022-10-09,00:30,Cow_1,0,4,11,29.7,Rainy
2022-10-09,00:30,Cow_2,9,0,6,29.7,Rainy
2022-10-09,00:30,Cow_3,15,0,0,29.7,Rainy
2022-10-09,00:30,Cow_4,11,2,2,29.7,Rainy
2022-10-09,00:30,Cow_5,11,1,3,29.7,Rainy
2022-10-09,00:30,Cow_6,3,3,9,29.7,Rainy
2022-10-09,00:30,Cow_7,12,3,0,29.7,Rainy
2022-10-09,00:30,Cow_8,7,5,3,29.7,Rainy
2022-10-09,00:30,Cow_9,9,3,3,29.7,Rainy
2022-10-09,00:30,Cow_10,0,13,2,29.7,Rainy
2022-10-09,00:45,Cow_1,15,0,0,31.7,Clear
2022-10-09,00:45,Cow_2,8,3,4,31.7,Clear
2022-10-09,00:45,Cow_3,6,2,7,31.7,Clear
2022-10-09,00:45,Cow_4,2,8,5,31.7,Clear
2022-10-09,00:45,Cow_5,5,6,4,31.7,Clear
2022-10-09,00:45,Cow_6,7,4,4,31.7,Clear
2022-10-09,00:45,Cow_7,9,4,2,31.7,Clear
2022-10-09,00:45,Cow_8,1,7,7,31.7,Clear
2022-10-09,00:45,Cow_9,9,4,2,31.7,Clear
2022-10-09,00:45,Cow_10,9,1,5,31.7,Clear
2022-10-09,01:00,Cow_1,12,1,2,28.5,Sunny
2022-10-09,01:00,Cow_2,5,2,8,28.5,Sunny
2022-10-09,01:00,Cow_3,11,1,3,28.5,Sunny
2022-10-09,01:00,Cow_4,12,3,0,28.5,Sunny
2022-10-09,01:00,Cow_5,4,3,8,28.5,Sunny
2022-10-09,01:00,Cow_6,10,0,5,28.5,Sunny
2022-10-09,01:00,Cow_7,6,8,1,28.5,Sunny
2022-10-09,01:00,Cow_8,10,1,4,28.5,Sunny
2022-10-09,01:00,Cow_9,2,10,3,28.5,Sunny
2022-10-09,01:00,Cow_10,11,0,4,28.5,Sunny
2022-10-09,01:15,Cow_1,10,5,0,25.6,Rainy
2022-10-09,01:15,Cow_2,2,5,8,25.6,Rainy
2022-10-09,01:15,Cow_3,8,2,5,25.6,Rainy
2022-10-09,01:15,Cow_4,14,1,0,25.6,Rainy
2022-10-09,01:15,Cow_5,4,6,5,25.6,Rainy
2022-10-09,01:15,Cow_6,2,1,12,25.6,Rainy
2022-10-09,01:15,Cow_7,5,0,10,25.6,Rainy
2022-10-09,01:15,Cow_8,15,0,0,25.6,Rainy
2022-10-09,01:15,Cow_9,10,5,0,25.6,Rainy
2022-10-09,01:15,Cow_10,14,0,1,25.6,Rainy
2022-10-09,01:30,Cow_1,5,6,4,34.4,Clear
2022-10-09,01:30,Cow_2,9,6,0,34.4,Clear
2022-10-09,01:30,Cow_3,11,4,0,34.4,Clear
2022-10-09,01:30,Cow_4,0,8,7,34.4,Clear
2022-10-09,01:30,Cow_5,2,12,1,34.4,Clear
2022-10-09,01:30,Cow_6,13,0,2,34.4,Clear
2022-10-09,01:30,Cow_7,2,0,13,34.4,Clear
2022-10-09,01:30,Cow_8,14,1,0,34.4,Clear
2022-10-09,01:30,Cow_9,2,8,5,34.4,Clear
2022-10-09,01:30,Cow_10,15,0,0,34.4,Clear
2022-10-09,01:45,Cow_1,13,1,1,33.2,Sunny
2022-10-09,01:45,Cow_2,4,11,0,33.2,Sunny
2022-10-09,01:45,Cow_3,7,8,0,33.2,Sunny
2022-10-09,01:45,Cow_4,3,7,5,33.2,Sunny
2022-10-09,01:45,Cow_5,3,1,11,33.2,Sunny
2022-10-09,01:45,Cow_6,6,8,1,33.2,Sunny
2022-10-09,01:45,Cow_7,6,4,5,33.2,Sunny
2022-10-09,01:45,Cow_8,15,0,0,33.2,Sunny
2022-10-09,01:45,Cow_9,14,1,0,33.2,Sunny
2022-10-09,01:45,Cow_10,7,8,0,33.2,Sunny
2022-10-09,02:00,Cow_1,3,1,11,32.0,Clear
2022-10-09,02:00,Cow_2,1,14,0,32.0,Clear
2022-10-09,02:00,Cow_3,9,6,0,32.0,Clear
2022-10-09,02:00,Cow_4,12,0,3,32.0,Clear
2022-10-09,02:00,Cow_5,13,0,2,32.0,Clear
2022-10-09,02:00,Cow_6,8,5,2,32.0,Clear
2022-10-09,02:00,Cow_7,2,7,6,32.0,Clear
2022-10-09,02:00,Cow_8,13,1,1,32.0,Clear
2022-10-09,02:00,Cow_9,13,0,2,32.0,Clear
2022-10-09,02:00,Cow_10,7,0,8,32.0,Clear
2022-10-09,02:15,Cow_1,1,13,1,34.3,Rainy
2022-10-09,02:15,Cow_2,2,3,10,34.3,Rainy
2022-10-09,02:15,Cow_3,14,1,0,34.3,Rainy
2022-10-09,02:15,Cow_4,5,3,7,34.3,Rainy
2022-10-09,02:15,Cow_5,10,0,5,34.3,Rainy
2022-10-09,02:15,Cow_6,10,0,5,34.3,Rainy
2022-10-09,02:15,Cow_7,1,8,6,34.3,Rainy
2022-10-09,02:15,Cow_8,9,3,3,34.3,Rainy
2022-10-09,02:15,Cow_9,15,0,0,34.3,Rainy
2022-10-09,02:15,Cow_10,5,5,5,34.3,Rainy
2022-10-09,02:30,Cow_1,7,8,0,28.4,Sunny
2022-10-09,02:30,Cow_2,1,6,8,28.4,Sunny
2022-10-09,02:30,Cow_3,3,5,7,28.4,Sunny
2022-10-09,02:30,Cow_4,4,10,1,28.4,Sunny
2022-10-09,02:30,Cow_5,7,2,6,28.4,Sunny
2022-10-09,02:30,Cow_6,4,9,2,28.4,Sunny
2022-10-09,02:30,Cow_7,9,3,3,28.4,Sunny
2022-10-09,02:30,Cow_8,6,3,6,28.4,Sunny
2022-10-09,02:30,Cow_9,4,7,4,28.4,Sunny
2022-10-09,02:30,Cow_10,10,2,3,28.4,Sunny
2022-10-09,02:45,Cow_1,7,6,2,27.9,Clear
2022-10-09,02:45,Cow_2,13,2,0,27.9,Clear
2022-10-09,02:45,Cow_3,3,7,5,27.9,Clear
2022-10-09,02:45,Cow_4,0,12,3,27.9,Clear
2022-10-09,02:45,Cow_5,3,3,9,27.9,Clear
2022-10-09,02:45,Cow_6,9,5,1,27.9,Clear
2022-10-09,02:45,Cow_7,15,0,0,27.9,Clear
2022-10-09,02:45,Cow_8,3,9,3,27.9,Clear
2022-10-09,02:45,Cow_9,2,7,6,27.9,Clear
2022-10-09,02:45,Cow_10,11,2,2,27.9,Clear
2022-10-09,03:00,Cow_1,5,0,10,26.4,Sunny
2022-10-09,03:00,Cow_2,6,5,4,26.4,Sunny
2022-10-09,03:00,Cow_3,13,0,2,26.4,Sunny
2022-10-09,03:00,Cow_4,8,7,0,26.4,Sunny
2022-10-09,03:00,Cow_5,1,1,13,26.4,Sunny
2022-10-09,03:00,Cow_6,3,10,2,26.4,Sunny
2022-10-09,03:00,Cow_7,4,4,7,26.4,Sunny
2022-10-09,03:00,Cow_8,9,0,6,26.4,Sunny
2022-10-09,03:00,Cow_9,5,5,5,26.4,Sunny
2022-10-09,03:00,Cow_10,2,7,6,26.4,Sunny
2022-10-09,03:15,Cow_1,9,2,4,26.7,Clear
2022-10-09,03:15,Cow_2,0,13,2,26.7,Clear
2022-10-09,03:15,Cow_3,1,6,8,26.7,Clear
2022-10-09,03:15,Cow_4,5,1,9,26.7,Clear
2022-10-09,03:15,Cow_5,15,0,0,26.7,Clear
2022-10-09,03:15,Cow_6,11,3,1,26.7,Clear
2022-10-09,03:15,Cow_7,4,4,7,26.7,Clear
2022-10-09,03:15,Cow_8,8,2,5,26.7,Clear
2022-10-09,03:15,Cow_9,15,0,0,26.7,Clear
2022-10-09,03:15,Cow_10,0,5,10,26.7,Clear
2022-10-09,03:30,Cow_1,4,9,2,27.2,Sunny
2022-10-09,03:30,Cow_2,3,11,1,27.2,Sunny
2022-10-09,03:30,Cow_3,8,7,0,27.2,Sunny
2022-10-09,03:30,Cow_4,13,1,1,27.2,Sunny
2022-10-09,03:30,Cow_5,7,0,8,27.2,Sunny
2022-10-09,03:30,Cow_6,9,0,6,27.2,Sunny
2022-10-09,03:30,Cow_7,5,6,4,27.2,Sunny
2022-10-09,03:30,Cow_8,8,6,1,27.2,Sunny
2022-10-09,03:30,Cow_9,10,2,3,27.2,Sunny
2022-10-09,03:30,Cow_10,5,1,9,27.2,Sunny
2022-10-09,03:45,Cow_1,7,2,6,29.2,Sunny
2022-10-09,03:45,Cow_2,3,3,9,29.2,Sunny
2022-10-09,03:45,Cow_3,5,7,3,29.2,Sunny
2022-10-09,03:45,Cow_4,15,0,0,29.2,Sunny
2022-10-09,03:45,Cow_5,1,7,7,29.2,Sunny
2022-10-09,03:45,Cow_6,3,2,10,29.2,Sunny
2022-10-09,03:45,Cow_7,7,8,0,29.2,Sunny
2022-10-09,03:45,Cow_8,5,10,0,29.2,Sunny
2022-10-09,03:45,Cow_9,9,0,6,29.2,Sunny
2022-10-09,03:45,Cow_10,14,1,0,29.2,Sunny
2022-10-09,04:00,Cow_1,11,3,1,31.8,Clear
2022-10-09,04:00,Cow_2,7,5,3,31.8,Clear
2022-10-09,04:00,Cow_3,5,6,4,31.8,Clear
2022-10-09,04:00,Cow_4,4,8,3,31.8,Clear
2022-10-09,04:00,Cow_5,9,6,0,31.8,Clear
2022-10-09,04:00,Cow_6,12,0,3,31.8,Clear
