Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-07-31,00:00,Cow_1,12,3,0,32.8,Clear
2024-07-31,00:00,Cow_2,12,0,3,32.8,Clear
2024-07-31,00:00,Cow_3,15,0,0,32.8,Clear
2024-07-31,00:00,Cow_4,3,10,2,32.8,Clear
2024-07-31,00:00,Cow_5,3,12,0,32.8,Clear
2024-07-31,00:00,Cow_6,14,0,1,32.8,Clear
2024-07-31,00:00,Cow_7,4,4,7,32.8,Clear
2024-07-31,00:00,Cow_8,7,1,7,32.8,Clear
2024-07-31,00:00,Cow_9,5,6,4,32.8,Clear
2024-07-31,00:00,Cow_10,13,0,2,32.8,Clear
2024-07-31,00:15,Cow_1,10,5,0,32.7,Sunny
2024-07-31,00:15,Cow_2,0,10,5,32.7,Sunny
2024-07-31,00:15,Cow_3,12,1,2,32.7,Sunny
2024-07-31,00:15,Cow_4,4,6,5,32.7,Sunny
2024-07-31,00:15,Cow_5,15,0,0,32.7,Sunny
2024-07-31,00:15,Cow_6,10,2,3,32.7,Sunny
2024-07-31,00:15,Cow_7,8,6,1,32.7,Sunny
2024-07-31,00:15,Cow_8,2,11,2,32.7,Sunny
2024-07-31,00:15,Cow_9,0,10,5,32.7,Sunny
2024-07-31,00:15,Cow_10,11,1,3,32.7,Sunny
2024-07-31,00:30,Cow_1,4,8,3,26.1,Rainy
2024-07-31,00:30,Cow_2,2,0,13,26.1,Rainy
2024-07-31,00:30,Cow_3,8,1,6,26.1,Rainy
2024-07-31,00:30,Cow_4,9,6,0,26.1,Rainy
2024-07-31,00:30,Cow_5,13,1,1,26.1,Rainy
2024-07-31,00:30,Cow_6,7,6,2,26.1,Rainy
2024-07-31,00:30,Cow_7,10,1,4,26.1,Rainy
2024-07-31,00:30,Cow_8,6,2,7,26.1,Rainy
2024-07-31,00:30,Cow_9,6,7,2,26.1,Rainy
2024-07-31,00:30,Cow_10,12,2,1,26.1,Rainy
2024-07-31,00:45,Cow_1,15,0,0,32.9,Clear
2024-07-31,00:45,Cow_2,11,3,1,32.9,Clear
2024-07-31,00:45,Cow_3,13,1,1,32.9,Clear
2024-07-31,00:45,Cow_4,12,3,0,32.9,Clear
2024-07-31,00:45,Cow_5,14,1,0,32.9,Clear
2024-07-31,00:45,Cow_6,2,2,11,32.9,Clear
2024-07-31,00:45,Cow_7,6,5,4,32.9,Clear
2024-07-31,00:45,Cow_8,11,3,1,32.9,Clear
2024-07-31,00:45,Cow_9,3,9,3,32.9,Clear
2024-07-31,00:45,Cow_10,1,6,8,32.9,Clear
2024-07-31,01:00,Cow_1,11,0,4,29.9,Sunny
2024-07-31,01:00,Cow_2,7,0,8,29.9,Sunny
2024-07-31,01:00,Cow_3,10,1,4,29.9,Sunny
2024-07-31,01:00,Cow_4,10,3,2,29.9,Sunny
2024-07-31,01:00,Cow_5,3,3,9,29.9,Sunny
2024-07-31,01:00,Cow_6,5,9,1,29.9,Sunny
2024-07-31,01:00,Cow_7,2,11,2,29.9,Sunny
2024-07-31,01:00,Cow_8,5,4,6,29.9,Sunny
2024-07-31,01:00,Cow_9,3,0,12,29.9,Sunny
2024-07-31,01:00,Cow_10,4,11,0,29.9,Sunny
