Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-06-25,00:00,Cow_1,8,4,3,26.1,Sunny,
2023-06-25,00:00,Cow_2,9,0,6,26.1,Sunny,
2023-06-25,00:00,Cow_3,8,6,1,26.1,Sunny,
2023-06-25,00:00,Cow_4,9,0,6,26.1,Sunny,
2023-06-25,00:00,Cow_5,7,5,3,26.1,Sunny,
2023-06-25,00:00,Cow_6,9,3,3,26.1,Sunny,
2023-06-25,00:00,Cow_7,0,13,2,26.1,Sunny,
2023-06-25,00:00,Cow_8,3,1,11,26.1,Sunny,
2023-06-25,00:00,Cow_9,3,3,9,26.1,Sunny,
2023-06-25,00:00,Cow_10,12,1,2,26.1,Sunny,
2023-06-25,00:15,Cow_1,9,5,1,31.9,Sunny,
2023-06-25,00:15,Cow_2,3,4,8,31.9,Sunny,
2023-06-25,00:15,Cow_3,3,4,8,31.9,Sunny,
2023-06-25,00:15,Cow_4,10,1,4,31.9,Sunny,
2023-06-25,00:15,Cow_5,0,9,6,31.9,Sunny,
2023-06-25,00:15,Cow_6,13,2,0,31.9,Sunny,
2023-06-25,00:15,Cow_7,4,0,11,31.9,Sunny,
2023-06-25,00:15,Cow_8,11,1,3,31.9,Sunny,
2023-06-25,00:15,Cow_9,1,14,0,31.9,Sunny,
2023-06-25,00:15,Cow_10,14,0,1,31.9,Sunny,
2023-06-25,00:30,Cow_1,14,0,1,27.5,Rainy,
2023-06-25,00:30,Cow_2,14,0,1,27.5,Rainy,
2023-06-25,00:30,Cow_3,12,1,2,27.5,Rainy,
2023-06-25,00:30,Cow_4,12,0,3,27.5,Rainy,
2023-06-25,00:30,Cow_5,10,0,5,27.5,Rainy,
2023-06-25,00:30,Cow_6,11,2,2,27.5,Rainy,
2023-06-25,00:30,Cow_7,11,0,4,27.5,Rainy,
2023-06-25,00:30,Cow_8,13,2,0,27.5,Rainy,
2023-06-25,00:30,Cow_9,10,2,3,27.5,Rainy,
2023-06-25,00:30,Cow_10,9,4,2,27.5,Rainy,
2023-06-25,00:45,Cow_1,3,2,10,27.7,Sunny,
2023-06-25,00:45,Cow_2,1,2,12,27.7,Sunny,
2023-06-25,00:45,Cow_3,2,13,0,27.7,Sunny,
2023-06-25,00:45,Cow_4,10,4,1,27.7,Sunny,
2023-06-25,00:45,Cow_5,5,8,2,27.7,Sunny,
2023-06-25,00:45,Cow_6,11,1,3,27.7,Sunny,
2023-06-25,00:45,Cow_7,6,5,4,27.7,Sunny,
2023-06-25,00:45,Cow_8,11,0,4,27.7,Sunny,
