Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-08-16,00:00,Cow_1,3,10,2,28.1,Cloudy,
2023-08-16,00:00,Cow_2,0,2,13,28.1,Cloudy,
2023-08-16,00:00,Cow_3,1,13,1,28.1,Cloudy,
2023-08-16,00:00,Cow_4,14,0,1,28.1,Cloudy,
2023-08-16,00:00,Cow_5,12,3,0,28.1,Cloudy,
2023-08-16,00:00,Cow_6,10,4,1,28.1,Cloudy,
2023-08-16,00:00,Cow_7,0,11,4,28.1,Cloudy,
2023-08-16,00:00,Cow_8,7,8,0,28.1,Cloudy,
2023-08-16,00:00,Cow_9,10,1,4,28.1,Cloudy,
2023-08-16,00:00,Cow_10,10,2,3,28.1,Cloudy,
2023-08-16,00:15,Cow_1,11,2,2,31.1,Clear,
2023-08-16,00:15,Cow_2,14,0,1,31.1,Clear,
2023-08-16,00:15,Cow_3,1,0,14,31.1,Clear,
2023-08-16,00:15,Cow_4,13,2,0,31.1,Clear,
2023-08-16,00:15,Cow_5,5,4,6,31.1,Clear,
2023-08-16,00:15,Cow_6,10,0,5,31.1,Clear,
2023-08-16,00:15,Cow_7,13,2,0,31.1,Clear,
2023-08-16,00:15,Cow_8,7,1,7,31.1,Clear,
2023-08-16,00:15,Cow_9,10,4,1,31.1,Clear,
2023-08-16,00:15,Cow_10,15,0,0,31.1,Clear,
2023-08-16,00:30,Cow_1,13,1,1,31.2,Sunny,
2023-08-16,00:30,Cow_2,7,2,6,31.2,Sunny,
2023-08-16,00:30,Cow_3,2,6,7,31.2,Sunny,
2023-08-16,00:30,Cow_4,15,0,0,31.2,Sunny,
2023-08-16,00:30,Cow_5,6,0,9,31.2,Sunny,
2023-08-16,00:30,Cow_6,12,3,0,31.2,Sunny,
2023-08-16,00:30,Cow_7,12,3,0,31.2,Sunny,
2023-08-16,00:30,Cow_8,7,0,8,31.2,Sunny,
2023-08-16,00:30,Cow_9,4,8,3,31.2,Sunny,
2023-08-16,00:30,Cow_10,5,1,9,31.2,Sunny,
2023-08-16,00:45,Cow_1,11,0,4,29.7,Cloudy,
2023-08-16,00:45,Cow_2,8,1,6,29.7,Cloudy,
2023-08-16,00:45,Cow_3,3,0,12,29.7,Cloudy,
2023-08-16,00:45,Cow_4,6,8,1,29.7,Cloudy,
2023-08-16,00:45,Cow_5,6,8,1,29.7,Cloudy,
2023-08-16,00:45,Cow_6,6,4,5,29.7,Cloudy,
2023-08-16,00:45,Cow_7,11,3,1,29.7,Cloudy,
2023-08-16,00:45,Cow_8,6,4,5,29.7,Cloudy,
2023-08-16,00:45,Cow_9,15,0,0,29.7,Cloudy,
2023-08-16,00:45,Cow_10,2,13,0,29.7,Cloudy,
2023-08-16,01:00,Cow_1,9,5,1,33.6,Sunny,
2023-08-16,01:00,Cow_2,10,5,0,33.6,Sunny,
2023-08-16,01:00,Cow_3,1,13,1,33.6,Sunny,
2023-08-16,01:00,Cow_4,3,7,5,33.6,Sunny,
2023-08-16,01:00,Cow_5,2,7,6,33.6,Sunny,
2023-08-16,01:00,Cow_6,0,8,7,33.6,Sunny,
2023-08-16,01:00,Cow_7,12,0,3,33.6,Sunny,
2023-08-16,01:00,Cow_8,1,8,6,33.6,Sunny,
2023-08-16,01:00,Cow_9,6,5,4,33.6,Sunny,
2023-08-16,01:00,Cow_10,1,10,4,33.6,Sunny,
2023-08-16,01:15,Cow_1,15,0,0,33.4,Rainy,
2023-08-16,01:15,Cow_2,8,1,6,33.4,Rainy,
