Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-12-16,00:00,Cow_1,8,3,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_2,6,3,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_3,12,0,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_4,4,5,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_5,2,6,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_6,5,6,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_7,6,2,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_8,1,7,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_9,12,0,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_10,12,5,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_11,5,5,5,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_12,0,10,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_13,12,0,5,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_14,8,7,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_15,13,0,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_16,3,6,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_17,13,0,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_18,12,7,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_19,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_20,14,8,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_21,9,9,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_22,4,4,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_23,12,9,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_24,0,11,9,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_25,6,3,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_26,14,0,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_27,6,7,2,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_28,5,7,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_29,10,0,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_30,10,4,1,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_31,12,0,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_32,0,0,0,15,24.6,Rainy,Field C
2022-12-16,00:00,Cow_33,7,0,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_34,5,6,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_35,3,4,8,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_36,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_37,13,7,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_38,2,8,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_39,7,1,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_40,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_41,8,6,1,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_42,7,0,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_43,14,8,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_44,10,0,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_45,13,0,3,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_46,3,9,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_47,2,5,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_48,9,2,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_49,11,5,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_50,5,5,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_51,13,12,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_52,3,6,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_53,6,3,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_54,12,0,8,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_55,4,4,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_56,8,6,1,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_57,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_58,2,5,8,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_59,5,5,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_60,14,0,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_61,7,8,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_62,10,0,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_63,10,0,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_64,5,5,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_65,3,7,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_66,6,3,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_67,3,9,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_68,0,9,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_69,7,2,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_70,5,5,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_71,5,3,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_72,14,0,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_73,7,4,4,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_74,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_75,12,5,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_76,9,7,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_77,7,3,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_78,13,0,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_79,0,8,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_80,9,0,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_81,8,3,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_82,5,3,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_83,11,10,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_84,11,10,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_85,0,8,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_86,6,6,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_87,10,5,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_88,5,5,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_89,8,3,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_90,11,10,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_91,5,4,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_92,7,8,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_93,10,7,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_94,5,7,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_95,8,4,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_96,14,0,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_97,0,0,0,15,24.6,Rainy,Field B
2022-12-16,00:00,Cow_98,8,3,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_99,7,5,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_100,9,8,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_101,6,4,5,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_102,11,3,1,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_103,14,0,4,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_104,3,6,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_105,0,9,10,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_106,1,6,8,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_107,10,5,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_108,6,4,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_109,14,0,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_110,2,6,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_111,10,10,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_112,14,8,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_113,6,7,2,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_114,6,7,2,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_115,14,0,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_116,7,3,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_117,8,7,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_118,9,5,1,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_119,2,6,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_120,5,7,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_121,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_122,5,3,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_123,11,0,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_124,7,4,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_125,11,0,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_126,7,0,10,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_127,0,0,0,15,24.6,Rainy,Field C
2022-12-16,00:00,Cow_128,11,0,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_129,4,6,5,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_130,10,9,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_131,0,5,10,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_132,12,6,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_133,6,1,8,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_134,13,9,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_135,12,0,4,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_136,9,3,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_137,1,10,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_138,4,5,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_139,14,0,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_140,8,3,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_141,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_142,5,3,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_143,14,0,8,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_144,5,3,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_145,5,7,3,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_146,0,0,0,15,24.6,Rainy,Field C
2022-12-16,00:00,Cow_147,12,4,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_148,12,5,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_149,12,0,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_150,11,1,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_151,0,10,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_152,0,10,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_153,6,2,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_154,4,3,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_155,13,0,8,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_156,13,8,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_157,13,10,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_158,6,3,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_159,11,7,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_160,8,5,2,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_161,5,4,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_162,14,4,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_163,0,8,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_164,2,8,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_165,15,0,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_166,0,9,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_167,0,10,5,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_168,4,7,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_169,11,0,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_170,10,8,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_171,9,3,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_172,0,10,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_173,9,1,5,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_174,9,0,8,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_175,7,8,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_176,6,4,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_177,13,4,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_178,13,0,8,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_179,11,0,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_180,3,6,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_181,0,9,6,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_182,13,5,0,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_183,11,5,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_184,7,6,2,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_185,10,2,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_186,9,5,1,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_187,9,1,5,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_188,0,10,8,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_189,7,10,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_190,10,0,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_191,6,6,3,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_192,12,8,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_193,12,7,0,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_194,10,3,2,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_195,9,0,7,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_196,1,8,6,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_197,9,7,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_198,11,0,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_199,9,0,6,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_200,5,7,3,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_201,0,0,0,15,24.6,Rainy,Field A
2022-12-16,00:00,Cow_202,11,1,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_203,0,9,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_204,10,0,7,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_205,0,10,7,0,24.6,Rainy,Field C
2022-12-16,00:00,Cow_206,11,9,0,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_207,5,7,3,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_208,7,4,4,0,24.6,Rainy,Field A
2022-12-16,00:00,Cow_209,7,4,4,0,24.6,Rainy,Field B
2022-12-16,00:00,Cow_210,5,3,7,0,24.6,Rainy,Field A
