Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-03-11,00:00,Cow_1,2,0,13,30.2,Rainy,
2024-03-11,00:00,Cow_2,5,3,7,30.2,Rainy,
2024-03-11,00:00,Cow_3,7,6,2,30.2,Rainy,
2024-03-11,00:00,Cow_4,3,4,8,30.2,Rainy,
2024-03-11,00:00,Cow_5,13,0,2,30.2,Rainy,
2024-03-11,00:00,Cow_6,0,3,12,30.2,Rainy,
2024-03-11,00:00,Cow_7,8,6,1,30.2,Rainy,
2024-03-11,00:00,Cow_8,4,7,4,30.2,Rainy,
2024-03-11,00:00,Cow_9,0,0,15,30.2,Rainy,
2024-03-11,00:00,Cow_10,10,0,5,30.2,Rainy,
2024-03-11,00:15,Cow_1,7,7,1,31.0,Clear,
2024-03-11,00:15,Cow_2,3,3,9,31.0,Clear,
2024-03-11,00:15,Cow_3,6,2,7,31.0,Clear,
2024-03-11,00:15,Cow_4,4,0,11,31.0,Clear,
2024-03-11,00:15,Cow_5,14,0,1,31.0,Clear,
2024-03-11,00:15,Cow_6,6,4,5,31.0,Clear,
2024-03-11,00:15,Cow_7,2,9,4,31.0,Clear,
2024-03-11,00:15,Cow_8,4,2,9,31.0,Clear,
2024-03-11,00:15,Cow_9,14,1,0,31.0,Clear,
2024-03-11,00:15,Cow_10,6,9,0,31.0,Clear,
2024-03-11,00:30,Cow_1,11,0,4,28.5,Clear,
2024-03-11,00:30,Cow_2,5,10,0,28.5,Clear,
2024-03-11,00:30,Cow_3,6,7,2,28.5,Clear,
2024-03-11,00:30,Cow_4,5,0,10,28.5,Clear,
2024-03-11,00:30,Cow_5,3,7,5,28.5,Clear,
2024-03-11,00:30,Cow_6,2,6,7,28.5,Clear,
2024-03-11,00:30,Cow_7,10,2,3,28.5,Clear,
2024-03-11,00:30,Cow_8,13,0,2,28.5,Clear,
2024-03-11,00:30,Cow_9,0,9,6,28.5,Clear,
2024-03-11,00:30,Cow_10,4,5,6,28.5,Clear,
2024-03-11,00:45,Cow_1,14,0,1,32.0,Sunny,
2024-03-11,00:45,Cow_2,13,0,2,32.0,Sunny,
2024-03-11,00:45,Cow_3,13,0,2,32.0,Sunny,
2024-03-11,00:45,Cow_4,5,3,7,32.0,Sunny,
2024-03-11,00:45,Cow_5,2,6,7,32.0,Sunny,
2024-03-11,00:45,Cow_6,15,0,0,32.0,Sunny,
