Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-05-08,00:00,Cow_1,7,3,5,34.1,Cloudy
2023-05-08,00:00,Cow_2,15,0,0,34.1,Cloudy
2023-05-08,00:00,Cow_3,2,12,1,34.1,Cloudy
2023-05-08,00:00,Cow_4,9,2,4,34.1,Cloudy
2023-05-08,00:00,Cow_5,8,0,7,34.1,Cloudy
2023-05-08,00:00,Cow_6,13,2,0,34.1,Cloudy
2023-05-08,00:00,Cow_7,1,5,9,34.1,Cloudy
2023-05-08,00:00,Cow_8,9,0,6,34.1,Cloudy
2023-05-08,00:00,Cow_9,1,10,4,34.1,Cloudy
2023-05-08,00:00,Cow_10,11,0,4,34.1,Cloudy
2023-05-08,00:15,Cow_1,7,3,5,32.5,Cloudy
2023-05-08,00:15,Cow_2,8,4,3,32.5,Cloudy
2023-05-08,00:15,Cow_3,7,5,3,32.5,Cloudy
2023-05-08,00:15,Cow_4,10,5,0,32.5,Cloudy
2023-05-08,00:15,Cow_5,4,3,8,32.5,Cloudy
2023-05-08,00:15,Cow_6,12,1,2,32.5,Cloudy
2023-05-08,00:15,Cow_7,14,1,0,32.5,Cloudy
2023-05-08,00:15,Cow_8,3,5,7,32.5,Cloudy
2023-05-08,00:15,Cow_9,11,1,3,32.5,Cloudy
2023-05-08,00:15,Cow_10,12,1,2,32.5,Cloudy
2023-05-08,00:30,Cow_1,8,1,6,29.6,Clear
2023-05-08,00:30,Cow_2,7,6,2,29.6,Clear
2023-05-08,00:30,Cow_3,8,1,6,29.6,Clear
2023-05-08,00:30,Cow_4,2,3,10,29.6,Clear
2023-05-08,00:30,Cow_5,14,1,0,29.6,Clear
2023-05-08,00:30,Cow_6,2,5,8,29.6,Clear
2023-05-08,00:30,Cow_7,8,7,0,29.6,Clear
2023-05-08,00:30,Cow_8,13,0,2,29.6,Clear
2023-05-08,00:30,Cow_9,6,3,6,29.6,Clear
2023-05-08,00:30,Cow_10,5,6,4,29.6,Clear
2023-05-08,00:45,Cow_1,6,8,1,27.1,Clear
2023-05-08,00:45,Cow_2,12,1,2,27.1,Clear
2023-05-08,00:45,Cow_3,1,12,2,27.1,Clear
2023-05-08,00:45,Cow_4,11,1,3,27.1,Clear
2023-05-08,00:45,Cow_5,6,3,6,27.1,Clear
2023-05-08,00:45,Cow_6,0,6,9,27.1,Clear
