Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-04-30,00:00,Cow_1,14,0,1,27.6,Cloudy
2023-04-30,00:00,Cow_2,1,8,6,27.6,Cloudy
2023-04-30,00:00,Cow_3,4,2,9,27.6,Cloudy
2023-04-30,00:00,Cow_4,13,1,1,27.6,Cloudy
2023-04-30,00:00,Cow_5,4,2,9,27.6,Cloudy
2023-04-30,00:00,Cow_6,4,8,3,27.6,Cloudy
2023-04-30,00:00,Cow_7,5,3,7,27.6,Cloudy
2023-04-30,00:00,Cow_8,15,0,0,27.6,Cloudy
2023-04-30,00:00,Cow_9,1,5,9,27.6,Cloudy
2023-04-30,00:00,Cow_10,10,0,5,27.6,Cloudy
2023-04-30,00:15,Cow_1,3,8,4,28.6,Rainy
2023-04-30,00:15,Cow_2,7,7,1,28.6,Rainy
2023-04-30,00:15,Cow_3,10,3,2,28.6,Rainy
2023-04-30,00:15,Cow_4,14,1,0,28.6,Rainy
2023-04-30,00:15,Cow_5,4,11,0,28.6,Rainy
2023-04-30,00:15,Cow_6,14,1,0,28.6,Rainy
2023-04-30,00:15,Cow_7,5,10,0,28.6,Rainy
2023-04-30,00:15,Cow_8,1,10,4,28.6,Rainy
2023-04-30,00:15,Cow_9,0,6,9,28.6,Rainy
2023-04-30,00:15,Cow_10,1,14,0,28.6,Rainy
2023-04-30,00:30,Cow_1,7,7,1,25.1,Cloudy
2023-04-30,00:30,Cow_2,13,2,0,25.1,Cloudy
2023-04-30,00:30,Cow_3,14,1,0,25.1,Cloudy
2023-04-30,00:30,Cow_4,3,12,0,25.1,Cloudy
2023-04-30,00:30,Cow_5,15,0,0,25.1,Cloudy
2023-04-30,00:30,Cow_6,7,7,1,25.1,Cloudy
2023-04-30,00:30,Cow_7,2,4,9,25.1,Cloudy
2023-04-30,00:30,Cow_8,9,3,3,25.1,Cloudy
2023-04-30,00:30,Cow_9,6,1,8,25.1,Cloudy
2023-04-30,00:30,Cow_10,8,4,3,25.1,Cloudy
2023-04-30,00:45,Cow_1,9,3,3,25.4,Cloudy
2023-04-30,00:45,Cow_2,10,1,4,25.4,Cloudy
2023-04-30,00:45,Cow_3,11,1,3,25.4,Cloudy
2023-04-30,00:45,Cow_4,9,3,3,25.4,Cloudy
2023-04-30,00:45,Cow_5,11,0,4,25.4,Cloudy
2023-04-30,00:45,Cow_6,13,0,2,25.4,Cloudy
2023-04-30,00:45,Cow_7,6,7,2,25.4,Cloudy
2023-04-30,00:45,Cow_8,15,0,0,25.4,Cloudy
2023-04-30,00:45,Cow_9,5,9,1,25.4,Cloudy
2023-04-30,00:45,Cow_10,12,3,0,25.4,Cloudy
2023-04-30,01:00,Cow_1,5,3,7,26.6,Cloudy
2023-04-30,01:00,Cow_2,9,3,3,26.6,Cloudy
2023-04-30,01:00,Cow_3,11,2,2,26.6,Cloudy
2023-04-30,01:00,Cow_4,7,2,6,26.6,Cloudy
2023-04-30,01:00,Cow_5,15,0,0,26.6,Cloudy
2023-04-30,01:00,Cow_6,3,5,7,26.6,Cloudy
2023-04-30,01:00,Cow_7,6,4,5,26.6,Cloudy
2023-04-30,01:00,Cow_8,6,7,2,26.6,Cloudy
2023-04-30,01:00,Cow_9,10,3,2,26.6,Cloudy
2023-04-30,01:00,Cow_10,15,0,0,26.6,Cloudy
2023-04-30,01:15,Cow_1,7,3,5,31.1,Sunny
2023-04-30,01:15,Cow_2,14,0,1,31.1,Sunny
2023-04-30,01:15,Cow_3,3,9,3,31.1,Sunny
2023-04-30,01:15,Cow_4,15,0,0,31.1,Sunny
2023-04-30,01:15,Cow_5,0,14,1,31.1,Sunny
2023-04-30,01:15,Cow_6,15,0,0,31.1,Sunny
2023-04-30,01:15,Cow_7,14,0,1,31.1,Sunny
2023-04-30,01:15,Cow_8,0,11,4,31.1,Sunny
2023-04-30,01:15,Cow_9,6,2,7,31.1,Sunny
2023-04-30,01:15,Cow_10,1,4,10,31.1,Sunny
2023-04-30,01:30,Cow_1,9,5,1,25.6,Sunny
2023-04-30,01:30,Cow_2,7,7,1,25.6,Sunny
2023-04-30,01:30,Cow_3,10,0,5,25.6,Sunny
2023-04-30,01:30,Cow_4,14,0,1,25.6,Sunny
2023-04-30,01:30,Cow_5,0,11,4,25.6,Sunny
2023-04-30,01:30,Cow_6,14,1,0,25.6,Sunny
2023-04-30,01:30,Cow_7,13,0,2,25.6,Sunny
2023-04-30,01:30,Cow_8,10,2,3,25.6,Sunny
2023-04-30,01:30,Cow_9,14,1,0,25.6,Sunny
2023-04-30,01:30,Cow_10,2,8,5,25.6,Sunny
2023-04-30,01:45,Cow_1,4,10,1,31.3,Rainy
2023-04-30,01:45,Cow_2,15,0,0,31.3,Rainy
2023-04-30,01:45,Cow_3,1,4,10,31.3,Rainy
2023-04-30,01:45,Cow_4,8,4,3,31.3,Rainy
2023-04-30,01:45,Cow_5,7,5,3,31.3,Rainy
2023-04-30,01:45,Cow_6,10,0,5,31.3,Rainy
2023-04-30,01:45,Cow_7,2,13,0,31.3,Rainy
2023-04-30,01:45,Cow_8,4,2,9,31.3,Rainy
2023-04-30,01:45,Cow_9,14,1,0,31.3,Rainy
2023-04-30,01:45,Cow_10,13,0,2,31.3,Rainy
2023-04-30,02:00,Cow_1,14,0,1,25.8,Sunny
2023-04-30,02:00,Cow_2,14,1,0,25.8,Sunny
2023-04-30,02:00,Cow_3,6,7,2,25.8,Sunny
2023-04-30,02:00,Cow_4,4,8,3,25.8,Sunny
2023-04-30,02:00,Cow_5,5,10,0,25.8,Sunny
2023-04-30,02:00,Cow_6,6,1,8,25.8,Sunny
2023-04-30,02:00,Cow_7,7,5,3,25.8,Sunny
2023-04-30,02:00,Cow_8,12,3,0,25.8,Sunny
2023-04-30,02:00,Cow_9,12,3,0,25.8,Sunny
2023-04-30,02:00,Cow_10,6,1,8,25.8,Sunny
2023-04-30,02:15,Cow_1,2,7,6,29.0,Rainy
2023-04-30,02:15,Cow_2,14,1,0,29.0,Rainy
2023-04-30,02:15,Cow_3,8,2,5,29.0,Rainy
2023-04-30,02:15,Cow_4,12,3,0,29.0,Rainy
2023-04-30,02:15,Cow_5,5,4,6,29.0,Rainy
2023-04-30,02:15,Cow_6,5,6,4,29.0,Rainy
2023-04-30,02:15,Cow_7,7,5,3,29.0,Rainy
2023-04-30,02:15,Cow_8,5,3,7,29.0,Rainy
2023-04-30,02:15,Cow_9,0,7,8,29.0,Rainy
2023-04-30,02:15,Cow_10,10,0,5,29.0,Rainy
2023-04-30,02:30,Cow_1,11,0,4,28.8,Rainy
