Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-09-20,00:00,Cow_1,12,1,2,30.7,Cloudy
2023-09-20,00:00,Cow_2,7,5,3,30.7,Cloudy
2023-09-20,00:00,Cow_3,0,4,11,30.7,Cloudy
2023-09-20,00:00,Cow_4,5,1,9,30.7,Cloudy
2023-09-20,00:00,Cow_5,7,8,0,30.7,Cloudy
2023-09-20,00:00,Cow_6,13,2,0,30.7,Cloudy
2023-09-20,00:00,Cow_7,4,3,8,30.7,Cloudy
2023-09-20,00:00,Cow_8,1,4,10,30.7,Cloudy
2023-09-20,00:00,Cow_9,12,1,2,30.7,Cloudy
2023-09-20,00:00,Cow_10,11,3,1,30.7,Cloudy
2023-09-20,00:15,Cow_1,5,6,4,30.5,Sunny
2023-09-20,00:15,Cow_2,4,7,4,30.5,Sunny
2023-09-20,00:15,Cow_3,11,4,0,30.5,Sunny
2023-09-20,00:15,Cow_4,12,1,2,30.5,Sunny
2023-09-20,00:15,Cow_5,7,3,5,30.5,Sunny
2023-09-20,00:15,Cow_6,15,0,0,30.5,Sunny
2023-09-20,00:15,Cow_7,7,2,6,30.5,Sunny
2023-09-20,00:15,Cow_8,6,2,7,30.5,Sunny
2023-09-20,00:15,Cow_9,4,9,2,30.5,Sunny
2023-09-20,00:15,Cow_10,2,7,6,30.5,Sunny
2023-09-20,00:30,Cow_1,9,3,3,30.6,Clear
2023-09-20,00:30,Cow_2,14,0,1,30.6,Clear
2023-09-20,00:30,Cow_3,14,0,1,30.6,Clear
2023-09-20,00:30,Cow_4,8,5,2,30.6,Clear
2023-09-20,00:30,Cow_5,1,1,13,30.6,Clear
2023-09-20,00:30,Cow_6,6,9,0,30.6,Clear
2023-09-20,00:30,Cow_7,15,0,0,30.6,Clear
2023-09-20,00:30,Cow_8,3,3,9,30.6,Clear
2023-09-20,00:30,Cow_9,2,0,13,30.6,Clear
2023-09-20,00:30,Cow_10,5,4,6,30.6,Clear
2023-09-20,00:45,Cow_1,14,1,0,26.6,Clear
2023-09-20,00:45,Cow_2,2,2,11,26.6,Clear
2023-09-20,00:45,Cow_3,1,8,6,26.6,Clear
2023-09-20,00:45,Cow_4,8,3,4,26.6,Clear
2023-09-20,00:45,Cow_5,7,3,5,26.6,Clear
2023-09-20,00:45,Cow_6,13,1,1,26.6,Clear
2023-09-20,00:45,Cow_7,4,4,7,26.6,Clear
2023-09-20,00:45,Cow_8,6,7,2,26.6,Clear
2023-09-20,00:45,Cow_9,0,6,9,26.6,Clear
2023-09-20,00:45,Cow_10,0,10,5,26.6,Clear
2023-09-20,01:00,Cow_1,0,12,3,29.0,Cloudy
2023-09-20,01:00,Cow_2,9,2,4,29.0,Cloudy
2023-09-20,01:00,Cow_3,11,0,4,29.0,Cloudy
2023-09-20,01:00,Cow_4,5,5,5,29.0,Cloudy
2023-09-20,01:00,Cow_5,1,12,2,29.0,Cloudy
2023-09-20,01:00,Cow_6,13,1,1,29.0,Cloudy
2023-09-20,01:00,Cow_7,13,2,0,29.0,Cloudy
2023-09-20,01:00,Cow_8,3,9,3,29.0,Cloudy
2023-09-20,01:00,Cow_9,2,5,8,29.0,Cloudy
2023-09-20,01:00,Cow_10,11,4,0,29.0,Cloudy
2023-09-20,01:15,Cow_1,9,5,1,30.6,Clear
2023-09-20,01:15,Cow_2,3,12,0,30.6,Clear
2023-09-20,01:15,Cow_3,6,4,5,30.6,Clear
2023-09-20,01:15,Cow_4,0,5,10,30.6,Clear
2023-09-20,01:15,Cow_5,5,0,10,30.6,Clear
2023-09-20,01:15,Cow_6,2,13,0,30.6,Clear
2023-09-20,01:15,Cow_7,5,8,2,30.6,Clear
2023-09-20,01:15,Cow_8,9,3,3,30.6,Clear
2023-09-20,01:15,Cow_9,2,13,0,30.6,Clear
2023-09-20,01:15,Cow_10,6,1,8,30.6,Clear
2023-09-20,01:30,Cow_1,4,11,0,26.8,Rainy
2023-09-20,01:30,Cow_2,1,11,3,26.8,Rainy
2023-09-20,01:30,Cow_3,0,3,12,26.8,Rainy
2023-09-20,01:30,Cow_4,2,6,7,26.8,Rainy
2023-09-20,01:30,Cow_5,10,4,1,26.8,Rainy
2023-09-20,01:30,Cow_6,12,0,3,26.8,Rainy
2023-09-20,01:30,Cow_7,4,0,11,26.8,Rainy
2023-09-20,01:30,Cow_8,0,2,13,26.8,Rainy
