Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-10-12,00:00,Cow_1,0,10,7,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_2,8,4,3,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_3,2,7,6,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_4,10,0,8,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_5,3,4,8,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_6,0,0,0,15,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_7,12,3,0,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_8,3,4,8,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_9,4,3,8,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_10,6,4,5,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_11,0,0,0,15,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_12,11,8,0,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_13,0,9,8,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_14,8,0,7,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_15,7,6,2,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_16,7,4,4,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_17,9,2,4,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_18,5,7,3,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_19,13,0,3,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_20,8,1,6,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_21,9,10,0,0,37.0,Cloudy,Field B
2022-10-12,00:00,Cow_22,5,4,6,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_23,0,9,6,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_24,12,6,0,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_25,0,0,0,15,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_26,13,3,0,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_27,14,3,0,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_28,0,10,8,0,37.0,Cloudy,Field A
2022-10-12,00:00,Cow_29,11,0,7,0,37.0,Cloudy,Field C
2022-10-12,00:00,Cow_30,11,9,0,0,37.0,Cloudy,Field A
