Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-01-28,00:00,Cow_1,3,6,6,31.5,Sunny
2024-01-28,00:00,Cow_2,5,4,6,31.5,Sunny
2024-01-28,00:00,Cow_3,0,4,11,31.5,Sunny
2024-01-28,00:00,Cow_4,2,7,6,31.5,Sunny
2024-01-28,00:00,Cow_5,7,6,2,31.5,Sunny
2024-01-28,00:00,Cow_6,11,3,1,31.5,Sunny
2024-01-28,00:00,Cow_7,14,1,0,31.5,Sunny
2024-01-28,00:00,Cow_8,6,3,6,31.5,Sunny
2024-01-28,00:00,Cow_9,2,13,0,31.5,Sunny
2024-01-28,00:00,Cow_10,15,0,0,31.5,Sunny
2024-01-28,00:15,Cow_1,8,1,6,28.4,Clear
2024-01-28,00:15,Cow_2,13,0,2,28.4,Clear
2024-01-28,00:15,Cow_3,2,9,4,28.4,Clear
2024-01-28,00:15,Cow_4,3,4,8,28.4,Clear
2024-01-28,00:15,Cow_5,13,0,2,28.4,Clear
2024-01-28,00:15,Cow_6,2,7,6,28.4,Clear
2024-01-28,00:15,Cow_7,13,0,2,28.4,Clear
2024-01-28,00:15,Cow_8,4,0,11,28.4,Clear
2024-01-28,00:15,Cow_9,6,6,3,28.4,Clear
2024-01-28,00:15,Cow_10,13,0,2,28.4,Clear
2024-01-28,00:30,Cow_1,4,9,2,32.7,Cloudy
2024-01-28,00:30,Cow_2,9,4,2,32.7,Cloudy
2024-01-28,00:30,Cow_3,2,8,5,32.7,Cloudy
2024-01-28,00:30,Cow_4,15,0,0,32.7,Cloudy
2024-01-28,00:30,Cow_5,8,5,2,32.7,Cloudy
2024-01-28,00:30,Cow_6,9,4,2,32.7,Cloudy
2024-01-28,00:30,Cow_7,9,3,3,32.7,Cloudy
2024-01-28,00:30,Cow_8,3,8,4,32.7,Cloudy
2024-01-28,00:30,Cow_9,10,4,1,32.7,Cloudy
2024-01-28,00:30,Cow_10,13,1,1,32.7,Cloudy
2024-01-28,00:45,Cow_1,15,0,0,28.1,Rainy
2024-01-28,00:45,Cow_2,6,5,4,28.1,Rainy
2024-01-28,00:45,Cow_3,6,8,1,28.1,Rainy
2024-01-28,00:45,Cow_4,0,8,7,28.1,Rainy
2024-01-28,00:45,Cow_5,11,2,2,28.1,Rainy
2024-01-28,00:45,Cow_6,10,5,0,28.1,Rainy
2024-01-28,00:45,Cow_7,8,5,2,28.1,Rainy
