Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-01-08,00:00,Cow_1,0,10,7,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_2,10,3,2,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_3,11,3,1,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_4,12,0,6,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_5,12,0,8,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_6,5,6,4,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_7,0,0,0,15,24.9,Clear,Field C
2023-01-08,00:00,Cow_8,13,0,3,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_9,5,2,8,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_10,9,1,5,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_11,9,10,0,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_12,3,5,7,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_13,0,7,8,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_14,8,0,8,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_15,10,2,3,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_16,3,6,6,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_17,10,1,4,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_18,13,3,0,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_19,10,0,10,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_20,13,10,0,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_21,14,0,4,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_22,8,6,1,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_23,14,0,5,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_24,11,0,4,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_25,1,7,7,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_26,7,6,2,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_27,0,10,8,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_28,13,0,2,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_29,11,0,4,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_30,12,5,0,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_31,1,6,8,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_32,6,10,0,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_33,11,0,5,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_34,7,5,3,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_35,8,4,3,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_36,3,9,3,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_37,0,0,0,15,24.9,Clear,Field A
2023-01-08,00:00,Cow_38,11,0,5,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_39,9,3,3,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_40,0,9,7,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_41,11,3,1,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_42,13,9,0,0,24.9,Clear,Field B
2023-01-08,00:00,Cow_43,5,6,4,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_44,13,4,0,0,24.9,Clear,Field A
2023-01-08,00:00,Cow_45,8,8,0,0,24.9,Clear,Field C
2023-01-08,00:00,Cow_46,0,10,8,0,24.9,Clear,Field C
