Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2022-12-11,00:00,Cow_1,2,2,11,26.3,Sunny
2022-12-11,00:00,Cow_2,2,0,13,26.3,Sunny
2022-12-11,00:00,Cow_3,9,4,2,26.3,Sunny
2022-12-11,00:00,Cow_4,10,4,1,26.3,Sunny
2022-12-11,00:00,Cow_5,7,3,5,26.3,Sunny
2022-12-11,00:00,Cow_6,1,6,8,26.3,Sunny
2022-12-11,00:00,Cow_7,1,12,2,26.3,Sunny
2022-12-11,00:00,Cow_8,0,11,4,26.3,Sunny
2022-12-11,00:00,Cow_9,11,1,3,26.3,Sunny
2022-12-11,00:00,Cow_10,15,0,0,26.3,Sunny
2022-12-11,00:15,Cow_1,14,1,0,29.0,Cloudy
2022-12-11,00:15,Cow_2,2,12,1,29.0,Cloudy
2022-12-11,00:15,Cow_3,9,6,0,29.0,Cloudy
2022-12-11,00:15,Cow_4,14,1,0,29.0,Cloudy
2022-12-11,00:15,Cow_5,12,2,1,29.0,Cloudy
2022-12-11,00:15,Cow_6,5,5,5,29.0,Cloudy
2022-12-11,00:15,Cow_7,1,3,11,29.0,Cloudy
2022-12-11,00:15,Cow_8,9,6,0,29.0,Cloudy
2022-12-11,00:15,Cow_9,2,5,8,29.0,Cloudy
2022-12-11,00:15,Cow_10,6,0,9,29.0,Cloudy
2022-12-11,00:30,Cow_1,14,0,1,33.0,Sunny
2022-12-11,00:30,Cow_2,10,5,0,33.0,Sunny
2022-12-11,00:30,Cow_3,11,0,4,33.0,Sunny
2022-12-11,00:30,Cow_4,12,1,2,33.0,Sunny
2022-12-11,00:30,Cow_5,0,14,1,33.0,Sunny
2022-12-11,00:30,Cow_6,6,8,1,33.0,Sunny
2022-12-11,00:30,Cow_7,10,3,2,33.0,Sunny
2022-12-11,00:30,Cow_8,3,10,2,33.0,Sunny
2022-12-11,00:30,Cow_9,9,0,6,33.0,Sunny
2022-12-11,00:30,Cow_10,3,1,11,33.0,Sunny
2022-12-11,00:45,Cow_1,14,0,1,31.8,Rainy
2022-12-11,00:45,Cow_2,0,3,12,31.8,Rainy
2022-12-11,00:45,Cow_3,1,2,12,31.8,Rainy
2022-12-11,00:45,Cow_4,1,6,8,31.8,Rainy
2022-12-11,00:45,Cow_5,8,7,0,31.8,Rainy
2022-12-11,00:45,Cow_6,1,11,3,31.8,Rainy
2022-12-11,00:45,Cow_7,11,3,1,31.8,Rainy
2022-12-11,00:45,Cow_8,9,2,4,31.8,Rainy
2022-12-11,00:45,Cow_9,9,2,4,31.8,Rainy
2022-12-11,00:45,Cow_10,12,0,3,31.8,Rainy
2022-12-11,01:00,Cow_1,13,1,1,25.2,Cloudy
2022-12-11,01:00,Cow_2,3,1,11,25.2,Cloudy
2022-12-11,01:00,Cow_3,14,0,1,25.2,Cloudy
2022-12-11,01:00,Cow_4,5,0,10,25.2,Cloudy
2022-12-11,01:00,Cow_5,9,6,0,25.2,Cloudy
2022-12-11,01:00,Cow_6,7,8,0,25.2,Cloudy
2022-12-11,01:00,Cow_7,14,0,1,25.2,Cloudy
2022-12-11,01:00,Cow_8,0,14,1,25.2,Cloudy
2022-12-11,01:00,Cow_9,3,11,1,25.2,Cloudy
2022-12-11,01:00,Cow_10,0,4,11,25.2,Cloudy
2022-12-11,01:15,Cow_1,2,13,0,30.8,Clear
2022-12-11,01:15,Cow_2,11,2,2,30.8,Clear
2022-12-11,01:15,Cow_3,1,9,5,30.8,Clear
2022-12-11,01:15,Cow_4,11,3,1,30.8,Clear
2022-12-11,01:15,Cow_5,11,3,1,30.8,Clear
2022-12-11,01:15,Cow_6,9,0,6,30.8,Clear
2022-12-11,01:15,Cow_7,1,0,14,30.8,Clear
2022-12-11,01:15,Cow_8,3,4,8,30.8,Clear
2022-12-11,01:15,Cow_9,3,4,8,30.8,Clear
2022-12-11,01:15,Cow_10,1,7,7,30.8,Clear
2022-12-11,01:30,Cow_1,3,7,5,33.4,Clear
2022-12-11,01:30,Cow_2,12,0,3,33.4,Clear
2022-12-11,01:30,Cow_3,3,0,12,33.4,Clear
2022-12-11,01:30,Cow_4,11,4,0,33.4,Clear
2022-12-11,01:30,Cow_5,14,1,0,33.4,Clear
2022-12-11,01:30,Cow_6,7,8,0,33.4,Clear
2022-12-11,01:30,Cow_7,0,10,5,33.4,Clear
2022-12-11,01:30,Cow_8,7,4,4,33.4,Clear
2022-12-11,01:30,Cow_9,14,0,1,33.4,Clear
2022-12-11,01:30,Cow_10,11,0,4,33.4,Clear
2022-12-11,01:45,Cow_1,1,2,12,25.7,Rainy
2022-12-11,01:45,Cow_2,10,5,0,25.7,Rainy
2022-12-11,01:45,Cow_3,3,11,1,25.7,Rainy
2022-12-11,01:45,Cow_4,9,3,3,25.7,Rainy
2022-12-11,01:45,Cow_5,13,1,1,25.7,Rainy
2022-12-11,01:45,Cow_6,4,11,0,25.7,Rainy
2022-12-11,01:45,Cow_7,12,3,0,25.7,Rainy
2022-12-11,01:45,Cow_8,12,0,3,25.7,Rainy
2022-12-11,01:45,Cow_9,6,0,9,25.7,Rainy
2022-12-11,01:45,Cow_10,0,14,1,25.7,Rainy
2022-12-11,02:00,Cow_1,12,3,0,31.2,Cloudy
2022-12-11,02:00,Cow_2,7,6,2,31.2,Cloudy
2022-12-11,02:00,Cow_3,11,1,3,31.2,Cloudy
2022-12-11,02:00,Cow_4,7,8,0,31.2,Cloudy
2022-12-11,02:00,Cow_5,1,2,12,31.2,Cloudy
2022-12-11,02:00,Cow_6,15,0,0,31.2,Cloudy
2022-12-11,02:00,Cow_7,5,9,1,31.2,Cloudy
2022-12-11,02:00,Cow_8,5,1,9,31.2,Cloudy
2022-12-11,02:00,Cow_9,13,0,2,31.2,Cloudy
2022-12-11,02:00,Cow_10,15,0,0,31.2,Cloudy
2022-12-11,02:15,Cow_1,7,0,8,27.3,Rainy
2022-12-11,02:15,Cow_2,9,3,3,27.3,Rainy
2022-12-11,02:15,Cow_3,11,1,3,27.3,Rainy
2022-12-11,02:15,Cow_4,8,3,4,27.3,Rainy
2022-12-11,02:15,Cow_5,1,11,3,27.3,Rainy
2022-12-11,02:15,Cow_6,6,0,9,27.3,Rainy
2022-12-11,02:15,Cow_7,0,6,9,27.3,Rainy
2022-12-11,02:15,Cow_8,6,9,0,27.3,Rainy
2022-12-11,02:15,Cow_9,8,2,5,27.3,Rainy
2022-12-11,02:15,Cow_10,12,1,2,27.3,Rainy
2022-12-11,02:30,Cow_1,3,5,7,32.6,Rainy
2022-12-11,02:30,Cow_2,7,8,0,32.6,Rainy
2022-12-11,02:30,Cow_3,12,2,1,32.6,Rainy
2022-12-11,02:30,Cow_4,10,5,0,32.6,Rainy
2022-12-11,02:30,Cow_5,1,2,12,32.6,Rainy
2022-12-11,02:30,Cow_6,9,3,3,32.6,Rainy
2022-12-11,02:30,Cow_7,9,2,4,32.6,Rainy
2022-12-11,02:30,Cow_8,9,0,6,32.6,Rainy
2022-12-11,02:30,Cow_9,15,0,0,32.6,Rainy
2022-12-11,02:30,Cow_10,13,1,1,32.6,Rainy
2022-12-11,02:45,Cow_1,9,2,4,30.9,Rainy
2022-12-11,02:45,Cow_2,9,1,5,30.9,Rainy
2022-12-11,02:45,Cow_3,2,12,1,30.9,Rainy
2022-12-11,02:45,Cow_4,10,3,2,30.9,Rainy
2022-12-11,02:45,Cow_5,13,2,0,30.9,Rainy
2022-12-11,02:45,Cow_6,14,0,1,30.9,Rainy
2022-12-11,02:45,Cow_7,8,1,6,30.9,Rainy
2022-12-11,02:45,Cow_8,11,2,2,30.9,Rainy
2022-12-11,02:45,Cow_9,10,5,0,30.9,Rainy
2022-12-11,02:45,Cow_10,5,9,1,30.9,Rainy
2022-12-11,03:00,Cow_1,14,1,0,31.1,Rainy
2022-12-11,03:00,Cow_2,11,0,4,31.1,Rainy
2022-12-11,03:00,Cow_3,14,0,1,31.1,Rainy
2022-12-11,03:00,Cow_4,7,1,7,31.1,Rainy
2022-12-11,03:00,Cow_5,8,4,3,31.1,Rainy
2022-12-11,03:00,Cow_6,11,1,3,31.1,Rainy
2022-12-11,03:00,Cow_7,2,9,4,31.1,Rainy
2022-12-11,03:00,Cow_8,2,0,13,31.1,Rainy
