Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2022-12-23,00:00,Cow_1,7,0,8,29.2,Sunny
2022-12-23,00:00,Cow_2,4,1,10,29.2,Sunny
2022-12-23,00:00,Cow_3,15,0,0,29.2,Sunny
2022-12-23,00:00,Cow_4,15,0,0,29.2,Sunny
2022-12-23,00:00,Cow_5,7,8,0,29.2,Sunny
2022-12-23,00:00,Cow_6,5,1,9,29.2,Sunny
2022-12-23,00:00,Cow_7,7,1,7,29.2,Sunny
2022-12-23,00:00,Cow_8,0,12,3,29.2,Sunny
2022-12-23,00:00,Cow_9,7,2,6,29.2,Sunny
2022-12-23,00:00,Cow_10,11,0,4,29.2,Sunny
2022-12-23,00:15,Cow_1,8,5,2,27.3,Cloudy
2022-12-23,00:15,Cow_2,10,5,0,27.3,Cloudy
2022-12-23,00:15,Cow_3,7,5,3,27.3,Cloudy
2022-12-23,00:15,Cow_4,4,2,9,27.3,Cloudy
2022-12-23,00:15,Cow_5,1,6,8,27.3,Cloudy
2022-12-23,00:15,Cow_6,8,6,1,27.3,Cloudy
2022-12-23,00:15,Cow_7,3,4,8,27.3,Cloudy
2022-12-23,00:15,Cow_8,6,3,6,27.3,Cloudy
2022-12-23,00:15,Cow_9,0,9,6,27.3,Cloudy
2022-12-23,00:15,Cow_10,13,0,2,27.3,Cloudy
2022-12-23,00:30,Cow_1,10,4,1,25.5,Cloudy
2022-12-23,00:30,Cow_2,11,1,3,25.5,Cloudy
2022-12-23,00:30,Cow_3,7,3,5,25.5,Cloudy
2022-12-23,00:30,Cow_4,8,1,6,25.5,Cloudy
2022-12-23,00:30,Cow_5,0,7,8,25.5,Cloudy
2022-12-23,00:30,Cow_6,3,5,7,25.5,Cloudy
2022-12-23,00:30,Cow_7,7,8,0,25.5,Cloudy
2022-12-23,00:30,Cow_8,14,1,0,25.5,Cloudy
2022-12-23,00:30,Cow_9,1,6,8,25.5,Cloudy
2022-12-23,00:30,Cow_10,8,5,2,25.5,Cloudy
2022-12-23,00:45,Cow_1,5,2,8,30.4,Rainy
2022-12-23,00:45,Cow_2,11,1,3,30.4,Rainy
2022-12-23,00:45,Cow_3,14,1,0,30.4,Rainy
2022-12-23,00:45,Cow_4,10,1,4,30.4,Rainy
2022-12-23,00:45,Cow_5,7,0,8,30.4,Rainy
2022-12-23,00:45,Cow_6,11,0,4,30.4,Rainy
2022-12-23,00:45,Cow_7,8,0,7,30.4,Rainy
2022-12-23,00:45,Cow_8,1,5,9,30.4,Rainy
2022-12-23,00:45,Cow_9,4,2,9,30.4,Rainy
2022-12-23,00:45,Cow_10,10,2,3,30.4,Rainy
2022-12-23,01:00,Cow_1,0,1,14,31.9,Clear
2022-12-23,01:00,Cow_2,4,0,11,31.9,Clear
2022-12-23,01:00,Cow_3,11,4,0,31.9,Clear
2022-12-23,01:00,Cow_4,5,6,4,31.9,Clear
2022-12-23,01:00,Cow_5,11,1,3,31.9,Clear
2022-12-23,01:00,Cow_6,13,2,0,31.9,Clear
2022-12-23,01:00,Cow_7,7,4,4,31.9,Clear
2022-12-23,01:00,Cow_8,2,3,10,31.9,Clear
2022-12-23,01:00,Cow_9,11,2,2,31.9,Clear
2022-12-23,01:00,Cow_10,9,2,4,31.9,Clear
2022-12-23,01:15,Cow_1,14,1,0,32.2,Cloudy
