Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-04-18,00:00,Cow_1,5,4,6,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_2,0,0,0,15,27.7,Clear,Field B
2024-04-18,00:00,Cow_3,1,12,2,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_4,5,7,3,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_5,13,10,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_6,4,5,6,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_7,11,1,3,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_8,7,3,5,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_9,5,7,3,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_10,12,8,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_11,6,3,6,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_12,10,8,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_13,4,3,8,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_14,8,4,3,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_15,13,0,8,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_16,12,5,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_17,7,4,4,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_18,12,0,8,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_19,9,7,0,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_20,14,0,7,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_21,5,4,6,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_22,11,6,0,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_23,0,11,6,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_24,14,4,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_25,5,6,4,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_26,12,3,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_27,2,7,6,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_28,4,7,4,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_29,11,8,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_30,14,5,0,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_31,8,8,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_32,10,0,5,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_33,8,5,2,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_34,4,6,5,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_35,9,3,3,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_36,5,7,3,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_37,12,10,0,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_38,7,8,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_39,4,5,6,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_40,3,5,7,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_41,7,0,8,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_42,14,8,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_43,0,8,8,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_44,6,8,1,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_45,10,1,4,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_46,7,4,4,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_47,4,8,3,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_48,6,4,5,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_49,13,9,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_50,13,7,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_51,2,5,8,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_52,0,0,0,15,27.7,Clear,Field B
2024-04-18,00:00,Cow_53,12,0,4,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_54,13,4,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_55,7,9,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_56,11,1,3,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_57,13,0,6,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_58,13,12,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_59,7,4,4,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_60,12,10,0,0,27.7,Clear,Field A
2024-04-18,00:00,Cow_61,12,7,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_62,0,0,0,15,27.7,Clear,Field B
2024-04-18,00:00,Cow_63,12,5,0,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_64,10,0,8,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_65,13,4,0,0,27.7,Clear,Field B
2024-04-18,00:00,Cow_66,0,0,0,15,27.7,Clear,Field C
2024-04-18,00:00,Cow_67,8,7,0,0,27.7,Clear,Field C
2024-04-18,00:00,Cow_68,0,0,0,15,27.7,Clear,Field B
2024-04-18,00:00,Cow_69,3,6,6,0,27.7,Clear,Field B
