Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-04-13,00:00,Cow_1,9,1,5,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_2,0,0,0,15,30.5,Clear,Field C
2024-04-13,00:00,Cow_3,13,0,10,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_4,0,8,7,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_5,14,0,3,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_6,0,9,10,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_7,10,4,1,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_8,5,6,4,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_9,2,5,8,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_10,3,8,4,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_11,0,10,8,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_12,7,3,5,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_13,10,5,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_14,8,4,3,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_15,12,4,0,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_16,7,5,3,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_17,8,11,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_18,14,0,3,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_19,6,4,5,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_20,0,0,0,15,30.5,Clear,Field C
2024-04-13,00:00,Cow_21,12,0,3,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_22,7,4,4,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_23,5,4,6,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_24,9,0,10,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_25,11,7,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_26,7,3,5,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_27,0,0,0,15,30.5,Clear,Field C
2024-04-13,00:00,Cow_28,5,5,5,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_29,8,10,0,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_30,1,8,6,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_31,0,0,0,15,30.5,Clear,Field B
2024-04-13,00:00,Cow_32,8,7,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_33,6,5,4,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_34,14,0,7,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_35,7,5,3,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_36,10,0,7,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_37,9,5,1,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_38,0,0,0,15,30.5,Clear,Field A
2024-04-13,00:00,Cow_39,1,10,4,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_40,9,0,8,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_41,2,10,3,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_42,11,3,1,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_43,9,5,1,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_44,5,3,7,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_45,9,3,3,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_46,9,10,0,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_47,0,0,0,15,30.5,Clear,Field A
2024-04-13,00:00,Cow_48,13,0,9,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_49,10,8,0,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_50,2,10,3,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_51,6,10,0,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_52,0,7,8,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_53,8,2,5,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_54,13,6,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_55,4,3,8,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_56,9,0,6,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_57,8,1,6,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_58,2,7,6,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_59,9,3,3,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_60,10,7,0,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_61,5,6,4,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_62,6,10,0,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_63,5,3,7,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_64,9,6,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_65,13,10,0,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_66,13,9,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_67,4,7,4,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_68,4,6,5,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_69,6,6,3,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_70,4,6,5,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_71,0,7,8,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_72,6,8,1,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_73,12,0,4,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_74,0,0,0,15,30.5,Clear,Field A
2024-04-13,00:00,Cow_75,13,3,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_76,5,6,4,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_77,7,4,4,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_78,1,10,4,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_79,3,6,6,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_80,2,10,3,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_81,2,5,8,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_82,6,3,6,0,30.5,Clear,Field C
2024-04-13,00:00,Cow_83,2,9,4,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_84,3,9,3,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_85,12,4,0,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_86,0,0,0,15,30.5,Clear,Field B
2024-04-13,00:00,Cow_87,14,9,0,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_88,10,5,0,0,30.5,Clear,Field A
2024-04-13,00:00,Cow_89,6,1,8,0,30.5,Clear,Field B
2024-04-13,00:00,Cow_90,11,0,5,0,30.5,Clear,Field A
