Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-06-24,00:00,Cow_1,11,0,6,0,30.4,Clear,Field B
2023-06-24,00:00,Cow_2,10,0,5,0,30.4,Clear,Field A
2023-06-24,00:00,Cow_3,12,0,6,0,30.4,Clear,Field C
2023-06-24,00:00,Cow_4,11,0,4,0,30.4,Clear,Field C
2023-06-24,00:00,Cow_5,10,1,4,0,30.4,Clear,Field C
2023-06-24,00:00,Cow_6,9,1,5,0,30.4,Clear,Field C
2023-06-24,00:00,Cow_7,10,1,4,0,30.4,Clear,Field A
2023-06-24,00:00,Cow_8,11,0,4,0,30.4,Clear,Field B
2023-06-24,00:00,Cow_9,9,1,5,0,30.4,Clear,Field C
2023-06-24,00:00,Cow_10,11,0,6,0,30.4,Clear,Field A
2023-06-24,00:15,Cow_1,0,0,0,15,28.9,Sunny,Field C
2023-06-24,00:15,Cow_2,10,1,4,0,28.9,Sunny,Field B
2023-06-24,00:15,Cow_3,8,2,5,0,28.9,Sunny,Field B
2023-06-24,00:15,Cow_4,11,0,6,0,28.9,Sunny,Field B
2023-06-24,00:15,Cow_5,0,0,0,15,28.9,Sunny,Field A
2023-06-24,00:15,Cow_6,11,0,4,0,28.9,Sunny,Field C
2023-06-24,00:15,Cow_7,10,0,5,0,28.9,Sunny,Field A
2023-06-24,00:15,Cow_8,8,3,4,0,28.9,Sunny,Field B
2023-06-24,00:15,Cow_9,11,0,6,0,28.9,Sunny,Field C
2023-06-24,00:15,Cow_10,8,1,6,0,28.9,Sunny,Field C
2023-06-24,00:30,Cow_1,10,0,6,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_2,8,1,6,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_3,9,2,4,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_4,8,2,5,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_5,12,0,5,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_6,10,0,6,0,33.8,Rainy,Field C
2023-06-24,00:30,Cow_7,9,0,6,0,33.8,Rainy,Field C
2023-06-24,00:30,Cow_8,10,1,4,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_9,11,0,6,0,33.8,Rainy,Field B
2023-06-24,00:30,Cow_10,12,0,5,0,33.8,Rainy,Field A
2023-06-24,00:45,Cow_1,0,0,0,15,26.5,Rainy,Field C
2023-06-24,00:45,Cow_2,0,0,0,15,26.5,Rainy,Field A
2023-06-24,00:45,Cow_3,0,0,0,15,26.5,Rainy,Field A
2023-06-24,00:45,Cow_4,12,0,4,0,26.5,Rainy,Field C
2023-06-24,00:45,Cow_5,12,0,4,0,26.5,Rainy,Field C
2023-06-24,00:45,Cow_6,0,0,0,15,26.5,Rainy,Field B
2023-06-24,00:45,Cow_7,11,0,4,0,26.5,Rainy,Field C
2023-06-24,00:45,Cow_8,11,0,4,0,26.5,Rainy,Field B
