Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-06-05,00:00,Cow_1,12,0,5,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_2,9,2,4,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_3,5,6,4,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_4,0,10,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_5,13,10,0,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_6,4,6,5,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_7,8,0,8,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_8,5,3,7,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_9,14,0,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_10,3,7,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_11,8,0,7,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_12,9,1,5,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_13,6,4,5,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_14,9,8,0,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_15,7,2,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_16,4,3,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_17,11,1,3,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_18,0,0,0,15,25.3,Clear,Field B
2023-06-05,00:00,Cow_19,9,1,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_20,8,2,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_21,10,0,6,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_22,5,8,2,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_23,9,8,0,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_24,1,10,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_25,7,4,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_26,0,7,8,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_27,6,4,5,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_28,7,4,4,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_29,0,0,0,15,25.3,Clear,Field B
2023-06-05,00:00,Cow_30,10,0,8,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_31,12,0,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_32,9,0,8,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_33,11,0,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_34,5,3,7,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_35,8,3,4,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_36,10,6,0,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_37,5,2,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_38,3,8,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_39,2,8,5,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_40,7,3,5,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_41,6,3,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_42,0,9,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_43,6,1,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_44,10,7,0,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_45,7,4,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_46,14,0,8,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_47,6,3,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_48,0,0,0,15,25.3,Clear,Field C
2023-06-05,00:00,Cow_49,7,3,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_50,5,3,7,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_51,1,8,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_52,0,10,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_53,11,10,0,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_54,7,8,0,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_55,7,5,3,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_56,11,0,4,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_57,2,6,7,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_58,10,9,0,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_59,5,4,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_60,14,10,0,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_61,5,4,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_62,14,0,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_63,6,6,3,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_64,0,9,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_65,0,0,0,15,25.3,Clear,Field B
2023-06-05,00:00,Cow_66,0,8,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_67,4,4,7,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_68,13,0,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_69,8,4,3,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_70,8,0,7,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_71,7,9,0,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_72,7,5,3,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_73,14,0,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_74,0,0,0,15,25.3,Clear,Field A
2023-06-05,00:00,Cow_75,6,6,3,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_76,9,2,4,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_77,0,10,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_78,3,4,8,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_79,1,9,5,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_80,7,6,2,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_81,7,4,4,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_82,3,4,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_83,10,0,7,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_84,11,1,3,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_85,7,5,3,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_86,8,2,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_87,9,1,5,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_88,6,6,3,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_89,0,0,0,15,25.3,Clear,Field A
2023-06-05,00:00,Cow_90,11,0,6,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_91,4,5,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_92,2,9,4,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_93,10,0,7,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_94,13,0,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_95,5,7,3,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_96,7,0,8,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_97,6,2,7,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_98,0,10,6,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_99,9,2,4,0,25.3,Clear,Field C
2023-06-05,00:00,Cow_100,7,5,3,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_101,3,6,6,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_102,10,1,4,0,25.3,Clear,Field B
2023-06-05,00:00,Cow_103,9,6,0,0,25.3,Clear,Field A
2023-06-05,00:00,Cow_104,5,3,7,0,25.3,Clear,Field C
