Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-08-10,00:00,Cow_1,6,6,3,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_2,6,4,5,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_3,3,5,7,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_4,5,4,6,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_5,6,6,3,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_6,5,4,6,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_7,0,0,0,15,27.6,Rainy,Field B
2022-08-10,00:00,Cow_8,13,6,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_9,9,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_10,0,10,5,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_11,6,5,4,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_12,8,5,2,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_13,14,0,7,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_14,12,0,3,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_15,6,9,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_16,0,0,0,15,27.6,Rainy,Field A
2022-08-10,00:00,Cow_17,5,7,3,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_18,10,0,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_19,6,12,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_20,11,0,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_21,13,0,3,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_22,5,10,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_23,12,0,8,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_24,11,4,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_25,14,0,9,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_26,1,6,8,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_27,10,1,4,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_28,0,9,7,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_29,14,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_30,5,7,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_31,10,0,5,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_32,13,0,8,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_33,6,6,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_34,6,1,8,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_35,8,4,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_36,12,0,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_37,13,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_38,11,0,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_39,9,3,3,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_40,14,6,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_41,3,6,6,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_42,14,0,5,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_43,0,10,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_44,1,7,7,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_45,1,7,7,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_46,0,9,8,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_47,13,0,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_48,11,5,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_49,11,0,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_50,3,5,7,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_51,8,7,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_52,1,9,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_53,6,2,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_54,12,8,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_55,14,0,5,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_56,0,0,0,15,27.6,Rainy,Field C
2022-08-10,00:00,Cow_57,2,10,3,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_58,0,11,8,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_59,0,10,8,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_60,14,5,0,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_61,13,10,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_62,10,3,2,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_63,9,7,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_64,0,0,0,15,27.6,Rainy,Field B
2022-08-10,00:00,Cow_65,5,5,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_66,0,10,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_67,12,8,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_68,11,8,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_69,14,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_70,3,9,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_71,13,0,10,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_72,13,9,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_73,12,6,0,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_74,2,6,7,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_75,6,8,1,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_76,14,0,5,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_77,0,0,0,15,27.6,Rainy,Field B
2022-08-10,00:00,Cow_78,10,0,8,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_79,6,6,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_80,6,4,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_81,8,3,4,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_82,14,4,0,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_83,6,4,5,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_84,8,9,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_85,11,0,6,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_86,6,3,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_87,14,7,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_88,13,4,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_89,5,6,4,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_90,14,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_91,8,2,5,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_92,0,0,0,15,27.6,Rainy,Field A
2022-08-10,00:00,Cow_93,10,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_94,1,8,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_95,2,10,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_96,2,10,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_97,2,10,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_98,5,8,2,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_99,2,10,3,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_100,1,8,6,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_101,10,8,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_102,0,0,0,15,27.6,Rainy,Field B
2022-08-10,00:00,Cow_103,7,5,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_104,10,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_105,12,6,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_106,4,5,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_107,8,1,6,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_108,0,8,7,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_109,7,4,4,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_110,11,1,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_111,6,5,4,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_112,9,6,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_113,7,0,8,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_114,5,7,3,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_115,11,0,8,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_116,14,3,0,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_117,13,5,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_118,14,0,3,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_119,8,10,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_120,14,0,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_121,10,0,6,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_122,12,3,0,0,27.6,Rainy,Field A
2022-08-10,00:00,Cow_123,14,6,0,0,27.6,Rainy,Field B
2022-08-10,00:00,Cow_124,6,2,7,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_125,7,4,4,0,27.6,Rainy,Field C
2022-08-10,00:00,Cow_126,6,6,3,0,27.6,Rainy,Field A
