Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-05-20,00:00,Cow_1,3,12,0,27.3,Rainy
2023-05-20,00:00,Cow_2,2,12,1,27.3,Rainy
2023-05-20,00:00,Cow_3,0,13,2,27.3,Rainy
2023-05-20,00:00,Cow_4,6,2,7,27.3,Rainy
2023-05-20,00:00,Cow_5,6,8,1,27.3,Rainy
2023-05-20,00:00,Cow_6,14,1,0,27.3,Rainy
2023-05-20,00:00,Cow_7,1,6,8,27.3,Rainy
2023-05-20,00:00,Cow_8,7,0,8,27.3,Rainy
2023-05-20,00:00,Cow_9,12,1,2,27.3,Rainy
2023-05-20,00:00,Cow_10,1,10,4,27.3,Rainy
2023-05-20,00:15,Cow_1,11,2,2,32.2,Rainy
2023-05-20,00:15,Cow_2,5,7,3,32.2,Rainy
2023-05-20,00:15,Cow_3,0,4,11,32.2,Rainy
2023-05-20,00:15,Cow_4,8,2,5,32.2,Rainy
2023-05-20,00:15,Cow_5,7,6,2,32.2,Rainy
2023-05-20,00:15,Cow_6,15,0,0,32.2,Rainy
2023-05-20,00:15,Cow_7,12,1,2,32.2,Rainy
2023-05-20,00:15,Cow_8,3,5,7,32.2,Rainy
2023-05-20,00:15,Cow_9,8,3,4,32.2,Rainy
2023-05-20,00:15,Cow_10,15,0,0,32.2,Rainy
2023-05-20,00:30,Cow_1,1,14,0,25.4,Sunny
2023-05-20,00:30,Cow_2,11,1,3,25.4,Sunny
2023-05-20,00:30,Cow_3,5,1,9,25.4,Sunny
2023-05-20,00:30,Cow_4,4,6,5,25.4,Sunny
2023-05-20,00:30,Cow_5,4,7,4,25.4,Sunny
2023-05-20,00:30,Cow_6,5,8,2,25.4,Sunny
2023-05-20,00:30,Cow_7,3,9,3,25.4,Sunny
2023-05-20,00:30,Cow_8,0,9,6,25.4,Sunny
2023-05-20,00:30,Cow_9,12,3,0,25.4,Sunny
2023-05-20,00:30,Cow_10,6,7,2,25.4,Sunny
2023-05-20,00:45,Cow_1,6,4,5,25.2,Sunny
2023-05-20,00:45,Cow_2,12,0,3,25.2,Sunny
2023-05-20,00:45,Cow_3,14,1,0,25.2,Sunny
2023-05-20,00:45,Cow_4,1,4,10,25.2,Sunny
2023-05-20,00:45,Cow_5,0,3,12,25.2,Sunny
2023-05-20,00:45,Cow_6,4,4,7,25.2,Sunny
2023-05-20,00:45,Cow_7,12,0,3,25.2,Sunny
2023-05-20,00:45,Cow_8,10,0,5,25.2,Sunny
2023-05-20,00:45,Cow_9,11,3,1,25.2,Sunny
2023-05-20,00:45,Cow_10,1,5,9,25.2,Sunny
2023-05-20,01:00,Cow_1,6,7,2,34.1,Rainy
2023-05-20,01:00,Cow_2,14,1,0,34.1,Rainy
2023-05-20,01:00,Cow_3,1,12,2,34.1,Rainy
2023-05-20,01:00,Cow_4,15,0,0,34.1,Rainy
2023-05-20,01:00,Cow_5,15,0,0,34.1,Rainy
2023-05-20,01:00,Cow_6,14,0,1,34.1,Rainy
2023-05-20,01:00,Cow_7,1,14,0,34.1,Rainy
2023-05-20,01:00,Cow_8,12,0,3,34.1,Rainy
2023-05-20,01:00,Cow_9,14,1,0,34.1,Rainy
2023-05-20,01:00,Cow_10,7,7,1,34.1,Rainy
2023-05-20,01:15,Cow_1,7,2,6,33.3,Cloudy
2023-05-20,01:15,Cow_2,1,9,5,33.3,Cloudy
2023-05-20,01:15,Cow_3,14,0,1,33.3,Cloudy
2023-05-20,01:15,Cow_4,12,1,2,33.3,Cloudy
2023-05-20,01:15,Cow_5,11,0,4,33.3,Cloudy
2023-05-20,01:15,Cow_6,13,2,0,33.3,Cloudy
2023-05-20,01:15,Cow_7,3,3,9,33.3,Cloudy
2023-05-20,01:15,Cow_8,0,15,0,33.3,Cloudy
2023-05-20,01:15,Cow_9,9,6,0,33.3,Cloudy
2023-05-20,01:15,Cow_10,5,2,8,33.3,Cloudy
2023-05-20,01:30,Cow_1,14,1,0,32.1,Rainy
2023-05-20,01:30,Cow_2,0,13,2,32.1,Rainy
2023-05-20,01:30,Cow_3,15,0,0,32.1,Rainy
2023-05-20,01:30,Cow_4,13,1,1,32.1,Rainy
2023-05-20,01:30,Cow_5,4,7,4,32.1,Rainy
2023-05-20,01:30,Cow_6,7,2,6,32.1,Rainy
2023-05-20,01:30,Cow_7,11,3,1,32.1,Rainy
2023-05-20,01:30,Cow_8,4,0,11,32.1,Rainy
2023-05-20,01:30,Cow_9,9,3,3,32.1,Rainy
2023-05-20,01:30,Cow_10,3,11,1,32.1,Rainy
2023-05-20,01:45,Cow_1,8,2,5,34.5,Cloudy
2023-05-20,01:45,Cow_2,8,0,7,34.5,Cloudy
2023-05-20,01:45,Cow_3,9,5,1,34.5,Cloudy
2023-05-20,01:45,Cow_4,9,1,5,34.5,Cloudy
2023-05-20,01:45,Cow_5,3,4,8,34.5,Cloudy
2023-05-20,01:45,Cow_6,15,0,0,34.5,Cloudy
2023-05-20,01:45,Cow_7,6,5,4,34.5,Cloudy
2023-05-20,01:45,Cow_8,10,3,2,34.5,Cloudy
2023-05-20,01:45,Cow_9,15,0,0,34.5,Cloudy
2023-05-20,01:45,Cow_10,13,0,2,34.5,Cloudy
2023-05-20,02:00,Cow_1,1,9,5,27.3,Cloudy
2023-05-20,02:00,Cow_2,7,6,2,27.3,Cloudy
2023-05-20,02:00,Cow_3,14,0,1,27.3,Cloudy
2023-05-20,02:00,Cow_4,1,10,4,27.3,Cloudy
2023-05-20,02:00,Cow_5,3,2,10,27.3,Cloudy
2023-05-20,02:00,Cow_6,14,0,1,27.3,Cloudy
2023-05-20,02:00,Cow_7,1,2,12,27.3,Cloudy
2023-05-20,02:00,Cow_8,15,0,0,27.3,Cloudy
