Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-10-31,00:00,Cow_1,12,3,0,30.3,Sunny,
2023-10-31,00:00,Cow_2,6,3,6,30.3,Sunny,
2023-10-31,00:00,Cow_3,12,0,3,30.3,Sunny,
2023-10-31,00:00,Cow_4,2,9,4,30.3,Sunny,
2023-10-31,00:00,Cow_5,3,1,11,30.3,Sunny,
2023-10-31,00:00,Cow_6,11,1,3,30.3,Sunny,
2023-10-31,00:00,Cow_7,7,1,7,30.3,Sunny,
2023-10-31,00:00,Cow_8,6,2,7,30.3,Sunny,
2023-10-31,00:00,Cow_9,15,0,0,30.3,Sunny,
2023-10-31,00:00,Cow_10,9,3,3,30.3,Sunny,
2023-10-31,00:15,Cow_1,8,4,3,25.1,Clear,
2023-10-31,00:15,Cow_2,0,6,9,25.1,Clear,
2023-10-31,00:15,Cow_3,0,12,3,25.1,Clear,
2023-10-31,00:15,Cow_4,15,0,0,25.1,Clear,
2023-10-31,00:15,Cow_5,11,0,4,25.1,Clear,
2023-10-31,00:15,Cow_6,10,5,0,25.1,Clear,
2023-10-31,00:15,Cow_7,1,9,5,25.1,Clear,
2023-10-31,00:15,Cow_8,6,6,3,25.1,Clear,
2023-10-31,00:15,Cow_9,3,11,1,25.1,Clear,
2023-10-31,00:15,Cow_10,13,1,1,25.1,Clear,
2023-10-31,00:30,Cow_1,4,10,1,30.4,Clear,
2023-10-31,00:30,Cow_2,3,8,4,30.4,Clear,
2023-10-31,00:30,Cow_3,9,3,3,30.4,Clear,
2023-10-31,00:30,Cow_4,0,4,11,30.4,Clear,
2023-10-31,00:30,Cow_5,10,3,2,30.4,Clear,
2023-10-31,00:30,Cow_6,14,0,1,30.4,Clear,
2023-10-31,00:30,Cow_7,15,0,0,30.4,Clear,
2023-10-31,00:30,Cow_8,3,4,8,30.4,Clear,
2023-10-31,00:30,Cow_9,6,7,2,30.4,Clear,
2023-10-31,00:30,Cow_10,1,1,13,30.4,Clear,
2023-10-31,00:45,Cow_1,7,4,4,25.6,Clear,
2023-10-31,00:45,Cow_2,8,5,2,25.6,Clear,
2023-10-31,00:45,Cow_3,8,5,2,25.6,Clear,
2023-10-31,00:45,Cow_4,6,5,4,25.6,Clear,
2023-10-31,00:45,Cow_5,8,0,7,25.6,Clear,
2023-10-31,00:45,Cow_6,6,4,5,25.6,Clear,
2023-10-31,00:45,Cow_7,14,0,1,25.6,Clear,
2023-10-31,00:45,Cow_8,13,0,2,25.6,Clear,
2023-10-31,00:45,Cow_9,8,0,7,25.6,Clear,
2023-10-31,00:45,Cow_10,3,1,11,25.6,Clear,
2023-10-31,01:00,Cow_1,2,6,7,32.2,Cloudy,
2023-10-31,01:00,Cow_2,11,4,0,32.2,Cloudy,
2023-10-31,01:00,Cow_3,0,14,1,32.2,Cloudy,
2023-10-31,01:00,Cow_4,13,1,1,32.2,Cloudy,
2023-10-31,01:00,Cow_5,4,8,3,32.2,Cloudy,
2023-10-31,01:00,Cow_6,4,0,11,32.2,Cloudy,
2023-10-31,01:00,Cow_7,3,4,8,32.2,Cloudy,
2023-10-31,01:00,Cow_8,5,4,6,32.2,Cloudy,
2023-10-31,01:00,Cow_9,9,2,4,32.2,Cloudy,
2023-10-31,01:00,Cow_10,13,0,2,32.2,Cloudy,
2023-10-31,01:15,Cow_1,7,3,5,27.4,Cloudy,
2023-10-31,01:15,Cow_2,9,2,4,27.4,Cloudy,
2023-10-31,01:15,Cow_3,11,4,0,27.4,Cloudy,
2023-10-31,01:15,Cow_4,7,4,4,27.4,Cloudy,
2023-10-31,01:15,Cow_5,2,0,13,27.4,Cloudy,
2023-10-31,01:15,Cow_6,10,0,5,27.4,Cloudy,
2023-10-31,01:15,Cow_7,13,2,0,27.4,Cloudy,
2023-10-31,01:15,Cow_8,9,3,3,27.4,Cloudy,
2023-10-31,01:15,Cow_9,12,2,1,27.4,Cloudy,
2023-10-31,01:15,Cow_10,14,0,1,27.4,Cloudy,
2023-10-31,01:30,Cow_1,11,3,1,29.1,Clear,
2023-10-31,01:30,Cow_2,10,4,1,29.1,Clear,
2023-10-31,01:30,Cow_3,0,5,10,29.1,Clear,
