Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-04-02,00:00,Cow_1,12,1,2,25.9,Clear,
2024-04-02,00:00,Cow_2,7,4,4,25.9,Clear,
2024-04-02,00:00,Cow_3,11,3,1,25.9,Clear,
2024-04-02,00:00,Cow_4,11,4,0,25.9,Clear,
2024-04-02,00:00,Cow_5,1,12,2,25.9,Clear,
2024-04-02,00:00,Cow_6,1,6,8,25.9,Clear,
2024-04-02,00:00,Cow_7,15,0,0,25.9,Clear,
2024-04-02,00:00,Cow_8,4,7,4,25.9,Clear,
2024-04-02,00:00,Cow_9,1,11,3,25.9,Clear,
2024-04-02,00:00,Cow_10,9,5,1,25.9,Clear,
2024-04-02,00:15,Cow_1,12,1,2,29.2,Cloudy,
2024-04-02,00:15,Cow_2,11,1,3,29.2,Cloudy,
2024-04-02,00:15,Cow_3,5,1,9,29.2,Cloudy,
2024-04-02,00:15,Cow_4,5,4,6,29.2,Cloudy,
2024-04-02,00:15,Cow_5,11,4,0,29.2,Cloudy,
2024-04-02,00:15,Cow_6,4,11,0,29.2,Cloudy,
2024-04-02,00:15,Cow_7,13,0,2,29.2,Cloudy,
2024-04-02,00:15,Cow_8,3,8,4,29.2,Cloudy,
2024-04-02,00:15,Cow_9,8,1,6,29.2,Cloudy,
2024-04-02,00:15,Cow_10,4,6,5,29.2,Cloudy,
2024-04-02,00:30,Cow_1,4,7,4,26.6,Rainy,
2024-04-02,00:30,Cow_2,2,8,5,26.6,Rainy,
2024-04-02,00:30,Cow_3,3,12,0,26.6,Rainy,
2024-04-02,00:30,Cow_4,15,0,0,26.6,Rainy,
2024-04-02,00:30,Cow_5,12,2,1,26.6,Rainy,
2024-04-02,00:30,Cow_6,0,12,3,26.6,Rainy,
2024-04-02,00:30,Cow_7,6,8,1,26.6,Rainy,
2024-04-02,00:30,Cow_8,15,0,0,26.6,Rainy,
2024-04-02,00:30,Cow_9,15,0,0,26.6,Rainy,
2024-04-02,00:30,Cow_10,8,5,2,26.6,Rainy,
2024-04-02,00:45,Cow_1,14,1,0,27.4,Sunny,
2024-04-02,00:45,Cow_2,10,1,4,27.4,Sunny,
2024-04-02,00:45,Cow_3,12,2,1,27.4,Sunny,
2024-04-02,00:45,Cow_4,11,1,3,27.4,Sunny,
2024-04-02,00:45,Cow_5,14,0,1,27.4,Sunny,
2024-04-02,00:45,Cow_6,5,4,6,27.4,Sunny,
2024-04-02,00:45,Cow_7,10,0,5,27.4,Sunny,
2024-04-02,00:45,Cow_8,12,1,2,27.4,Sunny,
2024-04-02,00:45,Cow_9,7,3,5,27.4,Sunny,
2024-04-02,00:45,Cow_10,4,6,5,27.4,Sunny,
2024-04-02,01:00,Cow_1,11,3,1,31.9,Cloudy,
2024-04-02,01:00,Cow_2,3,5,7,31.9,Cloudy,
2024-04-02,01:00,Cow_3,8,1,6,31.9,Cloudy,
2024-04-02,01:00,Cow_4,3,1,11,31.9,Cloudy,
2024-04-02,01:00,Cow_5,8,3,4,31.9,Cloudy,
2024-04-02,01:00,Cow_6,6,0,9,31.9,Cloudy,
2024-04-02,01:00,Cow_7,11,0,4,31.9,Cloudy,
2024-04-02,01:00,Cow_8,12,0,3,31.9,Cloudy,
2024-04-02,01:00,Cow_9,15,0,0,31.9,Cloudy,
2024-04-02,01:00,Cow_10,15,0,0,31.9,Cloudy,
2024-04-02,01:15,Cow_1,1,5,9,25.8,Sunny,
2024-04-02,01:15,Cow_2,8,4,3,25.8,Sunny,
2024-04-02,01:15,Cow_3,13,2,0,25.8,Sunny,
2024-04-02,01:15,Cow_4,15,0,0,25.8,Sunny,
2024-04-02,01:15,Cow_5,10,5,0,25.8,Sunny,
2024-04-02,01:15,Cow_6,5,0,10,25.8,Sunny,
2024-04-02,01:15,Cow_7,9,6,0,25.8,Sunny,
2024-04-02,01:15,Cow_8,10,1,4,25.8,Sunny,
2024-04-02,01:15,Cow_9,13,2,0,25.8,Sunny,
2024-04-02,01:15,Cow_10,14,1,0,25.8,Sunny,
2024-04-02,01:30,Cow_1,14,1,0,32.4,Cloudy,
2024-04-02,01:30,Cow_2,13,1,1,32.4,Cloudy,
2024-04-02,01:30,Cow_3,4,5,6,32.4,Cloudy,
2024-04-02,01:30,Cow_4,13,2,0,32.4,Cloudy,
2024-04-02,01:30,Cow_5,10,4,1,32.4,Cloudy,
2024-04-02,01:30,Cow_6,4,2,9,32.4,Cloudy,
2024-04-02,01:30,Cow_7,4,10,1,32.4,Cloudy,
2024-04-02,01:30,Cow_8,10,1,4,32.4,Cloudy,
2024-04-02,01:30,Cow_9,1,11,3,32.4,Cloudy,
2024-04-02,01:30,Cow_10,2,2,11,32.4,Cloudy,
2024-04-02,01:45,Cow_1,15,0,0,25.3,Clear,
2024-04-02,01:45,Cow_2,2,1,12,25.3,Clear,
2024-04-02,01:45,Cow_3,15,0,0,25.3,Clear,
2024-04-02,01:45,Cow_4,12,3,0,25.3,Clear,
2024-04-02,01:45,Cow_5,8,3,4,25.3,Clear,
2024-04-02,01:45,Cow_6,9,5,1,25.3,Clear,
2024-04-02,01:45,Cow_7,7,8,0,25.3,Clear,
2024-04-02,01:45,Cow_8,10,0,5,25.3,Clear,
2024-04-02,01:45,Cow_9,0,10,5,25.3,Clear,
2024-04-02,01:45,Cow_10,15,0,0,25.3,Clear,
2024-04-02,02:00,Cow_1,15,0,0,32.5,Rainy,
2024-04-02,02:00,Cow_2,12,0,3,32.5,Rainy,
2024-04-02,02:00,Cow_3,10,3,2,32.5,Rainy,
2024-04-02,02:00,Cow_4,11,4,0,32.5,Rainy,
2024-04-02,02:00,Cow_5,9,5,1,32.5,Rainy,
2024-04-02,02:00,Cow_6,13,1,1,32.5,Rainy,
2024-04-02,02:00,Cow_7,0,13,2,32.5,Rainy,
2024-04-02,02:00,Cow_8,13,1,1,32.5,Rainy,
2024-04-02,02:00,Cow_9,0,7,8,32.5,Rainy,
2024-04-02,02:00,Cow_10,9,4,2,32.5,Rainy,
2024-04-02,02:15,Cow_1,4,3,8,31.9,Sunny,
2024-04-02,02:15,Cow_2,6,5,4,31.9,Sunny,
2024-04-02,02:15,Cow_3,13,0,2,31.9,Sunny,
2024-04-02,02:15,Cow_4,5,10,0,31.9,Sunny,
2024-04-02,02:15,Cow_5,9,0,6,31.9,Sunny,
2024-04-02,02:15,Cow_6,10,4,1,31.9,Sunny,
2024-04-02,02:15,Cow_7,10,0,5,31.9,Sunny,
2024-04-02,02:15,Cow_8,2,2,11,31.9,Sunny,
2024-04-02,02:15,Cow_9,3,8,4,31.9,Sunny,
2024-04-02,02:15,Cow_10,15,0,0,31.9,Sunny,
2024-04-02,02:30,Cow_1,6,7,2,26.9,Sunny,
2024-04-02,02:30,Cow_2,15,0,0,26.9,Sunny,
2024-04-02,02:30,Cow_3,2,9,4,26.9,Sunny,
2024-04-02,02:30,Cow_4,2,4,9,26.9,Sunny,
2024-04-02,02:30,Cow_5,10,3,2,26.9,Sunny,
2024-04-02,02:30,Cow_6,2,7,6,26.9,Sunny,
2024-04-02,02:30,Cow_7,6,3,6,26.9,Sunny,
2024-04-02,02:30,Cow_8,1,2,12,26.9,Sunny,
2024-04-02,02:30,Cow_9,6,4,5,26.9,Sunny,
2024-04-02,02:30,Cow_10,5,9,1,26.9,Sunny,
2024-04-02,02:45,Cow_1,11,0,4,30.7,Clear,
2024-04-02,02:45,Cow_2,10,5,0,30.7,Clear,
2024-04-02,02:45,Cow_3,7,2,6,30.7,Clear,
2024-04-02,02:45,Cow_4,14,0,1,30.7,Clear,
2024-04-02,02:45,Cow_5,12,2,1,30.7,Clear,
2024-04-02,02:45,Cow_6,11,3,1,30.7,Clear,
2024-04-02,02:45,Cow_7,13,2,0,30.7,Clear,
2024-04-02,02:45,Cow_8,14,0,1,30.7,Clear,
2024-04-02,02:45,Cow_9,3,7,5,30.7,Clear,
2024-04-02,02:45,Cow_10,8,6,1,30.7,Clear,
2024-04-02,03:00,Cow_1,5,4,6,27.5,Clear,
2024-04-02,03:00,Cow_2,6,2,7,27.5,Clear,
2024-04-02,03:00,Cow_3,6,0,9,27.5,Clear,
2024-04-02,03:00,Cow_4,11,1,3,27.5,Clear,
2024-04-02,03:00,Cow_5,10,3,2,27.5,Clear,
2024-04-02,03:00,Cow_6,10,3,2,27.5,Clear,
2024-04-02,03:00,Cow_7,4,10,1,27.5,Clear,
2024-04-02,03:00,Cow_8,0,3,12,27.5,Clear,
2024-04-02,03:00,Cow_9,11,2,2,27.5,Clear,
2024-04-02,03:00,Cow_10,12,3,0,27.5,Clear,
2024-04-02,03:15,Cow_1,8,4,3,30.8,Rainy,
2024-04-02,03:15,Cow_2,9,2,4,30.8,Rainy,
2024-04-02,03:15,Cow_3,2,6,7,30.8,Rainy,
2024-04-02,03:15,Cow_4,14,0,1,30.8,Rainy,
2024-04-02,03:15,Cow_5,1,5,9,30.8,Rainy,
2024-04-02,03:15,Cow_6,15,0,0,30.8,Rainy,
2024-04-02,03:15,Cow_7,15,0,0,30.8,Rainy,
2024-04-02,03:15,Cow_8,1,10,4,30.8,Rainy,
2024-04-02,03:15,Cow_9,0,1,14,30.8,Rainy,
2024-04-02,03:15,Cow_10,8,0,7,30.8,Rainy,
2024-04-02,03:30,Cow_1,7,4,4,31.6,Cloudy,
2024-04-02,03:30,Cow_2,4,1,10,31.6,Cloudy,
2024-04-02,03:30,Cow_3,9,4,2,31.6,Cloudy,
2024-04-02,03:30,Cow_4,7,1,7,31.6,Cloudy,
2024-04-02,03:30,Cow_5,10,5,0,31.6,Cloudy,
2024-04-02,03:30,Cow_6,1,2,12,31.6,Cloudy,
2024-04-02,03:30,Cow_7,5,10,0,31.6,Cloudy,
2024-04-02,03:30,Cow_8,0,9,6,31.6,Cloudy,
2024-04-02,03:30,Cow_9,14,0,1,31.6,Cloudy,
2024-04-02,03:30,Cow_10,11,3,1,31.6,Cloudy,
2024-04-02,03:45,Cow_1,14,0,1,32.2,Rainy,
2024-04-02,03:45,Cow_2,4,2,9,32.2,Rainy,
2024-04-02,03:45,Cow_3,3,9,3,32.2,Rainy,
2024-04-02,03:45,Cow_4,7,1,7,32.2,Rainy,
2024-04-02,03:45,Cow_5,6,3,6,32.2,Rainy,
2024-04-02,03:45,Cow_6,12,1,2,32.2,Rainy,
2024-04-02,03:45,Cow_7,9,1,5,32.2,Rainy,
2024-04-02,03:45,Cow_8,10,1,4,32.2,Rainy,
2024-04-02,03:45,Cow_9,11,2,2,32.2,Rainy,
2024-04-02,03:45,Cow_10,2,11,2,32.2,Rainy,
2024-04-02,04:00,Cow_1,11,4,0,33.3,Rainy,
2024-04-02,04:00,Cow_2,6,8,1,33.3,Rainy,
2024-04-02,04:00,Cow_3,10,5,0,33.3,Rainy,
2024-04-02,04:00,Cow_4,10,1,4,33.3,Rainy,
2024-04-02,04:00,Cow_5,7,3,5,33.3,Rainy,
2024-04-02,04:00,Cow_6,11,2,2,33.3,Rainy,
2024-04-02,04:00,Cow_7,10,5,0,33.3,Rainy,
2024-04-02,04:00,Cow_8,13,1,1,33.3,Rainy,
2024-04-02,04:00,Cow_9,6,2,7,33.3,Rainy,
2024-04-02,04:00,Cow_10,15,0,0,33.3,Rainy,
2024-04-02,04:15,Cow_1,0,13,2,31.1,Rainy,
2024-04-02,04:15,Cow_2,9,5,1,31.1,Rainy,
2024-04-02,04:15,Cow_3,15,0,0,31.1,Rainy,
2024-04-02,04:15,Cow_4,1,11,3,31.1,Rainy,
2024-04-02,04:15,Cow_5,11,1,3,31.1,Rainy,
2024-04-02,04:15,Cow_6,15,0,0,31.1,Rainy,
2024-04-02,04:15,Cow_7,5,4,6,31.1,Rainy,
2024-04-02,04:15,Cow_8,11,1,3,31.1,Rainy,
2024-04-02,04:15,Cow_9,6,6,3,31.1,Rainy,
2024-04-02,04:15,Cow_10,6,6,3,31.1,Rainy,
2024-04-02,04:30,Cow_1,9,3,3,25.5,Cloudy,
2024-04-02,04:30,Cow_2,11,0,4,25.5,Cloudy,
2024-04-02,04:30,Cow_3,6,3,6,25.5,Cloudy,
2024-04-02,04:30,Cow_4,9,0,6,25.5,Cloudy,
2024-04-02,04:30,Cow_5,15,0,0,25.5,Cloudy,
2024-04-02,04:30,Cow_6,6,0,9,25.5,Cloudy,
2024-04-02,04:30,Cow_7,1,12,2,25.5,Cloudy,
2024-04-02,04:30,Cow_8,3,6,6,25.5,Cloudy,
2024-04-02,04:30,Cow_9,9,2,4,25.5,Cloudy,
2024-04-02,04:30,Cow_10,8,5,2,25.5,Cloudy,
2024-04-02,04:45,Cow_1,1,3,11,27.5,Clear,
2024-04-02,04:45,Cow_2,2,5,8,27.5,Clear,
2024-04-02,04:45,Cow_3,6,3,6,27.5,Clear,
2024-04-02,04:45,Cow_4,2,1,12,27.5,Clear,
2024-04-02,04:45,Cow_5,4,1,10,27.5,Clear,
2024-04-02,04:45,Cow_6,7,7,1,27.5,Clear,
2024-04-02,04:45,Cow_7,12,1,2,27.5,Clear,
2024-04-02,04:45,Cow_8,13,0,2,27.5,Clear,
2024-04-02,04:45,Cow_9,2,6,7,27.5,Clear,
2024-04-02,04:45,Cow_10,6,6,3,27.5,Clear,
2024-04-02,05:00,Cow_1,9,2,4,25.7,Cloudy,
2024-04-02,05:00,Cow_2,0,2,13,25.7,Cloudy,
2024-04-02,05:00,Cow_3,4,1,10,25.7,Cloudy,
2024-04-02,05:00,Cow_4,10,2,3,25.7,Cloudy,
2024-04-02,05:00,Cow_5,8,3,4,25.7,Cloudy,
2024-04-02,05:00,Cow_6,15,0,0,25.7,Cloudy,
2024-04-02,05:00,Cow_7,1,1,13,25.7,Cloudy,
2024-04-02,05:00,Cow_8,11,2,2,25.7,Cloudy,
2024-04-02,05:00,Cow_9,1,4,10,25.7,Cloudy,
2024-04-02,05:00,Cow_10,4,9,2,25.7,Cloudy,
2024-04-02,05:15,Cow_1,12,3,0,29.5,Clear,
2024-04-02,05:15,Cow_2,3,7,5,29.5,Clear,
2024-04-02,05:15,Cow_3,3,11,1,29.5,Clear,
2024-04-02,05:15,Cow_4,5,3,7,29.5,Clear,
2024-04-02,05:15,Cow_5,11,1,3,29.5,Clear,
2024-04-02,05:15,Cow_6,10,2,3,29.5,Clear,
2024-04-02,05:15,Cow_7,14,0,1,29.5,Clear,
2024-04-02,05:15,Cow_8,10,1,4,29.5,Clear,
2024-04-02,05:15,Cow_9,12,3,0,29.5,Clear,
2024-04-02,05:15,Cow_10,8,3,4,29.5,Clear,
2024-04-02,05:30,Cow_1,10,5,0,34.3,Rainy,
2024-04-02,05:30,Cow_2,10,1,4,34.3,Rainy,
2024-04-02,05:30,Cow_3,8,2,5,34.3,Rainy,
2024-04-02,05:30,Cow_4,11,4,0,34.3,Rainy,
2024-04-02,05:30,Cow_5,5,10,0,34.3,Rainy,
2024-04-02,05:30,Cow_6,14,0,1,34.3,Rainy,
2024-04-02,05:30,Cow_7,1,8,6,34.3,Rainy,
2024-04-02,05:30,Cow_8,2,2,11,34.3,Rainy,
2024-04-02,05:30,Cow_9,14,0,1,34.3,Rainy,
2024-04-02,05:30,Cow_10,13,2,0,34.3,Rainy,
2024-04-02,05:45,Cow_1,12,2,1,28.9,Clear,
2024-04-02,05:45,Cow_2,7,5,3,28.9,Clear,
2024-04-02,05:45,Cow_3,3,5,7,28.9,Clear,
2024-04-02,05:45,Cow_4,8,5,2,28.9,Clear,
2024-04-02,05:45,Cow_5,1,11,3,28.9,Clear,
2024-04-02,05:45,Cow_6,1,10,4,28.9,Clear,
2024-04-02,05:45,Cow_7,6,9,0,28.9,Clear,
2024-04-02,05:45,Cow_8,5,6,4,28.9,Clear,
2024-04-02,05:45,Cow_9,15,0,0,28.9,Clear,
2024-04-02,05:45,Cow_10,1,4,10,28.9,Clear,
2024-04-02,06:00,Cow_1,12,0,3,25.3,Clear,
2024-04-02,06:00,Cow_2,12,0,3,25.3,Clear,
2024-04-02,06:00,Cow_3,14,0,1,25.3,Clear,
2024-04-02,06:00,Cow_4,15,0,0,25.3,Clear,
2024-04-02,06:00,Cow_5,1,4,10,25.3,Clear,
2024-04-02,06:00,Cow_6,5,3,7,25.3,Clear,
2024-04-02,06:00,Cow_7,0,0,15,25.3,Clear,
2024-04-02,06:00,Cow_8,0,9,6,25.3,Clear,
2024-04-02,06:00,Cow_9,0,12,3,25.3,Clear,
2024-04-02,06:00,Cow_10,3,7,5,25.3,Clear,
2024-04-02,06:15,Cow_1,10,3,2,32.6,Sunny,
2024-04-02,06:15,Cow_2,0,10,5,32.6,Sunny,
2024-04-02,06:15,Cow_3,0,3,12,32.6,Sunny,
2024-04-02,06:15,Cow_4,2,0,13,32.6,Sunny,
2024-04-02,06:15,Cow_5,4,11,0,32.6,Sunny,
2024-04-02,06:15,Cow_6,1,4,10,32.6,Sunny,
2024-04-02,06:15,Cow_7,0,3,12,32.6,Sunny,
2024-04-02,06:15,Cow_8,4,11,0,32.6,Sunny,
2024-04-02,06:15,Cow_9,10,4,1,32.6,Sunny,
2024-04-02,06:15,Cow_10,13,2,0,32.6,Sunny,
2024-04-02,06:30,Cow_1,5,9,1,25.3,Sunny,
