Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-01-17,00:00,Cow_1,1,5,9,31.6,Cloudy,
2024-01-17,00:00,Cow_2,5,9,1,31.6,Cloudy,
2024-01-17,00:00,Cow_3,5,6,4,31.6,Cloudy,
2024-01-17,00:00,Cow_4,8,3,4,31.6,Cloudy,
2024-01-17,00:00,Cow_5,0,1,14,31.6,Cloudy,
2024-01-17,00:00,Cow_6,7,8,0,31.6,Cloudy,
2024-01-17,00:00,Cow_7,15,0,0,31.6,Cloudy,
2024-01-17,00:00,Cow_8,0,5,10,31.6,Cloudy,
2024-01-17,00:00,Cow_9,2,12,1,31.6,Cloudy,
2024-01-17,00:00,Cow_10,7,4,4,31.6,Cloudy,
2024-01-17,00:15,Cow_1,6,7,2,28.8,Clear,
2024-01-17,00:15,Cow_2,1,3,11,28.8,Clear,
2024-01-17,00:15,Cow_3,8,2,5,28.8,Clear,
2024-01-17,00:15,Cow_4,1,14,0,28.8,Clear,
2024-01-17,00:15,Cow_5,7,4,4,28.8,Clear,
2024-01-17,00:15,Cow_6,4,9,2,28.8,Clear,
2024-01-17,00:15,Cow_7,12,0,3,28.8,Clear,
2024-01-17,00:15,Cow_8,15,0,0,28.8,Clear,
2024-01-17,00:15,Cow_9,9,4,2,28.8,Clear,
2024-01-17,00:15,Cow_10,7,7,1,28.8,Clear,
2024-01-17,00:30,Cow_1,6,9,0,25.3,Sunny,
2024-01-17,00:30,Cow_2,8,0,7,25.3,Sunny,
2024-01-17,00:30,Cow_3,13,0,2,25.3,Sunny,
2024-01-17,00:30,Cow_4,0,5,10,25.3,Sunny,
2024-01-17,00:30,Cow_5,9,0,6,25.3,Sunny,
2024-01-17,00:30,Cow_6,11,2,2,25.3,Sunny,
2024-01-17,00:30,Cow_7,13,0,2,25.3,Sunny,
2024-01-17,00:30,Cow_8,3,12,0,25.3,Sunny,
2024-01-17,00:30,Cow_9,6,7,2,25.3,Sunny,
2024-01-17,00:30,Cow_10,2,4,9,25.3,Sunny,
2024-01-17,00:45,Cow_1,2,13,0,34.4,Sunny,
2024-01-17,00:45,Cow_2,2,12,1,34.4,Sunny,
2024-01-17,00:45,Cow_3,1,1,13,34.4,Sunny,
2024-01-17,00:45,Cow_4,15,0,0,34.4,Sunny,
2024-01-17,00:45,Cow_5,9,2,4,34.4,Sunny,
2024-01-17,00:45,Cow_6,10,0,5,34.4,Sunny,
2024-01-17,00:45,Cow_7,1,5,9,34.4,Sunny,
2024-01-17,00:45,Cow_8,15,0,0,34.4,Sunny,
2024-01-17,00:45,Cow_9,3,2,10,34.4,Sunny,
2024-01-17,00:45,Cow_10,8,0,7,34.4,Sunny,
2024-01-17,01:00,Cow_1,15,0,0,29.3,Rainy,
2024-01-17,01:00,Cow_2,0,6,9,29.3,Rainy,
2024-01-17,01:00,Cow_3,13,2,0,29.3,Rainy,
2024-01-17,01:00,Cow_4,11,1,3,29.3,Rainy,
2024-01-17,01:00,Cow_5,0,14,1,29.3,Rainy,
2024-01-17,01:00,Cow_6,8,1,6,29.3,Rainy,
2024-01-17,01:00,Cow_7,12,0,3,29.3,Rainy,
2024-01-17,01:00,Cow_8,3,1,11,29.3,Rainy,
2024-01-17,01:00,Cow_9,6,2,7,29.3,Rainy,
2024-01-17,01:00,Cow_10,14,0,1,29.3,Rainy,
2024-01-17,01:15,Cow_1,2,2,11,29.4,Sunny,
2024-01-17,01:15,Cow_2,7,5,3,29.4,Sunny,
2024-01-17,01:15,Cow_3,4,1,10,29.4,Sunny,
