Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-04-16,00:00,Cow_1,5,8,2,31.4,Cloudy,
2023-04-16,00:00,Cow_2,9,0,6,31.4,Cloudy,
2023-04-16,00:00,Cow_3,9,4,2,31.4,Cloudy,
2023-04-16,00:00,Cow_4,13,0,2,31.4,Cloudy,
2023-04-16,00:00,Cow_5,1,4,10,31.4,Cloudy,
2023-04-16,00:00,Cow_6,15,0,0,31.4,Cloudy,
2023-04-16,00:00,Cow_7,5,5,5,31.4,Cloudy,
2023-04-16,00:00,Cow_8,13,0,2,31.4,Cloudy,
2023-04-16,00:00,Cow_9,0,13,2,31.4,Cloudy,
2023-04-16,00:00,Cow_10,1,7,7,31.4,Cloudy,
2023-04-16,00:15,Cow_1,7,0,8,30.5,Cloudy,
2023-04-16,00:15,Cow_2,12,0,3,30.5,Cloudy,
2023-04-16,00:15,Cow_3,10,5,0,30.5,Cloudy,
2023-04-16,00:15,Cow_4,7,5,3,30.5,Cloudy,
2023-04-16,00:15,Cow_5,2,6,7,30.5,Cloudy,
2023-04-16,00:15,Cow_6,8,5,2,30.5,Cloudy,
2023-04-16,00:15,Cow_7,15,0,0,30.5,Cloudy,
2023-04-16,00:15,Cow_8,9,6,0,30.5,Cloudy,
2023-04-16,00:15,Cow_9,0,8,7,30.5,Cloudy,
2023-04-16,00:15,Cow_10,13,0,2,30.5,Cloudy,
2023-04-16,00:30,Cow_1,7,5,3,32.0,Clear,
2023-04-16,00:30,Cow_2,6,7,2,32.0,Clear,
2023-04-16,00:30,Cow_3,12,1,2,32.0,Clear,
2023-04-16,00:30,Cow_4,4,6,5,32.0,Clear,
2023-04-16,00:30,Cow_5,1,5,9,32.0,Clear,
2023-04-16,00:30,Cow_6,0,8,7,32.0,Clear,
2023-04-16,00:30,Cow_7,14,1,0,32.0,Clear,
2023-04-16,00:30,Cow_8,9,4,2,32.0,Clear,
2023-04-16,00:30,Cow_9,9,1,5,32.0,Clear,
2023-04-16,00:30,Cow_10,8,0,7,32.0,Clear,
2023-04-16,00:45,Cow_1,7,8,0,32.4,Clear,
2023-04-16,00:45,Cow_2,3,4,8,32.4,Clear,
2023-04-16,00:45,Cow_3,11,2,2,32.4,Clear,
2023-04-16,00:45,Cow_4,4,11,0,32.4,Clear,
2023-04-16,00:45,Cow_5,9,3,3,32.4,Clear,
2023-04-16,00:45,Cow_6,14,1,0,32.4,Clear,
2023-04-16,00:45,Cow_7,9,6,0,32.4,Clear,
2023-04-16,00:45,Cow_8,8,3,4,32.4,Clear,
2023-04-16,00:45,Cow_9,7,2,6,32.4,Clear,
2023-04-16,00:45,Cow_10,11,1,3,32.4,Clear,
2023-04-16,01:00,Cow_1,7,7,1,30.8,Rainy,
2023-04-16,01:00,Cow_2,1,11,3,30.8,Rainy,
2023-04-16,01:00,Cow_3,7,4,4,30.8,Rainy,
