Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2021-12-29,00:00,Cow_1,14,0,3,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_2,14,0,6,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_3,0,10,5,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_4,14,0,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_5,8,4,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_6,10,0,7,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_7,9,5,1,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_8,9,2,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_9,15,10,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_10,13,0,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_11,14,0,3,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_12,13,0,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_13,4,5,6,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_14,13,7,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_15,6,3,6,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_16,9,8,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_17,3,7,5,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_18,14,10,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_19,8,8,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_20,11,0,6,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_21,0,9,8,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_22,11,4,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_23,9,1,5,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_24,8,4,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_25,10,0,5,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_26,5,7,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_27,7,5,3,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_28,14,0,5,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_29,5,3,7,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_30,8,0,8,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_31,1,7,7,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_32,14,0,7,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_33,6,9,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_34,10,9,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_35,0,10,8,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_36,4,5,6,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_37,2,6,7,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_38,11,7,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_39,4,5,6,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_40,9,0,7,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_41,5,8,2,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_42,9,1,5,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_43,14,10,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_44,0,0,0,15,25.0,Rainy,Field A
2021-12-29,00:00,Cow_45,7,3,5,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_46,1,9,5,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_47,6,3,6,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_48,6,8,1,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_49,10,7,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_50,10,9,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_51,7,2,6,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_52,14,8,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_53,10,5,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_54,11,10,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_55,14,0,3,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_56,2,6,7,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_57,14,6,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_58,3,8,4,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_59,7,10,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_60,0,8,7,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_61,14,4,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_62,2,9,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_63,6,5,4,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_64,3,9,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_65,2,5,8,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_66,9,0,6,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_67,14,4,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_68,0,7,8,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_69,0,8,7,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_70,7,4,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_71,2,8,5,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_72,0,0,0,15,25.0,Rainy,Field A
2021-12-29,00:00,Cow_73,13,5,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_74,0,10,7,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_75,3,4,8,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_76,0,10,5,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_77,7,7,1,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_78,6,1,8,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_79,12,9,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_80,12,0,5,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_81,12,9,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_82,5,4,6,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_83,9,9,0,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_84,6,5,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_85,0,0,0,15,25.0,Rainy,Field A
2021-12-29,00:00,Cow_86,0,9,6,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_87,5,5,5,0,25.0,Rainy,Field A
2021-12-29,00:00,Cow_88,13,5,0,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_89,7,6,2,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_90,0,0,0,15,25.0,Rainy,Field B
2021-12-29,00:00,Cow_91,11,0,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_92,12,6,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_93,13,8,0,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_94,8,3,4,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_95,13,0,6,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_96,10,2,3,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_97,6,5,4,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_98,5,8,2,0,25.0,Rainy,Field B
2021-12-29,00:00,Cow_99,8,4,3,0,25.0,Rainy,Field C
2021-12-29,00:00,Cow_100,6,4,5,0,25.0,Rainy,Field B
