Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-05-17,00:00,Cow_1,14,1,0,28.6,Clear,
2024-05-17,00:00,Cow_2,7,2,6,28.6,Clear,
2024-05-17,00:00,Cow_3,13,0,2,28.6,Clear,
2024-05-17,00:00,Cow_4,2,11,2,28.6,Clear,
2024-05-17,00:00,Cow_5,10,5,0,28.6,Clear,
2024-05-17,00:00,Cow_6,13,2,0,28.6,Clear,
2024-05-17,00:00,Cow_7,4,9,2,28.6,Clear,
2024-05-17,00:00,Cow_8,15,0,0,28.6,Clear,
2024-05-17,00:00,Cow_9,0,3,12,28.6,Clear,
2024-05-17,00:00,Cow_10,4,0,11,28.6,Clear,
2024-05-17,00:15,Cow_1,0,9,6,25.8,Sunny,
2024-05-17,00:15,Cow_2,3,11,1,25.8,Sunny,
2024-05-17,00:15,Cow_3,6,3,6,25.8,Sunny,
2024-05-17,00:15,Cow_4,10,3,2,25.8,Sunny,
2024-05-17,00:15,Cow_5,10,3,2,25.8,Sunny,
2024-05-17,00:15,Cow_6,14,0,1,25.8,Sunny,
2024-05-17,00:15,Cow_7,12,1,2,25.8,Sunny,
2024-05-17,00:15,Cow_8,0,7,8,25.8,Sunny,
2024-05-17,00:15,Cow_9,4,8,3,25.8,Sunny,
2024-05-17,00:15,Cow_10,7,5,3,25.8,Sunny,
2024-05-17,00:30,Cow_1,0,15,0,34.4,Rainy,
2024-05-17,00:30,Cow_2,2,0,13,34.4,Rainy,
2024-05-17,00:30,Cow_3,13,2,0,34.4,Rainy,
2024-05-17,00:30,Cow_4,6,9,0,34.4,Rainy,
2024-05-17,00:30,Cow_5,9,3,3,34.4,Rainy,
2024-05-17,00:30,Cow_6,4,4,7,34.4,Rainy,
2024-05-17,00:30,Cow_7,9,3,3,34.4,Rainy,
2024-05-17,00:30,Cow_8,2,4,9,34.4,Rainy,
2024-05-17,00:30,Cow_9,15,0,0,34.4,Rainy,
2024-05-17,00:30,Cow_10,12,0,3,34.4,Rainy,
