Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-08-21,00:00,Cow_1,5,10,0,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_2,7,3,5,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_3,8,10,0,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_4,0,10,8,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_5,10,6,0,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_6,2,5,8,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_7,7,9,0,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_8,10,2,3,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_9,12,7,0,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_10,0,9,6,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_11,4,8,3,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_12,13,10,0,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_13,8,0,7,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_14,11,0,5,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_15,6,4,5,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_16,13,0,5,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_17,12,0,7,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_18,0,0,0,15,25.2,Clear,Field B
2023-08-21,00:00,Cow_19,7,3,5,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_20,12,0,7,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_21,5,5,5,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_22,3,8,4,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_23,13,7,0,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_24,6,3,6,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_25,0,8,8,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_26,13,6,0,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_27,13,0,4,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_28,13,0,4,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_29,0,0,0,15,25.2,Clear,Field C
2023-08-21,00:00,Cow_30,10,0,6,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_31,8,10,0,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_32,10,0,7,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_33,14,4,0,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_34,14,0,8,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_35,8,1,6,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_36,0,0,0,15,25.2,Clear,Field A
2023-08-21,00:00,Cow_37,0,0,0,15,25.2,Clear,Field C
2023-08-21,00:00,Cow_38,1,8,6,0,25.2,Clear,Field A
2023-08-21,00:00,Cow_39,12,0,8,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_40,11,0,5,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_41,5,5,5,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_42,6,6,3,0,25.2,Clear,Field B
2023-08-21,00:00,Cow_43,7,5,3,0,25.2,Clear,Field C
2023-08-21,00:00,Cow_44,4,5,6,0,25.2,Clear,Field A
