Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-06-02,00:00,Cow_1,5,4,6,34.2,Clear,
2024-06-02,00:00,Cow_2,8,1,6,34.2,Clear,
2024-06-02,00:00,Cow_3,10,1,4,34.2,Clear,
2024-06-02,00:00,Cow_4,9,1,5,34.2,Clear,
2024-06-02,00:00,Cow_5,2,12,1,34.2,Clear,
2024-06-02,00:00,Cow_6,3,2,10,34.2,Clear,
2024-06-02,00:00,Cow_7,1,4,10,34.2,Clear,
2024-06-02,00:00,Cow_8,13,1,1,34.2,Clear,
2024-06-02,00:00,Cow_9,1,4,10,34.2,Clear,
2024-06-02,00:00,Cow_10,10,1,4,34.2,Clear,
2024-06-02,00:15,Cow_1,10,3,2,25.7,Clear,
2024-06-02,00:15,Cow_2,14,0,1,25.7,Clear,
2024-06-02,00:15,Cow_3,15,0,0,25.7,Clear,
2024-06-02,00:15,Cow_4,11,4,0,25.7,Clear,
2024-06-02,00:15,Cow_5,8,2,5,25.7,Clear,
2024-06-02,00:15,Cow_6,15,0,0,25.7,Clear,
2024-06-02,00:15,Cow_7,0,6,9,25.7,Clear,
2024-06-02,00:15,Cow_8,15,0,0,25.7,Clear,
2024-06-02,00:15,Cow_9,14,0,1,25.7,Clear,
2024-06-02,00:15,Cow_10,14,0,1,25.7,Clear,
2024-06-02,00:30,Cow_1,11,4,0,33.1,Sunny,
2024-06-02,00:30,Cow_2,6,3,6,33.1,Sunny,
2024-06-02,00:30,Cow_3,9,4,2,33.1,Sunny,
2024-06-02,00:30,Cow_4,6,7,2,33.1,Sunny,
2024-06-02,00:30,Cow_5,5,6,4,33.1,Sunny,
2024-06-02,00:30,Cow_6,12,3,0,33.1,Sunny,
2024-06-02,00:30,Cow_7,15,0,0,33.1,Sunny,
2024-06-02,00:30,Cow_8,0,5,10,33.1,Sunny,
2024-06-02,00:30,Cow_9,13,1,1,33.1,Sunny,
2024-06-02,00:30,Cow_10,4,11,0,33.1,Sunny,
2024-06-02,00:45,Cow_1,11,3,1,27.3,Rainy,
2024-06-02,00:45,Cow_2,13,0,2,27.3,Rainy,
2024-06-02,00:45,Cow_3,15,0,0,27.3,Rainy,
2024-06-02,00:45,Cow_4,2,4,9,27.3,Rainy,
2024-06-02,00:45,Cow_5,8,7,0,27.3,Rainy,
2024-06-02,00:45,Cow_6,10,5,0,27.3,Rainy,
2024-06-02,00:45,Cow_7,9,3,3,27.3,Rainy,
2024-06-02,00:45,Cow_8,14,0,1,27.3,Rainy,
2024-06-02,00:45,Cow_9,5,7,3,27.3,Rainy,
2024-06-02,00:45,Cow_10,5,1,9,27.3,Rainy,
2024-06-02,01:00,Cow_1,11,3,1,27.4,Sunny,
2024-06-02,01:00,Cow_2,6,5,4,27.4,Sunny,
2024-06-02,01:00,Cow_3,9,1,5,27.4,Sunny,
2024-06-02,01:00,Cow_4,12,2,1,27.4,Sunny,
2024-06-02,01:00,Cow_5,4,4,7,27.4,Sunny,
2024-06-02,01:00,Cow_6,8,6,1,27.4,Sunny,
2024-06-02,01:00,Cow_7,13,0,2,27.4,Sunny,
2024-06-02,01:00,Cow_8,2,13,0,27.4,Sunny,
2024-06-02,01:00,Cow_9,11,4,0,27.4,Sunny,
2024-06-02,01:00,Cow_10,1,2,12,27.4,Sunny,
2024-06-02,01:15,Cow_1,11,3,1,27.5,Rainy,
2024-06-02,01:15,Cow_2,10,1,4,27.5,Rainy,
2024-06-02,01:15,Cow_3,9,4,2,27.5,Rainy,
2024-06-02,01:15,Cow_4,1,13,1,27.5,Rainy,
2024-06-02,01:15,Cow_5,3,5,7,27.5,Rainy,
2024-06-02,01:15,Cow_6,15,0,0,27.5,Rainy,
2024-06-02,01:15,Cow_7,13,2,0,27.5,Rainy,
2024-06-02,01:15,Cow_8,14,0,1,27.5,Rainy,
2024-06-02,01:15,Cow_9,6,0,9,27.5,Rainy,
2024-06-02,01:15,Cow_10,7,8,0,27.5,Rainy,
2024-06-02,01:30,Cow_1,11,3,1,26.0,Cloudy,
2024-06-02,01:30,Cow_2,8,2,5,26.0,Cloudy,
2024-06-02,01:30,Cow_3,6,2,7,26.0,Cloudy,
2024-06-02,01:30,Cow_4,13,2,0,26.0,Cloudy,
2024-06-02,01:30,Cow_5,5,6,4,26.0,Cloudy,
2024-06-02,01:30,Cow_6,6,9,0,26.0,Cloudy,
2024-06-02,01:30,Cow_7,3,5,7,26.0,Cloudy,
2024-06-02,01:30,Cow_8,6,9,0,26.0,Cloudy,
2024-06-02,01:30,Cow_9,13,0,2,26.0,Cloudy,
2024-06-02,01:30,Cow_10,1,11,3,26.0,Cloudy,
2024-06-02,01:45,Cow_1,0,11,4,30.5,Rainy,
2024-06-02,01:45,Cow_2,11,3,1,30.5,Rainy,
2024-06-02,01:45,Cow_3,12,0,3,30.5,Rainy,
2024-06-02,01:45,Cow_4,14,0,1,30.5,Rainy,
2024-06-02,01:45,Cow_5,0,6,9,30.5,Rainy,
2024-06-02,01:45,Cow_6,14,1,0,30.5,Rainy,
2024-06-02,01:45,Cow_7,2,7,6,30.5,Rainy,
2024-06-02,01:45,Cow_8,6,5,4,30.5,Rainy,
2024-06-02,01:45,Cow_9,1,2,12,30.5,Rainy,
2024-06-02,01:45,Cow_10,3,11,1,30.5,Rainy,
2024-06-02,02:00,Cow_1,3,8,4,35.0,Sunny,
2024-06-02,02:00,Cow_2,5,7,3,35.0,Sunny,
2024-06-02,02:00,Cow_3,6,2,7,35.0,Sunny,
2024-06-02,02:00,Cow_4,7,4,4,35.0,Sunny,
2024-06-02,02:00,Cow_5,15,0,0,35.0,Sunny,
2024-06-02,02:00,Cow_6,8,4,3,35.0,Sunny,
2024-06-02,02:00,Cow_7,4,5,6,35.0,Sunny,
2024-06-02,02:00,Cow_8,3,11,1,35.0,Sunny,
2024-06-02,02:00,Cow_9,3,12,0,35.0,Sunny,
2024-06-02,02:00,Cow_10,11,0,4,35.0,Sunny,
2024-06-02,02:15,Cow_1,8,4,3,25.3,Sunny,
2024-06-02,02:15,Cow_2,5,4,6,25.3,Sunny,
2024-06-02,02:15,Cow_3,0,1,14,25.3,Sunny,
2024-06-02,02:15,Cow_4,2,6,7,25.3,Sunny,
2024-06-02,02:15,Cow_5,15,0,0,25.3,Sunny,
2024-06-02,02:15,Cow_6,14,1,0,25.3,Sunny,
2024-06-02,02:15,Cow_7,13,0,2,25.3,Sunny,
2024-06-02,02:15,Cow_8,12,1,2,25.3,Sunny,
2024-06-02,02:15,Cow_9,10,5,0,25.3,Sunny,
2024-06-02,02:15,Cow_10,13,0,2,25.3,Sunny,
2024-06-02,02:30,Cow_1,6,0,9,31.7,Rainy,
2024-06-02,02:30,Cow_2,5,10,0,31.7,Rainy,
2024-06-02,02:30,Cow_3,2,6,7,31.7,Rainy,
2024-06-02,02:30,Cow_4,12,3,0,31.7,Rainy,
2024-06-02,02:30,Cow_5,0,9,6,31.7,Rainy,
2024-06-02,02:30,Cow_6,0,10,5,31.7,Rainy,
2024-06-02,02:30,Cow_7,9,5,1,31.7,Rainy,
2024-06-02,02:30,Cow_8,12,0,3,31.7,Rainy,
2024-06-02,02:30,Cow_9,8,3,4,31.7,Rainy,
2024-06-02,02:30,Cow_10,9,2,4,31.7,Rainy,
2024-06-02,02:45,Cow_1,6,5,4,26.6,Rainy,
2024-06-02,02:45,Cow_2,14,0,1,26.6,Rainy,
