Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2021-12-22,00:00,Cow_1,12,3,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_2,10,4,1,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_3,11,0,8,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_4,13,3,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_5,10,3,2,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_6,11,0,4,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_7,6,7,2,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_8,5,3,7,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_9,7,9,0,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_10,5,3,7,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_11,12,9,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_12,10,6,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_13,2,5,8,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_14,0,9,6,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_15,12,4,0,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_16,14,9,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_17,2,6,7,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_18,0,9,7,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_19,7,4,4,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_20,3,6,6,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_21,4,6,5,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_22,9,7,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_23,6,6,3,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_24,10,0,7,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_25,15,0,6,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_26,7,1,7,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_27,5,4,6,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_28,3,6,6,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_29,6,8,1,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_30,8,3,4,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_31,0,8,8,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_32,12,0,6,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_33,14,0,6,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_34,0,7,8,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_35,15,12,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_36,5,2,8,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_37,12,0,3,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_38,13,8,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_39,2,6,7,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_40,0,0,0,15,25.1,Rainy,Field B
2021-12-22,00:00,Cow_41,6,3,6,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_42,11,7,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_43,14,3,0,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_44,6,2,7,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_45,0,10,7,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_46,5,3,7,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_47,7,4,4,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_48,7,7,1,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_49,6,6,3,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_50,3,6,6,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_51,10,5,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_52,13,0,5,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_53,10,0,6,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_54,7,5,3,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_55,12,0,8,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_56,14,0,3,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_57,9,0,8,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_58,13,6,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_59,12,0,6,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_60,9,1,5,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_61,0,0,0,15,25.1,Rainy,Field B
2021-12-22,00:00,Cow_62,10,1,4,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_63,11,0,5,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_64,8,4,3,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_65,0,0,0,15,25.1,Rainy,Field C
2021-12-22,00:00,Cow_66,0,0,0,15,25.1,Rainy,Field C
2021-12-22,00:00,Cow_67,3,4,8,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_68,6,3,6,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_69,10,0,5,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_70,10,3,2,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_71,9,9,0,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_72,8,6,1,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_73,10,0,5,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_74,9,10,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_75,2,10,3,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_76,1,8,6,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_77,5,5,5,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_78,2,10,3,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_79,3,7,5,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_80,1,7,7,0,25.1,Rainy,Field C
2021-12-22,00:00,Cow_81,0,0,0,15,25.1,Rainy,Field A
2021-12-22,00:00,Cow_82,0,0,0,15,25.1,Rainy,Field B
2021-12-22,00:00,Cow_83,8,4,3,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_84,9,3,3,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_85,13,10,0,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_86,4,5,6,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_87,0,0,0,15,25.1,Rainy,Field B
2021-12-22,00:00,Cow_88,8,2,5,0,25.1,Rainy,Field A
2021-12-22,00:00,Cow_89,7,5,3,0,25.1,Rainy,Field B
2021-12-22,00:00,Cow_90,0,8,8,0,25.1,Rainy,Field C
