Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-08-01,00:00,Cow_1,11,0,4,27.9,Cloudy
2024-08-01,00:00,Cow_2,9,3,3,27.9,Cloudy
2024-08-01,00:00,Cow_3,0,3,12,27.9,Cloudy
2024-08-01,00:00,Cow_4,10,3,2,27.9,Cloudy
2024-08-01,00:00,Cow_5,14,0,1,27.9,Cloudy
2024-08-01,00:00,Cow_6,13,2,0,27.9,Cloudy
2024-08-01,00:00,Cow_7,14,0,1,27.9,Cloudy
2024-08-01,00:00,Cow_8,6,0,9,27.9,Cloudy
2024-08-01,00:00,Cow_9,9,6,0,27.9,Cloudy
2024-08-01,00:00,Cow_10,14,0,1,27.9,Cloudy
2024-08-01,00:15,Cow_1,14,0,1,34.1,Clear
2024-08-01,00:15,Cow_2,4,1,10,34.1,Clear
2024-08-01,00:15,Cow_3,7,8,0,34.1,Clear
2024-08-01,00:15,Cow_4,2,13,0,34.1,Clear
2024-08-01,00:15,Cow_5,1,1,13,34.1,Clear
2024-08-01,00:15,Cow_6,11,0,4,34.1,Clear
2024-08-01,00:15,Cow_7,13,1,1,34.1,Clear
2024-08-01,00:15,Cow_8,9,6,0,34.1,Clear
2024-08-01,00:15,Cow_9,2,13,0,34.1,Clear
2024-08-01,00:15,Cow_10,5,8,2,34.1,Clear
2024-08-01,00:30,Cow_1,5,5,5,30.8,Cloudy
2024-08-01,00:30,Cow_2,13,0,2,30.8,Cloudy
2024-08-01,00:30,Cow_3,15,0,0,30.8,Cloudy
2024-08-01,00:30,Cow_4,3,11,1,30.8,Cloudy
2024-08-01,00:30,Cow_5,9,6,0,30.8,Cloudy
2024-08-01,00:30,Cow_6,2,11,2,30.8,Cloudy
2024-08-01,00:30,Cow_7,1,5,9,30.8,Cloudy
2024-08-01,00:30,Cow_8,5,4,6,30.8,Cloudy
2024-08-01,00:30,Cow_9,1,3,11,30.8,Cloudy
2024-08-01,00:30,Cow_10,12,3,0,30.8,Cloudy
2024-08-01,00:45,Cow_1,3,1,11,29.8,Cloudy
2024-08-01,00:45,Cow_2,4,6,5,29.8,Cloudy
2024-08-01,00:45,Cow_3,8,3,4,29.8,Cloudy
2024-08-01,00:45,Cow_4,1,7,7,29.8,Cloudy
2024-08-01,00:45,Cow_5,4,9,2,29.8,Cloudy
2024-08-01,00:45,Cow_6,8,7,0,29.8,Cloudy
2024-08-01,00:45,Cow_7,14,0,1,29.8,Cloudy
2024-08-01,00:45,Cow_8,9,0,6,29.8,Cloudy
2024-08-01,00:45,Cow_9,7,1,7,29.8,Cloudy
2024-08-01,00:45,Cow_10,5,3,7,29.8,Cloudy
2024-08-01,01:00,Cow_1,7,2,6,34.8,Cloudy
2024-08-01,01:00,Cow_2,11,2,2,34.8,Cloudy
2024-08-01,01:00,Cow_3,11,3,1,34.8,Cloudy
