Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2021-09-25,00:00,Cow_1,4,3,8,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_2,14,0,6,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_3,5,7,3,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_4,2,9,4,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_5,12,3,0,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_6,2,10,3,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_7,5,6,4,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_8,12,0,3,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_9,0,0,0,15,36.4,Clear,Field C
2021-09-25,00:00,Cow_10,8,3,4,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_11,14,9,0,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_12,2,10,3,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_13,13,0,4,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_14,0,9,8,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_15,2,7,6,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_16,11,0,6,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_17,6,6,3,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_18,2,10,3,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_19,6,5,4,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_20,2,10,3,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_21,0,0,0,15,36.4,Clear,Field B
2021-09-25,00:00,Cow_22,3,4,8,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_23,9,3,3,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_24,5,7,3,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_25,4,7,4,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_26,1,9,5,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_27,12,9,0,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_28,1,6,8,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_29,6,3,6,0,36.4,Clear,Field A
2021-09-25,00:00,Cow_30,5,6,4,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_31,5,3,7,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_32,1,8,6,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_33,10,2,3,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_34,11,0,7,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_35,0,7,8,0,36.4,Clear,Field C
2021-09-25,00:00,Cow_36,0,0,0,15,36.4,Clear,Field A
2021-09-25,00:00,Cow_37,9,0,6,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_38,6,7,2,0,36.4,Clear,Field B
2021-09-25,00:00,Cow_39,0,8,8,0,36.4,Clear,Field A
