Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-12-11,00:00,Cow_1,7,3,5,28.5,Clear,
2023-12-11,00:00,Cow_2,13,2,0,28.5,Clear,
2023-12-11,00:00,Cow_3,8,1,6,28.5,Clear,
2023-12-11,00:00,Cow_4,3,12,0,28.5,Clear,
2023-12-11,00:00,Cow_5,14,0,1,28.5,Clear,
2023-12-11,00:00,Cow_6,2,6,7,28.5,Clear,
2023-12-11,00:00,Cow_7,8,7,0,28.5,Clear,
2023-12-11,00:00,Cow_8,12,0,3,28.5,Clear,
2023-12-11,00:00,Cow_9,13,1,1,28.5,Clear,
2023-12-11,00:00,Cow_10,6,5,4,28.5,Clear,
2023-12-11,00:15,Cow_1,11,1,3,30.5,Sunny,
2023-12-11,00:15,Cow_2,8,3,4,30.5,Sunny,
2023-12-11,00:15,Cow_3,15,0,0,30.5,Sunny,
2023-12-11,00:15,Cow_4,5,7,3,30.5,Sunny,
2023-12-11,00:15,Cow_5,13,2,0,30.5,Sunny,
2023-12-11,00:15,Cow_6,5,8,2,30.5,Sunny,
2023-12-11,00:15,Cow_7,12,3,0,30.5,Sunny,
2023-12-11,00:15,Cow_8,10,5,0,30.5,Sunny,
2023-12-11,00:15,Cow_9,5,2,8,30.5,Sunny,
2023-12-11,00:15,Cow_10,9,6,0,30.5,Sunny,
2023-12-11,00:30,Cow_1,4,8,3,34.6,Sunny,
2023-12-11,00:30,Cow_2,4,9,2,34.6,Sunny,
2023-12-11,00:30,Cow_3,8,6,1,34.6,Sunny,
2023-12-11,00:30,Cow_4,9,1,5,34.6,Sunny,
2023-12-11,00:30,Cow_5,12,3,0,34.6,Sunny,
2023-12-11,00:30,Cow_6,15,0,0,34.6,Sunny,
2023-12-11,00:30,Cow_7,1,6,8,34.6,Sunny,
2023-12-11,00:30,Cow_8,1,10,4,34.6,Sunny,
2023-12-11,00:30,Cow_9,3,7,5,34.6,Sunny,
2023-12-11,00:30,Cow_10,1,13,1,34.6,Sunny,
2023-12-11,00:45,Cow_1,3,3,9,26.3,Clear,
2023-12-11,00:45,Cow_2,4,9,2,26.3,Clear,
2023-12-11,00:45,Cow_3,2,3,10,26.3,Clear,
2023-12-11,00:45,Cow_4,14,0,1,26.3,Clear,
2023-12-11,00:45,Cow_5,2,0,13,26.3,Clear,
2023-12-11,00:45,Cow_6,11,0,4,26.3,Clear,
2023-12-11,00:45,Cow_7,11,4,0,26.3,Clear,
2023-12-11,00:45,Cow_8,15,0,0,26.3,Clear,
2023-12-11,00:45,Cow_9,11,3,1,26.3,Clear,
2023-12-11,00:45,Cow_10,3,12,0,26.3,Clear,
2023-12-11,01:00,Cow_1,11,3,1,31.0,Cloudy,
2023-12-11,01:00,Cow_2,5,8,2,31.0,Cloudy,
2023-12-11,01:00,Cow_3,15,0,0,31.0,Cloudy,
2023-12-11,01:00,Cow_4,0,3,12,31.0,Cloudy,
2023-12-11,01:00,Cow_5,13,1,1,31.0,Cloudy,
2023-12-11,01:00,Cow_6,10,4,1,31.0,Cloudy,
2023-12-11,01:00,Cow_7,7,1,7,31.0,Cloudy,
2023-12-11,01:00,Cow_8,0,5,10,31.0,Cloudy,
2023-12-11,01:00,Cow_9,7,5,3,31.0,Cloudy,
2023-12-11,01:00,Cow_10,2,3,10,31.0,Cloudy,
2023-12-11,01:15,Cow_1,4,8,3,34.0,Rainy,
2023-12-11,01:15,Cow_2,10,1,4,34.0,Rainy,
2023-12-11,01:15,Cow_3,11,2,2,34.0,Rainy,
2023-12-11,01:15,Cow_4,10,2,3,34.0,Rainy,
