Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2022-12-21,00:00,Cow_1,8,5,2,28.5,Sunny
2022-12-21,00:00,Cow_2,10,0,5,28.5,Sunny
2022-12-21,00:00,Cow_3,7,4,4,28.5,Sunny
2022-12-21,00:00,Cow_4,3,6,6,28.5,Sunny
2022-12-21,00:00,Cow_5,9,4,2,28.5,Sunny
2022-12-21,00:00,Cow_6,1,0,14,28.5,Sunny
2022-12-21,00:00,Cow_7,2,5,8,28.5,Sunny
2022-12-21,00:00,Cow_8,10,0,5,28.5,Sunny
2022-12-21,00:00,Cow_9,1,8,6,28.5,Sunny
2022-12-21,00:00,Cow_10,1,0,14,28.5,Sunny
2022-12-21,00:15,Cow_1,7,3,5,29.4,Rainy
2022-12-21,00:15,Cow_2,14,0,1,29.4,Rainy
2022-12-21,00:15,Cow_3,9,2,4,29.4,Rainy
2022-12-21,00:15,Cow_4,1,2,12,29.4,Rainy
2022-12-21,00:15,Cow_5,10,3,2,29.4,Rainy
2022-12-21,00:15,Cow_6,10,3,2,29.4,Rainy
2022-12-21,00:15,Cow_7,3,6,6,29.4,Rainy
2022-12-21,00:15,Cow_8,1,3,11,29.4,Rainy
2022-12-21,00:15,Cow_9,1,14,0,29.4,Rainy
2022-12-21,00:15,Cow_10,10,1,4,29.4,Rainy
2022-12-21,00:30,Cow_1,1,10,4,26.2,Rainy
2022-12-21,00:30,Cow_2,2,11,2,26.2,Rainy
2022-12-21,00:30,Cow_3,15,0,0,26.2,Rainy
2022-12-21,00:30,Cow_4,2,6,7,26.2,Rainy
2022-12-21,00:30,Cow_5,12,0,3,26.2,Rainy
2022-12-21,00:30,Cow_6,7,6,2,26.2,Rainy
2022-12-21,00:30,Cow_7,14,0,1,26.2,Rainy
2022-12-21,00:30,Cow_8,15,0,0,26.2,Rainy
2022-12-21,00:30,Cow_9,5,2,8,26.2,Rainy
2022-12-21,00:30,Cow_10,4,2,9,26.2,Rainy
2022-12-21,00:45,Cow_1,11,0,4,25.6,Sunny
2022-12-21,00:45,Cow_2,5,7,3,25.6,Sunny
2022-12-21,00:45,Cow_3,5,7,3,25.6,Sunny
2022-12-21,00:45,Cow_4,14,1,0,25.6,Sunny
2022-12-21,00:45,Cow_5,12,0,3,25.6,Sunny
2022-12-21,00:45,Cow_6,15,0,0,25.6,Sunny
2022-12-21,00:45,Cow_7,7,3,5,25.6,Sunny
2022-12-21,00:45,Cow_8,0,12,3,25.6,Sunny
2022-12-21,00:45,Cow_9,7,8,0,25.6,Sunny
2022-12-21,00:45,Cow_10,6,8,1,25.6,Sunny
2022-12-21,01:00,Cow_1,14,0,1,31.1,Clear
2022-12-21,01:00,Cow_2,1,8,6,31.1,Clear
2022-12-21,01:00,Cow_3,3,9,3,31.1,Clear
2022-12-21,01:00,Cow_4,14,0,1,31.1,Clear
2022-12-21,01:00,Cow_5,3,8,4,31.1,Clear
2022-12-21,01:00,Cow_6,0,11,4,31.1,Clear
2022-12-21,01:00,Cow_7,0,11,4,31.1,Clear
2022-12-21,01:00,Cow_8,13,0,2,31.1,Clear
2022-12-21,01:00,Cow_9,2,10,3,31.1,Clear
2022-12-21,01:00,Cow_10,0,15,0,31.1,Clear
2022-12-21,01:15,Cow_1,14,0,1,31.5,Rainy
2022-12-21,01:15,Cow_2,0,10,5,31.5,Rainy
2022-12-21,01:15,Cow_3,15,0,0,31.5,Rainy
2022-12-21,01:15,Cow_4,5,7,3,31.5,Rainy
2022-12-21,01:15,Cow_5,2,11,2,31.5,Rainy
2022-12-21,01:15,Cow_6,6,0,9,31.5,Rainy
2022-12-21,01:15,Cow_7,15,0,0,31.5,Rainy
2022-12-21,01:15,Cow_8,5,9,1,31.5,Rainy
2022-12-21,01:15,Cow_9,5,4,6,31.5,Rainy
2022-12-21,01:15,Cow_10,12,0,3,31.5,Rainy
2022-12-21,01:30,Cow_1,14,1,0,33.2,Rainy
2022-12-21,01:30,Cow_2,4,6,5,33.2,Rainy
2022-12-21,01:30,Cow_3,12,3,0,33.2,Rainy
