Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-03-06,00:00,Cow_1,7,6,2,30.4,Cloudy,
2023-03-06,00:00,Cow_2,13,1,1,30.4,Cloudy,
2023-03-06,00:00,Cow_3,10,5,0,30.4,Cloudy,
2023-03-06,00:00,Cow_4,6,3,6,30.4,Cloudy,
2023-03-06,00:00,Cow_5,12,3,0,30.4,Cloudy,
2023-03-06,00:00,Cow_6,8,3,4,30.4,Cloudy,
2023-03-06,00:00,Cow_7,13,1,1,30.4,Cloudy,
2023-03-06,00:00,Cow_8,14,1,0,30.4,Cloudy,
2023-03-06,00:00,Cow_9,6,7,2,30.4,Cloudy,
2023-03-06,00:00,Cow_10,9,6,0,30.4,Cloudy,
2023-03-06,00:15,Cow_1,2,0,13,32.6,Cloudy,
2023-03-06,00:15,Cow_2,0,9,6,32.6,Cloudy,
2023-03-06,00:15,Cow_3,5,2,8,32.6,Cloudy,
2023-03-06,00:15,Cow_4,2,1,12,32.6,Cloudy,
2023-03-06,00:15,Cow_5,7,2,6,32.6,Cloudy,
2023-03-06,00:15,Cow_6,11,0,4,32.6,Cloudy,
2023-03-06,00:15,Cow_7,9,3,3,32.6,Cloudy,
2023-03-06,00:15,Cow_8,4,10,1,32.6,Cloudy,
2023-03-06,00:15,Cow_9,1,14,0,32.6,Cloudy,
2023-03-06,00:15,Cow_10,2,2,11,32.6,Cloudy,
2023-03-06,00:30,Cow_1,7,1,7,32.4,Cloudy,
2023-03-06,00:30,Cow_2,3,0,12,32.4,Cloudy,
2023-03-06,00:30,Cow_3,6,7,2,32.4,Cloudy,
2023-03-06,00:30,Cow_4,2,4,9,32.4,Cloudy,
2023-03-06,00:30,Cow_5,9,1,5,32.4,Cloudy,
2023-03-06,00:30,Cow_6,10,0,5,32.4,Cloudy,
2023-03-06,00:30,Cow_7,6,1,8,32.4,Cloudy,
2023-03-06,00:30,Cow_8,1,14,0,32.4,Cloudy,
2023-03-06,00:30,Cow_9,11,0,4,32.4,Cloudy,
2023-03-06,00:30,Cow_10,8,2,5,32.4,Cloudy,
2023-03-06,00:45,Cow_1,12,1,2,33.8,Rainy,
2023-03-06,00:45,Cow_2,6,8,1,33.8,Rainy,
2023-03-06,00:45,Cow_3,9,0,6,33.8,Rainy,
2023-03-06,00:45,Cow_4,13,2,0,33.8,Rainy,
2023-03-06,00:45,Cow_5,12,2,1,33.8,Rainy,
2023-03-06,00:45,Cow_6,3,12,0,33.8,Rainy,
2023-03-06,00:45,Cow_7,8,3,4,33.8,Rainy,
2023-03-06,00:45,Cow_8,3,1,11,33.8,Rainy,
2023-03-06,00:45,Cow_9,15,0,0,33.8,Rainy,
2023-03-06,00:45,Cow_10,15,0,0,33.8,Rainy,
2023-03-06,01:00,Cow_1,5,10,0,29.2,Rainy,
2023-03-06,01:00,Cow_2,13,2,0,29.2,Rainy,
2023-03-06,01:00,Cow_3,0,9,6,29.2,Rainy,
2023-03-06,01:00,Cow_4,0,9,6,29.2,Rainy,
2023-03-06,01:00,Cow_5,13,1,1,29.2,Rainy,
2023-03-06,01:00,Cow_6,13,0,2,29.2,Rainy,
2023-03-06,01:00,Cow_7,7,5,3,29.2,Rainy,
2023-03-06,01:00,Cow_8,8,3,4,29.2,Rainy,
2023-03-06,01:00,Cow_9,7,4,4,29.2,Rainy,
2023-03-06,01:00,Cow_10,11,0,4,29.2,Rainy,
2023-03-06,01:15,Cow_1,3,11,1,28.4,Cloudy,
2023-03-06,01:15,Cow_2,12,3,0,28.4,Cloudy,
2023-03-06,01:15,Cow_3,4,2,9,28.4,Cloudy,
2023-03-06,01:15,Cow_4,0,13,2,28.4,Cloudy,
2023-03-06,01:15,Cow_5,2,7,6,28.4,Cloudy,
2023-03-06,01:15,Cow_6,0,0,15,28.4,Cloudy,
2023-03-06,01:15,Cow_7,10,5,0,28.4,Cloudy,
2023-03-06,01:15,Cow_8,1,4,10,28.4,Cloudy,
2023-03-06,01:15,Cow_9,12,0,3,28.4,Cloudy,
2023-03-06,01:15,Cow_10,8,0,7,28.4,Cloudy,
2023-03-06,01:30,Cow_1,11,4,0,27.1,Sunny,
2023-03-06,01:30,Cow_2,15,0,0,27.1,Sunny,
2023-03-06,01:30,Cow_3,13,1,1,27.1,Sunny,
2023-03-06,01:30,Cow_4,7,5,3,27.1,Sunny,
2023-03-06,01:30,Cow_5,3,11,1,27.1,Sunny,
2023-03-06,01:30,Cow_6,2,4,9,27.1,Sunny,
2023-03-06,01:30,Cow_7,14,0,1,27.1,Sunny,
2023-03-06,01:30,Cow_8,5,9,1,27.1,Sunny,
2023-03-06,01:30,Cow_9,6,3,6,27.1,Sunny,
2023-03-06,01:30,Cow_10,4,5,6,27.1,Sunny,
2023-03-06,01:45,Cow_1,10,1,4,32.2,Clear,
2023-03-06,01:45,Cow_2,10,4,1,32.2,Clear,
2023-03-06,01:45,Cow_3,8,4,3,32.2,Clear,
2023-03-06,01:45,Cow_4,12,0,3,32.2,Clear,
2023-03-06,01:45,Cow_5,5,9,1,32.2,Clear,
2023-03-06,01:45,Cow_6,0,8,7,32.2,Clear,
2023-03-06,01:45,Cow_7,1,8,6,32.2,Clear,
2023-03-06,01:45,Cow_8,4,5,6,32.2,Clear,
2023-03-06,01:45,Cow_9,12,0,3,32.2,Clear,
2023-03-06,01:45,Cow_10,15,0,0,32.2,Clear,
2023-03-06,02:00,Cow_1,13,0,2,31.7,Sunny,
2023-03-06,02:00,Cow_2,9,5,1,31.7,Sunny,
2023-03-06,02:00,Cow_3,2,8,5,31.7,Sunny,
2023-03-06,02:00,Cow_4,6,9,0,31.7,Sunny,
2023-03-06,02:00,Cow_5,14,1,0,31.7,Sunny,
2023-03-06,02:00,Cow_6,7,0,8,31.7,Sunny,
2023-03-06,02:00,Cow_7,15,0,0,31.7,Sunny,
2023-03-06,02:00,Cow_8,15,0,0,31.7,Sunny,
2023-03-06,02:00,Cow_9,1,11,3,31.7,Sunny,
2023-03-06,02:00,Cow_10,4,11,0,31.7,Sunny,
2023-03-06,02:15,Cow_1,0,1,14,26.7,Rainy,
2023-03-06,02:15,Cow_2,2,1,12,26.7,Rainy,
2023-03-06,02:15,Cow_3,2,11,2,26.7,Rainy,
2023-03-06,02:15,Cow_4,15,0,0,26.7,Rainy,
2023-03-06,02:15,Cow_5,15,0,0,26.7,Rainy,
2023-03-06,02:15,Cow_6,1,13,1,26.7,Rainy,
