Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-03-20,00:00,Cow_1,14,1,0,30.7,Rainy,
2024-03-20,00:00,Cow_2,5,5,5,30.7,Rainy,
2024-03-20,00:00,Cow_3,12,0,3,30.7,Rainy,
2024-03-20,00:00,Cow_4,14,0,1,30.7,Rainy,
2024-03-20,00:00,Cow_5,1,5,9,30.7,Rainy,
2024-03-20,00:00,Cow_6,1,3,11,30.7,Rainy,
2024-03-20,00:00,Cow_7,3,11,1,30.7,Rainy,
2024-03-20,00:00,Cow_8,8,2,5,30.7,Rainy,
2024-03-20,00:00,Cow_9,14,0,1,30.7,Rainy,
2024-03-20,00:00,Cow_10,15,0,0,30.7,Rainy,
2024-03-20,00:15,Cow_1,14,1,0,29.5,Sunny,
2024-03-20,00:15,Cow_2,15,0,0,29.5,Sunny,
2024-03-20,00:15,Cow_3,8,5,2,29.5,Sunny,
2024-03-20,00:15,Cow_4,13,2,0,29.5,Sunny,
2024-03-20,00:15,Cow_5,3,1,11,29.5,Sunny,
2024-03-20,00:15,Cow_6,5,6,4,29.5,Sunny,
2024-03-20,00:15,Cow_7,6,4,5,29.5,Sunny,
2024-03-20,00:15,Cow_8,1,6,8,29.5,Sunny,
2024-03-20,00:15,Cow_9,14,1,0,29.5,Sunny,
2024-03-20,00:15,Cow_10,2,4,9,29.5,Sunny,
2024-03-20,00:30,Cow_1,15,0,0,25.3,Sunny,
2024-03-20,00:30,Cow_2,10,0,5,25.3,Sunny,
2024-03-20,00:30,Cow_3,6,0,9,25.3,Sunny,
2024-03-20,00:30,Cow_4,10,2,3,25.3,Sunny,
2024-03-20,00:30,Cow_5,9,6,0,25.3,Sunny,
2024-03-20,00:30,Cow_6,12,0,3,25.3,Sunny,
2024-03-20,00:30,Cow_7,1,10,4,25.3,Sunny,
2024-03-20,00:30,Cow_8,10,0,5,25.3,Sunny,
2024-03-20,00:30,Cow_9,10,3,2,25.3,Sunny,
2024-03-20,00:30,Cow_10,10,3,2,25.3,Sunny,
2024-03-20,00:45,Cow_1,12,3,0,27.7,Sunny,
2024-03-20,00:45,Cow_2,8,7,0,27.7,Sunny,
2024-03-20,00:45,Cow_3,5,0,10,27.7,Sunny,
2024-03-20,00:45,Cow_4,14,0,1,27.7,Sunny,
2024-03-20,00:45,Cow_5,0,0,15,27.7,Sunny,
2024-03-20,00:45,Cow_6,5,0,10,27.7,Sunny,
2024-03-20,00:45,Cow_7,14,0,1,27.7,Sunny,
2024-03-20,00:45,Cow_8,2,1,12,27.7,Sunny,
