Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-05-22,00:00,Cow_1,13,2,0,34.1,Clear
2023-05-22,00:00,Cow_2,0,1,14,34.1,Clear
2023-05-22,00:00,Cow_3,8,2,5,34.1,Clear
2023-05-22,00:00,Cow_4,3,3,9,34.1,Clear
2023-05-22,00:00,Cow_5,0,7,8,34.1,Clear
2023-05-22,00:00,Cow_6,2,6,7,34.1,Clear
2023-05-22,00:00,Cow_7,15,0,0,34.1,Clear
2023-05-22,00:00,Cow_8,13,2,0,34.1,Clear
2023-05-22,00:00,Cow_9,2,0,13,34.1,Clear
2023-05-22,00:00,Cow_10,5,3,7,34.1,Clear
2023-05-22,00:15,Cow_1,7,0,8,27.3,Rainy
2023-05-22,00:15,Cow_2,15,0,0,27.3,Rainy
2023-05-22,00:15,Cow_3,8,7,0,27.3,Rainy
2023-05-22,00:15,Cow_4,3,12,0,27.3,Rainy
2023-05-22,00:15,Cow_5,13,2,0,27.3,Rainy
2023-05-22,00:15,Cow_6,4,11,0,27.3,Rainy
2023-05-22,00:15,Cow_7,10,0,5,27.3,Rainy
2023-05-22,00:15,Cow_8,1,3,11,27.3,Rainy
2023-05-22,00:15,Cow_9,2,4,9,27.3,Rainy
2023-05-22,00:15,Cow_10,6,2,7,27.3,Rainy
2023-05-22,00:30,Cow_1,14,1,0,29.8,Rainy
2023-05-22,00:30,Cow_2,1,11,3,29.8,Rainy
2023-05-22,00:30,Cow_3,11,3,1,29.8,Rainy
2023-05-22,00:30,Cow_4,12,3,0,29.8,Rainy
2023-05-22,00:30,Cow_5,15,0,0,29.8,Rainy
2023-05-22,00:30,Cow_6,10,1,4,29.8,Rainy
2023-05-22,00:30,Cow_7,12,2,1,29.8,Rainy
2023-05-22,00:30,Cow_8,12,0,3,29.8,Rainy
2023-05-22,00:30,Cow_9,5,8,2,29.8,Rainy
2023-05-22,00:30,Cow_10,8,0,7,29.8,Rainy
2023-05-22,00:45,Cow_1,11,3,1,32.1,Clear
2023-05-22,00:45,Cow_2,15,0,0,32.1,Clear
2023-05-22,00:45,Cow_3,2,0,13,32.1,Clear
2023-05-22,00:45,Cow_4,8,7,0,32.1,Clear
2023-05-22,00:45,Cow_5,10,4,1,32.1,Clear
2023-05-22,00:45,Cow_6,13,2,0,32.1,Clear
2023-05-22,00:45,Cow_7,0,14,1,32.1,Clear
2023-05-22,00:45,Cow_8,10,4,1,32.1,Clear
2023-05-22,00:45,Cow_9,5,9,1,32.1,Clear
2023-05-22,00:45,Cow_10,10,5,0,32.1,Clear
2023-05-22,01:00,Cow_1,8,5,2,28.6,Sunny
2023-05-22,01:00,Cow_2,12,0,3,28.6,Sunny
2023-05-22,01:00,Cow_3,0,12,3,28.6,Sunny
2023-05-22,01:00,Cow_4,14,0,1,28.6,Sunny
2023-05-22,01:00,Cow_5,6,9,0,28.6,Sunny
2023-05-22,01:00,Cow_6,13,2,0,28.6,Sunny
2023-05-22,01:00,Cow_7,11,4,0,28.6,Sunny
2023-05-22,01:00,Cow_8,13,0,2,28.6,Sunny
2023-05-22,01:00,Cow_9,2,11,2,28.6,Sunny
2023-05-22,01:00,Cow_10,7,6,2,28.6,Sunny
2023-05-22,01:15,Cow_1,13,2,0,32.3,Sunny
2023-05-22,01:15,Cow_2,2,13,0,32.3,Sunny
2023-05-22,01:15,Cow_3,3,9,3,32.3,Sunny
2023-05-22,01:15,Cow_4,8,6,1,32.3,Sunny
2023-05-22,01:15,Cow_5,6,1,8,32.3,Sunny
2023-05-22,01:15,Cow_6,10,1,4,32.3,Sunny
2023-05-22,01:15,Cow_7,5,6,4,32.3,Sunny
2023-05-22,01:15,Cow_8,4,4,7,32.3,Sunny
2023-05-22,01:15,Cow_9,1,8,6,32.3,Sunny
2023-05-22,01:15,Cow_10,13,0,2,32.3,Sunny
2023-05-22,01:30,Cow_1,0,14,1,28.0,Rainy
2023-05-22,01:30,Cow_2,10,5,0,28.0,Rainy
2023-05-22,01:30,Cow_3,4,2,9,28.0,Rainy
2023-05-22,01:30,Cow_4,0,10,5,28.0,Rainy
2023-05-22,01:30,Cow_5,3,5,7,28.0,Rainy
2023-05-22,01:30,Cow_6,13,0,2,28.0,Rainy
2023-05-22,01:30,Cow_7,4,7,4,28.0,Rainy
2023-05-22,01:30,Cow_8,7,0,8,28.0,Rainy
2023-05-22,01:30,Cow_9,11,0,4,28.0,Rainy
2023-05-22,01:30,Cow_10,10,1,4,28.0,Rainy
2023-05-22,01:45,Cow_1,9,0,6,25.5,Rainy
2023-05-22,01:45,Cow_2,13,1,1,25.5,Rainy
2023-05-22,01:45,Cow_3,14,1,0,25.5,Rainy
2023-05-22,01:45,Cow_4,8,1,6,25.5,Rainy
2023-05-22,01:45,Cow_5,12,1,2,25.5,Rainy
2023-05-22,01:45,Cow_6,15,0,0,25.5,Rainy
2023-05-22,01:45,Cow_7,6,7,2,25.5,Rainy
2023-05-22,01:45,Cow_8,15,0,0,25.5,Rainy
2023-05-22,01:45,Cow_9,2,13,0,25.5,Rainy
2023-05-22,01:45,Cow_10,8,0,7,25.5,Rainy
2023-05-22,02:00,Cow_1,15,0,0,31.6,Sunny
2023-05-22,02:00,Cow_2,11,0,4,31.6,Sunny
2023-05-22,02:00,Cow_3,14,1,0,31.6,Sunny
2023-05-22,02:00,Cow_4,2,2,11,31.6,Sunny
2023-05-22,02:00,Cow_5,9,2,4,31.6,Sunny
2023-05-22,02:00,Cow_6,4,7,4,31.6,Sunny
2023-05-22,02:00,Cow_7,6,6,3,31.6,Sunny
2023-05-22,02:00,Cow_8,4,0,11,31.6,Sunny
2023-05-22,02:00,Cow_9,4,7,4,31.6,Sunny
2023-05-22,02:00,Cow_10,12,0,3,31.6,Sunny
2023-05-22,02:15,Cow_1,10,1,4,30.5,Sunny
2023-05-22,02:15,Cow_2,5,0,10,30.5,Sunny
2023-05-22,02:15,Cow_3,0,15,0,30.5,Sunny
2023-05-22,02:15,Cow_4,7,4,4,30.5,Sunny
2023-05-22,02:15,Cow_5,10,1,4,30.5,Sunny
2023-05-22,02:15,Cow_6,13,2,0,30.5,Sunny
2023-05-22,02:15,Cow_7,9,0,6,30.5,Sunny
2023-05-22,02:15,Cow_8,1,3,11,30.5,Sunny
2023-05-22,02:15,Cow_9,2,5,8,30.5,Sunny
2023-05-22,02:15,Cow_10,5,1,9,30.5,Sunny
2023-05-22,02:30,Cow_1,7,5,3,33.3,Clear
2023-05-22,02:30,Cow_2,6,7,2,33.3,Clear
2023-05-22,02:30,Cow_3,13,0,2,33.3,Clear
2023-05-22,02:30,Cow_4,10,1,4,33.3,Clear
2023-05-22,02:30,Cow_5,1,7,7,33.3,Clear
2023-05-22,02:30,Cow_6,9,0,6,33.3,Clear
2023-05-22,02:30,Cow_7,12,3,0,33.3,Clear
2023-05-22,02:30,Cow_8,15,0,0,33.3,Clear
2023-05-22,02:30,Cow_9,11,4,0,33.3,Clear
2023-05-22,02:30,Cow_10,2,6,7,33.3,Clear
2023-05-22,02:45,Cow_1,7,2,6,26.5,Rainy
2023-05-22,02:45,Cow_2,1,12,2,26.5,Rainy
2023-05-22,02:45,Cow_3,6,6,3,26.5,Rainy
2023-05-22,02:45,Cow_4,1,14,0,26.5,Rainy
2023-05-22,02:45,Cow_5,11,2,2,26.5,Rainy
2023-05-22,02:45,Cow_6,2,7,6,26.5,Rainy
