Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-01-11,00:00,Cow_1,5,5,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_2,0,10,10,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_3,10,5,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_4,12,6,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_5,14,0,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_6,7,5,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_7,6,4,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_8,10,8,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_9,7,9,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_10,14,0,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_11,0,0,0,15,36.9,Clear,Field A
2022-01-11,00:00,Cow_12,0,0,0,15,36.9,Clear,Field B
2022-01-11,00:00,Cow_13,14,10,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_14,6,9,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_15,6,5,4,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_16,2,5,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_17,13,6,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_18,4,4,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_19,11,5,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_20,3,7,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_21,9,3,3,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_22,5,5,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_23,8,0,8,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_24,1,9,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_25,13,0,4,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_26,7,5,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_27,9,1,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_28,8,8,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_29,14,7,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_30,2,6,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_31,9,0,6,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_32,5,3,7,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_33,10,8,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_34,10,0,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_35,10,0,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_36,3,5,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_37,10,0,8,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_38,10,1,4,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_39,0,10,6,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_40,12,0,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_41,7,4,4,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_42,10,3,2,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_43,8,2,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_44,3,5,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_45,13,5,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_46,8,3,4,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_47,11,1,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_48,5,5,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_49,7,0,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_50,5,5,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_51,6,8,1,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_52,11,0,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_53,7,8,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_54,12,1,2,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_55,11,0,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_56,5,7,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_57,5,5,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_58,8,5,2,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_59,2,6,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_60,6,4,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_61,4,3,8,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_62,0,9,8,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_63,10,1,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_64,4,7,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_65,6,3,6,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_66,13,0,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_67,9,4,2,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_68,14,0,7,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_69,0,0,0,15,36.9,Clear,Field C
2022-01-11,00:00,Cow_70,8,5,2,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_71,11,0,6,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_72,1,10,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_73,2,5,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_74,12,0,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_75,6,5,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_76,5,8,2,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_77,7,5,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_78,3,5,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_79,10,0,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_80,2,6,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_81,5,7,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_82,2,7,6,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_83,7,5,3,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_84,6,2,7,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_85,0,0,0,15,36.9,Clear,Field B
2022-01-11,00:00,Cow_86,6,7,2,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_87,0,9,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_88,12,10,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_89,5,4,6,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_90,6,6,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_91,1,6,8,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_92,14,0,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_93,10,0,8,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_94,6,5,4,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_95,4,8,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_96,5,6,4,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_97,2,7,6,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_98,5,6,4,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_99,9,3,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_100,5,5,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_101,9,7,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_102,9,3,3,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_103,13,0,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_104,6,6,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_105,13,0,6,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_106,6,7,2,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_107,0,9,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_108,9,6,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_109,5,7,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_110,7,0,8,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_111,10,5,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_112,5,2,8,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_113,9,5,1,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_114,2,9,4,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_115,5,3,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_116,10,10,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_117,5,3,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_118,0,11,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_119,9,8,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_120,6,2,7,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_121,14,0,8,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_122,7,5,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_123,1,6,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_124,13,0,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_125,8,8,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_126,6,10,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_127,11,7,0,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_128,4,8,3,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_129,7,5,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_130,2,7,6,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_131,5,7,3,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_132,3,5,7,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_133,3,7,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_134,2,4,9,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_135,13,0,3,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_136,5,9,1,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_137,5,5,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_138,6,9,0,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_139,14,0,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_140,9,3,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_141,0,10,7,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_142,0,10,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_143,12,0,6,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_144,8,3,4,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_145,4,6,5,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_146,4,8,3,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_147,9,4,2,0,36.9,Clear,Field A
2022-01-11,00:00,Cow_148,14,0,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_149,12,0,5,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_150,13,0,8,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_151,7,8,0,0,36.9,Clear,Field C
2022-01-11,00:00,Cow_152,6,3,6,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_153,12,0,5,0,36.9,Clear,Field B
2022-01-11,00:00,Cow_154,12,0,7,0,36.9,Clear,Field B
