Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2024-04-16,00:00,Cow_1,4,1,10,30.7,Cloudy,
2024-04-16,00:00,Cow_2,3,8,4,30.7,Cloudy,
2024-04-16,00:00,Cow_3,6,9,0,30.7,Cloudy,
2024-04-16,00:00,Cow_4,15,0,0,30.7,Cloudy,
2024-04-16,00:00,Cow_5,8,6,1,30.7,Cloudy,
2024-04-16,00:00,Cow_6,1,11,3,30.7,Cloudy,
2024-04-16,00:00,Cow_7,9,6,0,30.7,Cloudy,
2024-04-16,00:00,Cow_8,6,0,9,30.7,Cloudy,
2024-04-16,00:00,Cow_9,6,5,4,30.7,Cloudy,
2024-04-16,00:00,Cow_10,8,6,1,30.7,Cloudy,
2024-04-16,00:15,Cow_1,0,10,5,33.7,Cloudy,
2024-04-16,00:15,Cow_2,9,3,3,33.7,Cloudy,
2024-04-16,00:15,Cow_3,6,7,2,33.7,Cloudy,
2024-04-16,00:15,Cow_4,4,11,0,33.7,Cloudy,
2024-04-16,00:15,Cow_5,10,1,4,33.7,Cloudy,
2024-04-16,00:15,Cow_6,5,4,6,33.7,Cloudy,
2024-04-16,00:15,Cow_7,1,6,8,33.7,Cloudy,
2024-04-16,00:15,Cow_8,0,6,9,33.7,Cloudy,
2024-04-16,00:15,Cow_9,6,8,1,33.7,Cloudy,
2024-04-16,00:15,Cow_10,15,0,0,33.7,Cloudy,
2024-04-16,00:30,Cow_1,6,9,0,26.8,Rainy,
2024-04-16,00:30,Cow_2,5,10,0,26.8,Rainy,
2024-04-16,00:30,Cow_3,11,0,4,26.8,Rainy,
2024-04-16,00:30,Cow_4,14,1,0,26.8,Rainy,
2024-04-16,00:30,Cow_5,4,7,4,26.8,Rainy,
2024-04-16,00:30,Cow_6,13,0,2,26.8,Rainy,
2024-04-16,00:30,Cow_7,13,2,0,26.8,Rainy,
2024-04-16,00:30,Cow_8,9,4,2,26.8,Rainy,
2024-04-16,00:30,Cow_9,14,1,0,26.8,Rainy,
2024-04-16,00:30,Cow_10,13,2,0,26.8,Rainy,
2024-04-16,00:45,Cow_1,6,9,0,31.8,Clear,
2024-04-16,00:45,Cow_2,0,13,2,31.8,Clear,
2024-04-16,00:45,Cow_3,15,0,0,31.8,Clear,
2024-04-16,00:45,Cow_4,14,1,0,31.8,Clear,
2024-04-16,00:45,Cow_5,15,0,0,31.8,Clear,
2024-04-16,00:45,Cow_6,10,2,3,31.8,Clear,
2024-04-16,00:45,Cow_7,9,4,2,31.8,Clear,
2024-04-16,00:45,Cow_8,5,7,3,31.8,Clear,
2024-04-16,00:45,Cow_9,11,2,2,31.8,Clear,
2024-04-16,00:45,Cow_10,5,4,6,31.8,Clear,
2024-04-16,01:00,Cow_1,14,0,1,28.3,Clear,
2024-04-16,01:00,Cow_2,13,2,0,28.3,Clear,
2024-04-16,01:00,Cow_3,5,3,7,28.3,Clear,
2024-04-16,01:00,Cow_4,1,11,3,28.3,Clear,
2024-04-16,01:00,Cow_5,7,5,3,28.3,Clear,
2024-04-16,01:00,Cow_6,6,1,8,28.3,Clear,
2024-04-16,01:00,Cow_7,13,0,2,28.3,Clear,
2024-04-16,01:00,Cow_8,10,3,2,28.3,Clear,
2024-04-16,01:00,Cow_9,14,0,1,28.3,Clear,
2024-04-16,01:00,Cow_10,15,0,0,28.3,Clear,
2024-04-16,01:15,Cow_1,6,9,0,34.3,Sunny,
2024-04-16,01:15,Cow_2,14,1,0,34.3,Sunny,
2024-04-16,01:15,Cow_3,14,1,0,34.3,Sunny,
2024-04-16,01:15,Cow_4,11,2,2,34.3,Sunny,
2024-04-16,01:15,Cow_5,13,0,2,34.3,Sunny,
2024-04-16,01:15,Cow_6,8,6,1,34.3,Sunny,
2024-04-16,01:15,Cow_7,1,6,8,34.3,Sunny,
2024-04-16,01:15,Cow_8,6,5,4,34.3,Sunny,
2024-04-16,01:15,Cow_9,3,6,6,34.3,Sunny,
2024-04-16,01:15,Cow_10,12,2,1,34.3,Sunny,
2024-04-16,01:30,Cow_1,15,0,0,29.9,Rainy,
2024-04-16,01:30,Cow_2,8,7,0,29.9,Rainy,
2024-04-16,01:30,Cow_3,11,2,2,29.9,Rainy,
2024-04-16,01:30,Cow_4,0,14,1,29.9,Rainy,
2024-04-16,01:30,Cow_5,8,1,6,29.9,Rainy,
2024-04-16,01:30,Cow_6,8,4,3,29.9,Rainy,
2024-04-16,01:30,Cow_7,9,3,3,29.9,Rainy,
2024-04-16,01:30,Cow_8,15,0,0,29.9,Rainy,
2024-04-16,01:30,Cow_9,12,2,1,29.9,Rainy,
2024-04-16,01:30,Cow_10,4,8,3,29.9,Rainy,
2024-04-16,01:45,Cow_1,2,0,13,27.5,Clear,
2024-04-16,01:45,Cow_2,14,0,1,27.5,Clear,
2024-04-16,01:45,Cow_3,9,2,4,27.5,Clear,
2024-04-16,01:45,Cow_4,8,7,0,27.5,Clear,
2024-04-16,01:45,Cow_5,4,6,5,27.5,Clear,
2024-04-16,01:45,Cow_6,12,2,1,27.5,Clear,
2024-04-16,01:45,Cow_7,9,1,5,27.5,Clear,
2024-04-16,01:45,Cow_8,11,0,4,27.5,Clear,
2024-04-16,01:45,Cow_9,8,7,0,27.5,Clear,
2024-04-16,01:45,Cow_10,15,0,0,27.5,Clear,
2024-04-16,02:00,Cow_1,8,6,1,28.2,Cloudy,
2024-04-16,02:00,Cow_2,11,2,2,28.2,Cloudy,
2024-04-16,02:00,Cow_3,9,4,2,28.2,Cloudy,
2024-04-16,02:00,Cow_4,2,12,1,28.2,Cloudy,
2024-04-16,02:00,Cow_5,4,0,11,28.2,Cloudy,
2024-04-16,02:00,Cow_6,3,9,3,28.2,Cloudy,
2024-04-16,02:00,Cow_7,12,0,3,28.2,Cloudy,
