Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-03-10,00:00,Cow_1,9,1,5,26.0,Clear,
2023-03-10,00:00,Cow_2,0,1,14,26.0,Clear,
2023-03-10,00:00,Cow_3,14,1,0,26.0,Clear,
2023-03-10,00:00,Cow_4,4,9,2,26.0,Clear,
2023-03-10,00:00,Cow_5,3,8,4,26.0,Clear,
2023-03-10,00:00,Cow_6,4,4,7,26.0,Clear,
2023-03-10,00:00,Cow_7,4,7,4,26.0,Clear,
2023-03-10,00:00,Cow_8,1,5,9,26.0,Clear,
2023-03-10,00:00,Cow_9,2,11,2,26.0,Clear,
2023-03-10,00:00,Cow_10,5,3,7,26.0,Clear,
2023-03-10,00:15,Cow_1,9,0,6,28.2,Rainy,
2023-03-10,00:15,Cow_2,7,4,4,28.2,Rainy,
2023-03-10,00:15,Cow_3,8,0,7,28.2,Rainy,
2023-03-10,00:15,Cow_4,15,0,0,28.2,Rainy,
2023-03-10,00:15,Cow_5,3,8,4,28.2,Rainy,
2023-03-10,00:15,Cow_6,4,6,5,28.2,Rainy,
2023-03-10,00:15,Cow_7,0,12,3,28.2,Rainy,
2023-03-10,00:15,Cow_8,0,11,4,28.2,Rainy,
2023-03-10,00:15,Cow_9,12,2,1,28.2,Rainy,
2023-03-10,00:15,Cow_10,2,2,11,28.2,Rainy,
2023-03-10,00:30,Cow_1,7,7,1,28.4,Cloudy,
2023-03-10,00:30,Cow_2,2,11,2,28.4,Cloudy,
2023-03-10,00:30,Cow_3,1,1,13,28.4,Cloudy,
2023-03-10,00:30,Cow_4,1,12,2,28.4,Cloudy,
2023-03-10,00:30,Cow_5,5,4,6,28.4,Cloudy,
2023-03-10,00:30,Cow_6,14,0,1,28.4,Cloudy,
2023-03-10,00:30,Cow_7,14,1,0,28.4,Cloudy,
2023-03-10,00:30,Cow_8,2,8,5,28.4,Cloudy,
2023-03-10,00:30,Cow_9,6,9,0,28.4,Cloudy,
2023-03-10,00:30,Cow_10,11,4,0,28.4,Cloudy,
2023-03-10,00:45,Cow_1,1,3,11,31.0,Rainy,
2023-03-10,00:45,Cow_2,0,0,15,31.0,Rainy,
2023-03-10,00:45,Cow_3,0,2,13,31.0,Rainy,
2023-03-10,00:45,Cow_4,6,8,1,31.0,Rainy,
2023-03-10,00:45,Cow_5,7,6,2,31.0,Rainy,
2023-03-10,00:45,Cow_6,1,11,3,31.0,Rainy,
2023-03-10,00:45,Cow_7,7,2,6,31.0,Rainy,
2023-03-10,00:45,Cow_8,12,1,2,31.0,Rainy,
2023-03-10,00:45,Cow_9,0,11,4,31.0,Rainy,
2023-03-10,00:45,Cow_10,12,2,1,31.0,Rainy,
2023-03-10,01:00,Cow_1,7,5,3,30.0,Clear,
2023-03-10,01:00,Cow_2,9,4,2,30.0,Clear,
2023-03-10,01:00,Cow_3,15,0,0,30.0,Clear,
2023-03-10,01:00,Cow_4,14,0,1,30.0,Clear,
2023-03-10,01:00,Cow_5,3,0,12,30.0,Clear,
2023-03-10,01:00,Cow_6,2,1,12,30.0,Clear,
2023-03-10,01:00,Cow_7,5,9,1,30.0,Clear,
2023-03-10,01:00,Cow_8,12,1,2,30.0,Clear,
2023-03-10,01:00,Cow_9,4,0,11,30.0,Clear,
2023-03-10,01:00,Cow_10,3,6,6,30.0,Clear,
2023-03-10,01:15,Cow_1,7,2,6,25.9,Clear,
2023-03-10,01:15,Cow_2,13,0,2,25.9,Clear,
2023-03-10,01:15,Cow_3,15,0,0,25.9,Clear,
2023-03-10,01:15,Cow_4,7,1,7,25.9,Clear,
2023-03-10,01:15,Cow_5,7,0,8,25.9,Clear,
2023-03-10,01:15,Cow_6,11,1,3,25.9,Clear,
2023-03-10,01:15,Cow_7,3,2,10,25.9,Clear,
2023-03-10,01:15,Cow_8,11,4,0,25.9,Clear,
2023-03-10,01:15,Cow_9,6,9,0,25.9,Clear,
2023-03-10,01:15,Cow_10,12,3,0,25.9,Clear,
2023-03-10,01:30,Cow_1,5,10,0,25.0,Rainy,
2023-03-10,01:30,Cow_2,6,5,4,25.0,Rainy,
2023-03-10,01:30,Cow_3,10,2,3,25.0,Rainy,
2023-03-10,01:30,Cow_4,7,8,0,25.0,Rainy,
2023-03-10,01:30,Cow_5,10,3,2,25.0,Rainy,
2023-03-10,01:30,Cow_6,2,12,1,25.0,Rainy,
2023-03-10,01:30,Cow_7,2,2,11,25.0,Rainy,
2023-03-10,01:30,Cow_8,7,1,7,25.0,Rainy,
2023-03-10,01:30,Cow_9,11,3,1,25.0,Rainy,
2023-03-10,01:30,Cow_10,15,0,0,25.0,Rainy,
2023-03-10,01:45,Cow_1,12,3,0,29.0,Sunny,
2023-03-10,01:45,Cow_2,2,1,12,29.0,Sunny,
2023-03-10,01:45,Cow_3,12,1,2,29.0,Sunny,
2023-03-10,01:45,Cow_4,9,6,0,29.0,Sunny,
2023-03-10,01:45,Cow_5,14,0,1,29.0,Sunny,
2023-03-10,01:45,Cow_6,2,13,0,29.0,Sunny,
2023-03-10,01:45,Cow_7,10,1,4,29.0,Sunny,
2023-03-10,01:45,Cow_8,8,2,5,29.0,Sunny,
2023-03-10,01:45,Cow_9,9,2,4,29.0,Sunny,
2023-03-10,01:45,Cow_10,14,0,1,29.0,Sunny,
2023-03-10,02:00,Cow_1,10,1,4,28.4,Sunny,
2023-03-10,02:00,Cow_2,1,4,10,28.4,Sunny,
2023-03-10,02:00,Cow_3,9,0,6,28.4,Sunny,
2023-03-10,02:00,Cow_4,9,2,4,28.4,Sunny,
2023-03-10,02:00,Cow_5,4,1,10,28.4,Sunny,
2023-03-10,02:00,Cow_6,5,0,10,28.4,Sunny,
2023-03-10,02:00,Cow_7,5,0,10,28.4,Sunny,
2023-03-10,02:00,Cow_8,9,0,6,28.4,Sunny,
2023-03-10,02:00,Cow_9,0,0,15,28.4,Sunny,
2023-03-10,02:00,Cow_10,15,0,0,28.4,Sunny,
2023-03-10,02:15,Cow_1,0,4,11,27.6,Sunny,
2023-03-10,02:15,Cow_2,11,0,4,27.6,Sunny,
2023-03-10,02:15,Cow_3,15,0,0,27.6,Sunny,
2023-03-10,02:15,Cow_4,7,0,8,27.6,Sunny,
2023-03-10,02:15,Cow_5,15,0,0,27.6,Sunny,
2023-03-10,02:15,Cow_6,15,0,0,27.6,Sunny,
2023-03-10,02:15,Cow_7,1,8,6,27.6,Sunny,
2023-03-10,02:15,Cow_8,9,3,3,27.6,Sunny,
2023-03-10,02:15,Cow_9,3,7,5,27.6,Sunny,
2023-03-10,02:15,Cow_10,7,3,5,27.6,Sunny,
2023-03-10,02:30,Cow_1,7,3,5,27.5,Cloudy,
2023-03-10,02:30,Cow_2,7,1,7,27.5,Cloudy,
2023-03-10,02:30,Cow_3,10,0,5,27.5,Cloudy,
2023-03-10,02:30,Cow_4,15,0,0,27.5,Cloudy,
2023-03-10,02:30,Cow_5,1,0,14,27.5,Cloudy,
2023-03-10,02:30,Cow_6,0,10,5,27.5,Cloudy,
2023-03-10,02:30,Cow_7,3,5,7,27.5,Cloudy,
2023-03-10,02:30,Cow_8,5,3,7,27.5,Cloudy,
2023-03-10,02:30,Cow_9,7,2,6,27.5,Cloudy,
2023-03-10,02:30,Cow_10,5,0,10,27.5,Cloudy,
2023-03-10,02:45,Cow_1,1,9,5,30.2,Sunny,
2023-03-10,02:45,Cow_2,11,0,4,30.2,Sunny,
2023-03-10,02:45,Cow_3,15,0,0,30.2,Sunny,
2023-03-10,02:45,Cow_4,0,2,13,30.2,Sunny,
2023-03-10,02:45,Cow_5,9,2,4,30.2,Sunny,
