Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2022-12-01,00:00,Cow_1,3,2,10,34.3,Cloudy
2022-12-01,00:00,Cow_2,10,0,5,34.3,Cloudy
2022-12-01,00:00,Cow_3,15,0,0,34.3,Cloudy
2022-12-01,00:00,Cow_4,15,0,0,34.3,Cloudy
2022-12-01,00:00,Cow_5,14,0,1,34.3,Cloudy
2022-12-01,00:00,Cow_6,15,0,0,34.3,Cloudy
2022-12-01,00:00,Cow_7,7,4,4,34.3,Cloudy
2022-12-01,00:00,Cow_8,14,1,0,34.3,Cloudy
2022-12-01,00:00,Cow_9,9,6,0,34.3,Cloudy
2022-12-01,00:00,Cow_10,11,1,3,34.3,Cloudy
2022-12-01,00:15,Cow_1,15,0,0,33.5,Rainy
2022-12-01,00:15,Cow_2,10,2,3,33.5,Rainy
2022-12-01,00:15,Cow_3,5,0,10,33.5,Rainy
2022-12-01,00:15,Cow_4,8,3,4,33.5,Rainy
2022-12-01,00:15,Cow_5,1,5,9,33.5,Rainy
2022-12-01,00:15,Cow_6,9,4,2,33.5,Rainy
2022-12-01,00:15,Cow_7,0,6,9,33.5,Rainy
2022-12-01,00:15,Cow_8,12,1,2,33.5,Rainy
2022-12-01,00:15,Cow_9,0,0,15,33.5,Rainy
2022-12-01,00:15,Cow_10,2,10,3,33.5,Rainy
2022-12-01,00:30,Cow_1,0,11,4,34.1,Rainy
2022-12-01,00:30,Cow_2,2,3,10,34.1,Rainy
2022-12-01,00:30,Cow_3,4,6,5,34.1,Rainy
2022-12-01,00:30,Cow_4,1,11,3,34.1,Rainy
2022-12-01,00:30,Cow_5,10,0,5,34.1,Rainy
2022-12-01,00:30,Cow_6,13,2,0,34.1,Rainy
2022-12-01,00:30,Cow_7,5,9,1,34.1,Rainy
2022-12-01,00:30,Cow_8,6,5,4,34.1,Rainy
2022-12-01,00:30,Cow_9,1,5,9,34.1,Rainy
2022-12-01,00:30,Cow_10,9,1,5,34.1,Rainy
2022-12-01,00:45,Cow_1,7,2,6,25.5,Rainy
2022-12-01,00:45,Cow_2,9,3,3,25.5,Rainy
2022-12-01,00:45,Cow_3,7,1,7,25.5,Rainy
2022-12-01,00:45,Cow_4,5,4,6,25.5,Rainy
2022-12-01,00:45,Cow_5,3,2,10,25.5,Rainy
2022-12-01,00:45,Cow_6,7,6,2,25.5,Rainy
2022-12-01,00:45,Cow_7,1,10,4,25.5,Rainy
2022-12-01,00:45,Cow_8,4,3,8,25.5,Rainy
2022-12-01,00:45,Cow_9,9,5,1,25.5,Rainy
2022-12-01,00:45,Cow_10,6,6,3,25.5,Rainy
2022-12-01,01:00,Cow_1,10,3,2,28.7,Rainy
2022-12-01,01:00,Cow_2,10,5,0,28.7,Rainy
2022-12-01,01:00,Cow_3,12,2,1,28.7,Rainy
2022-12-01,01:00,Cow_4,6,8,1,28.7,Rainy
2022-12-01,01:00,Cow_5,9,1,5,28.7,Rainy
2022-12-01,01:00,Cow_6,2,6,7,28.7,Rainy
2022-12-01,01:00,Cow_7,9,6,0,28.7,Rainy
2022-12-01,01:00,Cow_8,4,4,7,28.7,Rainy
2022-12-01,01:00,Cow_9,5,1,9,28.7,Rainy
2022-12-01,01:00,Cow_10,3,11,1,28.7,Rainy
2022-12-01,01:15,Cow_1,7,1,7,31.5,Clear
2022-12-01,01:15,Cow_2,5,4,6,31.5,Clear
2022-12-01,01:15,Cow_3,1,9,5,31.5,Clear
2022-12-01,01:15,Cow_4,13,1,1,31.5,Clear
2022-12-01,01:15,Cow_5,6,7,2,31.5,Clear
2022-12-01,01:15,Cow_6,13,2,0,31.5,Clear
2022-12-01,01:15,Cow_7,6,0,9,31.5,Clear
2022-12-01,01:15,Cow_8,8,2,5,31.5,Clear
2022-12-01,01:15,Cow_9,2,0,13,31.5,Clear
2022-12-01,01:15,Cow_10,6,4,5,31.5,Clear
2022-12-01,01:30,Cow_1,9,2,4,28.1,Sunny
2022-12-01,01:30,Cow_2,11,2,2,28.1,Sunny
2022-12-01,01:30,Cow_3,11,1,3,28.1,Sunny
2022-12-01,01:30,Cow_4,9,0,6,28.1,Sunny
2022-12-01,01:30,Cow_5,13,1,1,28.1,Sunny
2022-12-01,01:30,Cow_6,12,0,3,28.1,Sunny
