Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-09-08,00:00,Cow_1,5,5,5,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_2,12,3,0,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_3,5,6,4,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_4,11,7,0,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_5,5,7,3,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_6,3,9,3,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_7,0,9,6,0,31.4,Clear,Field C
2022-09-08,00:00,Cow_8,5,7,3,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_9,14,9,0,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_10,6,4,5,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_11,8,3,4,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_12,12,0,6,0,31.4,Clear,Field C
2022-09-08,00:00,Cow_13,8,0,8,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_14,14,0,3,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_15,5,4,6,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_16,0,7,8,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_17,1,8,6,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_18,10,8,0,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_19,10,1,4,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_20,4,7,4,0,31.4,Clear,Field C
2022-09-08,00:00,Cow_21,10,0,5,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_22,12,0,10,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_23,4,3,8,0,31.4,Clear,Field C
2022-09-08,00:00,Cow_24,7,4,4,0,31.4,Clear,Field C
2022-09-08,00:00,Cow_25,13,0,8,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_26,6,3,6,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_27,12,5,0,0,31.4,Clear,Field C
2022-09-08,00:00,Cow_28,12,0,7,0,31.4,Clear,Field B
2022-09-08,00:00,Cow_29,9,7,0,0,31.4,Clear,Field A
2022-09-08,00:00,Cow_30,14,0,10,0,31.4,Clear,Field C
