Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-01-27,00:00,Cow_1,14,5,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_2,2,10,3,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_3,12,4,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_4,2,10,3,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_5,5,7,3,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_6,5,4,6,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_7,13,0,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_8,12,0,6,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_9,7,2,6,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_10,13,0,5,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_11,7,3,5,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_12,10,0,7,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_13,7,8,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_14,3,8,4,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_15,0,10,6,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_16,11,8,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_17,0,0,0,15,36.9,Clear,Field C
2023-01-27,00:00,Cow_18,9,0,7,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_19,5,5,5,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_20,14,3,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_21,0,0,0,15,36.9,Clear,Field B
2023-01-27,00:00,Cow_22,13,0,6,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_23,14,4,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_24,14,0,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_25,7,3,5,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_26,7,9,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_27,0,0,0,15,36.9,Clear,Field A
2023-01-27,00:00,Cow_28,5,4,6,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_29,10,8,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_30,7,4,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_31,4,8,3,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_32,10,3,2,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_33,0,0,0,15,36.9,Clear,Field B
2023-01-27,00:00,Cow_34,9,3,3,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_35,0,0,0,15,36.9,Clear,Field A
2023-01-27,00:00,Cow_36,9,3,3,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_37,9,1,5,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_38,10,2,3,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_39,12,0,5,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_40,12,3,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_41,14,5,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_42,6,6,3,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_43,6,6,3,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_44,9,1,5,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_45,10,3,2,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_46,10,0,6,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_47,5,9,1,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_48,0,8,7,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_49,5,10,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_50,5,4,6,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_51,11,8,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_52,12,9,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_53,0,0,0,15,36.9,Clear,Field B
2023-01-27,00:00,Cow_54,8,3,4,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_55,5,2,8,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_56,12,0,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_57,6,7,2,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_58,13,10,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_59,6,3,6,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_60,6,0,9,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_61,8,9,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_62,1,10,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_63,2,3,10,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_64,7,9,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_65,4,4,7,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_66,7,6,2,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_67,12,10,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_68,5,5,5,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_69,5,6,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_70,13,0,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_71,3,8,4,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_72,14,10,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_73,10,3,2,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_74,6,1,8,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_75,2,5,8,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_76,13,10,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_77,7,4,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_78,12,10,0,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_79,11,4,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_80,12,0,4,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_81,0,7,8,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_82,14,5,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_83,3,8,4,0,36.9,Clear,Field A
2023-01-27,00:00,Cow_84,11,6,0,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_85,9,1,5,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_86,9,3,3,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_87,5,7,3,0,36.9,Clear,Field B
2023-01-27,00:00,Cow_88,10,9,0,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_89,0,8,8,0,36.9,Clear,Field C
2023-01-27,00:00,Cow_90,4,4,7,0,36.9,Clear,Field C
