Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2022-10-18,00:00,Cow_1,13,0,2,33.0,Clear
2022-10-18,00:00,Cow_2,13,2,0,33.0,Clear
2022-10-18,00:00,Cow_3,4,6,5,33.0,Clear
2022-10-18,00:00,Cow_4,11,0,4,33.0,Clear
2022-10-18,00:00,Cow_5,12,1,2,33.0,Clear
2022-10-18,00:00,Cow_6,13,2,0,33.0,Clear
2022-10-18,00:00,Cow_7,4,8,3,33.0,Clear
2022-10-18,00:00,Cow_8,11,2,2,33.0,Clear
2022-10-18,00:00,Cow_9,2,2,11,33.0,Clear
2022-10-18,00:00,Cow_10,2,3,10,33.0,Clear
2022-10-18,00:15,Cow_1,14,1,0,28.1,Sunny
2022-10-18,00:15,Cow_2,5,6,4,28.1,Sunny
2022-10-18,00:15,Cow_3,7,4,4,28.1,Sunny
2022-10-18,00:15,Cow_4,2,12,1,28.1,Sunny
2022-10-18,00:15,Cow_5,0,8,7,28.1,Sunny
2022-10-18,00:15,Cow_6,13,2,0,28.1,Sunny
2022-10-18,00:15,Cow_7,6,4,5,28.1,Sunny
2022-10-18,00:15,Cow_8,9,6,0,28.1,Sunny
2022-10-18,00:15,Cow_9,14,0,1,28.1,Sunny
2022-10-18,00:15,Cow_10,9,6,0,28.1,Sunny
2022-10-18,00:30,Cow_1,7,0,8,31.5,Sunny
2022-10-18,00:30,Cow_2,4,7,4,31.5,Sunny
2022-10-18,00:30,Cow_3,9,2,4,31.5,Sunny
2022-10-18,00:30,Cow_4,1,2,12,31.5,Sunny
2022-10-18,00:30,Cow_5,2,5,8,31.5,Sunny
2022-10-18,00:30,Cow_6,7,0,8,31.5,Sunny
2022-10-18,00:30,Cow_7,3,0,12,31.5,Sunny
2022-10-18,00:30,Cow_8,0,11,4,31.5,Sunny
2022-10-18,00:30,Cow_9,7,1,7,31.5,Sunny
2022-10-18,00:30,Cow_10,2,3,10,31.5,Sunny
2022-10-18,00:45,Cow_1,10,0,5,31.7,Cloudy
2022-10-18,00:45,Cow_2,13,2,0,31.7,Cloudy
2022-10-18,00:45,Cow_3,4,11,0,31.7,Cloudy
2022-10-18,00:45,Cow_4,9,1,5,31.7,Cloudy
2022-10-18,00:45,Cow_5,15,0,0,31.7,Cloudy
2022-10-18,00:45,Cow_6,13,0,2,31.7,Cloudy
2022-10-18,00:45,Cow_7,13,2,0,31.7,Cloudy
2022-10-18,00:45,Cow_8,13,1,1,31.7,Cloudy
2022-10-18,00:45,Cow_9,7,6,2,31.7,Cloudy
2022-10-18,00:45,Cow_10,6,1,8,31.7,Cloudy
2022-10-18,01:00,Cow_1,6,1,8,26.7,Clear
2022-10-18,01:00,Cow_2,3,0,12,26.7,Clear
2022-10-18,01:00,Cow_3,12,2,1,26.7,Clear
2022-10-18,01:00,Cow_4,8,1,6,26.7,Clear
2022-10-18,01:00,Cow_5,1,0,14,26.7,Clear
2022-10-18,01:00,Cow_6,15,0,0,26.7,Clear
2022-10-18,01:00,Cow_7,3,7,5,26.7,Clear
2022-10-18,01:00,Cow_8,1,8,6,26.7,Clear
2022-10-18,01:00,Cow_9,8,1,6,26.7,Clear
2022-10-18,01:00,Cow_10,9,3,3,26.7,Clear
2022-10-18,01:15,Cow_1,15,0,0,33.9,Clear
2022-10-18,01:15,Cow_2,2,5,8,33.9,Clear
2022-10-18,01:15,Cow_3,9,4,2,33.9,Clear
2022-10-18,01:15,Cow_4,13,1,1,33.9,Clear
2022-10-18,01:15,Cow_5,12,0,3,33.9,Clear
2022-10-18,01:15,Cow_6,4,8,3,33.9,Clear
2022-10-18,01:15,Cow_7,10,0,5,33.9,Clear
2022-10-18,01:15,Cow_8,8,7,0,33.9,Clear
2022-10-18,01:15,Cow_9,6,9,0,33.9,Clear
2022-10-18,01:15,Cow_10,9,2,4,33.9,Clear
2022-10-18,01:30,Cow_1,11,2,2,26.9,Clear
2022-10-18,01:30,Cow_2,8,1,6,26.9,Clear
2022-10-18,01:30,Cow_3,6,5,4,26.9,Clear
