Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2022-09-18,00:00,Cow_1,13,0,2,28.8,Rainy,
2022-09-18,00:00,Cow_2,1,5,9,28.8,Rainy,
2022-09-18,00:00,Cow_3,1,14,0,28.8,Rainy,
2022-09-18,00:00,Cow_4,2,12,1,28.8,Rainy,
2022-09-18,00:00,Cow_5,5,3,7,28.8,Rainy,
2022-09-18,00:00,Cow_6,3,6,6,28.8,Rainy,
2022-09-18,00:00,Cow_7,3,0,12,28.8,Rainy,
2022-09-18,00:00,Cow_8,9,4,2,28.8,Rainy,
2022-09-18,00:00,Cow_9,15,0,0,28.8,Rainy,
2022-09-18,00:00,Cow_10,5,4,6,28.8,Rainy,
2022-09-18,00:15,Cow_1,2,2,11,34.9,Cloudy,
2022-09-18,00:15,Cow_2,4,2,9,34.9,Cloudy,
2022-09-18,00:15,Cow_3,1,0,14,34.9,Cloudy,
2022-09-18,00:15,Cow_4,1,13,1,34.9,Cloudy,
2022-09-18,00:15,Cow_5,5,9,1,34.9,Cloudy,
2022-09-18,00:15,Cow_6,8,4,3,34.9,Cloudy,
2022-09-18,00:15,Cow_7,14,1,0,34.9,Cloudy,
2022-09-18,00:15,Cow_8,10,2,3,34.9,Cloudy,
2022-09-18,00:15,Cow_9,12,0,3,34.9,Cloudy,
2022-09-18,00:15,Cow_10,9,5,1,34.9,Cloudy,
2022-09-18,00:30,Cow_1,6,4,5,33.1,Sunny,
2022-09-18,00:30,Cow_2,6,4,5,33.1,Sunny,
2022-09-18,00:30,Cow_3,11,2,2,33.1,Sunny,
2022-09-18,00:30,Cow_4,14,1,0,33.1,Sunny,
2022-09-18,00:30,Cow_5,13,1,1,33.1,Sunny,
2022-09-18,00:30,Cow_6,3,7,5,33.1,Sunny,
2022-09-18,00:30,Cow_7,12,1,2,33.1,Sunny,
2022-09-18,00:30,Cow_8,14,0,1,33.1,Sunny,
2022-09-18,00:30,Cow_9,4,6,5,33.1,Sunny,
2022-09-18,00:30,Cow_10,2,12,1,33.1,Sunny,
2022-09-18,00:45,Cow_1,7,6,2,25.8,Rainy,
2022-09-18,00:45,Cow_2,1,14,0,25.8,Rainy,
2022-09-18,00:45,Cow_3,7,6,2,25.8,Rainy,
2022-09-18,00:45,Cow_4,14,0,1,25.8,Rainy,
