Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-07-19,00:00,Cow_1,5,3,7,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_2,6,6,3,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_3,7,8,0,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_4,11,10,0,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_5,4,7,4,0,28.9,Clear,Field C
2024-07-19,00:00,Cow_6,11,0,8,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_7,8,3,4,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_8,4,8,3,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_9,7,0,8,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_10,0,0,0,15,28.9,Clear,Field A
2024-07-19,00:00,Cow_11,0,10,5,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_12,2,10,3,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_13,0,7,10,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_14,9,9,0,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_15,4,5,6,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_16,10,8,0,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_17,8,0,7,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_18,6,4,5,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_19,11,1,3,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_20,10,0,8,0,28.9,Clear,Field C
2024-07-19,00:00,Cow_21,5,5,5,0,28.9,Clear,Field C
2024-07-19,00:00,Cow_22,8,8,0,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_23,5,3,7,0,28.9,Clear,Field C
2024-07-19,00:00,Cow_24,8,4,3,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_25,5,7,3,0,28.9,Clear,Field A
2024-07-19,00:00,Cow_26,9,3,3,0,28.9,Clear,Field C
2024-07-19,00:00,Cow_27,0,9,7,0,28.9,Clear,Field C
2024-07-19,00:00,Cow_28,0,0,0,15,28.9,Clear,Field A
2024-07-19,00:00,Cow_29,2,7,6,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_30,6,5,4,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_31,5,4,6,0,28.9,Clear,Field B
2024-07-19,00:00,Cow_32,8,9,0,0,28.9,Clear,Field C
