Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-09-05,00:00,Cow_1,10,0,8,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_2,4,6,5,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_3,8,4,3,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_4,11,1,3,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_5,14,8,0,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_6,10,2,3,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_7,12,0,8,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_8,11,1,3,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_9,2,6,7,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_10,11,6,0,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_11,10,0,8,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_12,8,2,5,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_13,7,1,7,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_14,7,4,4,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_15,7,0,8,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_16,14,6,0,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_17,14,0,8,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_18,10,5,0,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_19,11,1,3,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_20,5,7,3,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_21,0,8,7,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_22,1,10,4,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_23,7,3,5,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_24,10,1,4,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_25,5,8,2,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_26,12,0,8,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_27,11,7,0,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_28,11,5,0,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_29,6,8,1,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_30,0,11,8,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_31,11,0,7,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_32,8,0,8,0,27.8,Cloudy,Field C
2023-09-05,00:00,Cow_33,2,9,4,0,27.8,Cloudy,Field A
2023-09-05,00:00,Cow_34,3,7,5,0,27.8,Cloudy,Field B
2023-09-05,00:00,Cow_35,9,3,3,0,27.8,Cloudy,Field A
