Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-09-21,00:00,Cow_1,4,4,7,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_2,2,5,8,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_3,2,10,3,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_4,9,0,8,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_5,0,10,5,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_6,7,0,8,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_7,13,0,7,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_8,3,9,3,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_9,8,8,0,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_10,7,5,3,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_11,8,4,3,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_12,0,10,8,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_13,4,8,3,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_14,5,7,3,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_15,6,1,8,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_16,9,3,3,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_17,13,8,0,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_18,10,2,3,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_19,7,0,8,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_20,6,3,6,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_21,13,0,8,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_22,13,0,7,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_23,9,5,1,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_24,14,5,0,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_25,5,3,7,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_26,0,0,0,15,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_27,13,6,0,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_28,13,0,5,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_29,13,3,0,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_30,6,4,5,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_31,6,7,2,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_32,5,10,0,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_33,12,0,3,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_34,7,1,7,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_35,1,6,8,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_36,9,2,4,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_37,11,0,8,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_38,2,6,7,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_39,10,0,6,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_40,6,10,0,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_41,5,5,5,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_42,11,4,0,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_43,12,0,6,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_44,5,4,6,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_45,9,4,2,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_46,0,0,0,15,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_47,14,0,8,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_48,2,8,5,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_49,6,4,5,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_50,9,3,3,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_51,2,5,8,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_52,6,5,4,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_53,0,0,0,15,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_54,0,0,0,15,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_55,7,7,1,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_56,1,9,5,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_57,6,6,3,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_58,14,0,6,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_59,12,3,0,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_60,3,9,3,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_61,6,10,0,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_62,0,0,0,15,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_63,13,3,0,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_64,9,7,0,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_65,7,6,2,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_66,6,1,8,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_67,8,5,2,0,23.4,Cloudy,Field A
2022-09-21,00:00,Cow_68,0,9,7,0,23.4,Cloudy,Field C
2022-09-21,00:00,Cow_69,12,9,0,0,23.4,Cloudy,Field B
2022-09-21,00:00,Cow_70,12,7,0,0,23.4,Cloudy,Field A
