Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-01-05,00:00,Cow_1,10,5,0,27.8,Sunny
2023-01-05,00:00,Cow_2,5,6,4,27.8,Sunny
2023-01-05,00:00,Cow_3,14,1,0,27.8,Sunny
2023-01-05,00:00,Cow_4,0,8,7,27.8,Sunny
2023-01-05,00:00,Cow_5,12,0,3,27.8,Sunny
2023-01-05,00:00,Cow_6,12,3,0,27.8,Sunny
2023-01-05,00:00,Cow_7,8,6,1,27.8,Sunny
2023-01-05,00:00,Cow_8,7,7,1,27.8,Sunny
2023-01-05,00:00,Cow_9,14,0,1,27.8,Sunny
2023-01-05,00:00,Cow_10,4,11,0,27.8,Sunny
2023-01-05,00:15,Cow_1,12,0,3,25.3,Clear
2023-01-05,00:15,Cow_2,11,4,0,25.3,Clear
2023-01-05,00:15,Cow_3,14,0,1,25.3,Clear
2023-01-05,00:15,Cow_4,1,13,1,25.3,Clear
2023-01-05,00:15,Cow_5,10,4,1,25.3,Clear
2023-01-05,00:15,Cow_6,3,7,5,25.3,Clear
2023-01-05,00:15,Cow_7,13,0,2,25.3,Clear
2023-01-05,00:15,Cow_8,13,0,2,25.3,Clear
2023-01-05,00:15,Cow_9,10,3,2,25.3,Clear
2023-01-05,00:15,Cow_10,2,1,12,25.3,Clear
2023-01-05,00:30,Cow_1,1,8,6,34.3,Cloudy
2023-01-05,00:30,Cow_2,5,6,4,34.3,Cloudy
2023-01-05,00:30,Cow_3,5,4,6,34.3,Cloudy
2023-01-05,00:30,Cow_4,0,12,3,34.3,Cloudy
2023-01-05,00:30,Cow_5,4,2,9,34.3,Cloudy
2023-01-05,00:30,Cow_6,15,0,0,34.3,Cloudy
2023-01-05,00:30,Cow_7,13,2,0,34.3,Cloudy
2023-01-05,00:30,Cow_8,13,2,0,34.3,Cloudy
2023-01-05,00:30,Cow_9,1,2,12,34.3,Cloudy
2023-01-05,00:30,Cow_10,0,5,10,34.3,Cloudy
2023-01-05,00:45,Cow_1,8,7,0,32.4,Sunny
2023-01-05,00:45,Cow_2,10,0,5,32.4,Sunny
2023-01-05,00:45,Cow_3,12,0,3,32.4,Sunny
2023-01-05,00:45,Cow_4,15,0,0,32.4,Sunny
2023-01-05,00:45,Cow_5,8,1,6,32.4,Sunny
2023-01-05,00:45,Cow_6,7,4,4,32.4,Sunny
2023-01-05,00:45,Cow_7,3,12,0,32.4,Sunny
2023-01-05,00:45,Cow_8,11,3,1,32.4,Sunny
2023-01-05,00:45,Cow_9,11,0,4,32.4,Sunny
2023-01-05,00:45,Cow_10,15,0,0,32.4,Sunny
2023-01-05,01:00,Cow_1,2,12,1,33.6,Cloudy
2023-01-05,01:00,Cow_2,2,7,6,33.6,Cloudy
2023-01-05,01:00,Cow_3,6,0,9,33.6,Cloudy
2023-01-05,01:00,Cow_4,10,5,0,33.6,Cloudy
2023-01-05,01:00,Cow_5,1,7,7,33.6,Cloudy
2023-01-05,01:00,Cow_6,13,2,0,33.6,Cloudy
2023-01-05,01:00,Cow_7,11,1,3,33.6,Cloudy
2023-01-05,01:00,Cow_8,10,2,3,33.6,Cloudy
2023-01-05,01:00,Cow_9,8,7,0,33.6,Cloudy
2023-01-05,01:00,Cow_10,8,3,4,33.6,Cloudy
2023-01-05,01:15,Cow_1,7,3,5,33.1,Cloudy
2023-01-05,01:15,Cow_2,9,5,1,33.1,Cloudy
2023-01-05,01:15,Cow_3,4,3,8,33.1,Cloudy
2023-01-05,01:15,Cow_4,8,1,6,33.1,Cloudy
2023-01-05,01:15,Cow_5,6,8,1,33.1,Cloudy
2023-01-05,01:15,Cow_6,12,0,3,33.1,Cloudy
2023-01-05,01:15,Cow_7,3,12,0,33.1,Cloudy
2023-01-05,01:15,Cow_8,15,0,0,33.1,Cloudy
2023-01-05,01:15,Cow_9,8,2,5,33.1,Cloudy
2023-01-05,01:15,Cow_10,4,4,7,33.1,Cloudy
